Language1, Language2, SimilarityScore, Kernel, Time
fr, fr, 1.0, 4.3073413288777225, 0.022701263427734375
fr, es, 1.0, 1.0, 8.988380432128906e-05
fr, pl, 1.0, 1.2450195722459485, 0.0007042884826660156
fr, vi, 1.0, 1.0, 8.153915405273438e-05
fr, de, 1.0, 1.2902499832129473, 0.0008499622344970703
fr, nl, 0.9704673323290716, 1.4032161745557385, 0.0013120174407958984
fr, pt, 1.0, 1.070542919899387, 0.00022363662719726562
fr, ja, 1.0, 1.0, 7.176399230957031e-05
fr, he, 1.0, 1.0, 7.677078247070312e-05
fr, en, 0.965266868645512, 2.620309373077094, 0.02492213249206543
fr, sr, 1.0, 1.0, 8.249282836914062e-05
fr, ru, 1.0, 1.0, 6.985664367675781e-05
fr, hi, 1.0, 1.0, 6.699562072753906e-05
fr, zh, 1.0, 1.0, 6.842613220214844e-05
es, es, 1.0, 1.0, 7.82012939453125e-05
es, pl, 1.0, 1.0, 7.510185241699219e-05
es, vi, 1.0, 1.0, 6.341934204101562e-05
es, de, 1.0, 1.0, 6.413459777832031e-05
es, nl, 1.0, 1.0, 6.437301635742188e-05
es, pt, 0.0, 0.0, 6.437301635742188e-05
es, ja, 1.0, 1.0, 6.413459777832031e-05
es, he, 1.0, 1.0, 6.175041198730469e-05
es, en, 1.0, 1.0, 7.009506225585938e-05
es, sr, 1.0, 1.0, 6.270408630371094e-05
es, ru, 1.0, 1.0, 6.29425048828125e-05
es, hi, 0.0, 0.0, 6.29425048828125e-05
es, zh, 1.0, 1.0, 6.318092346191406e-05
pl, pl, 1.0, 1.3806361826228302, 0.0011913776397705078
pl, vi, 1.0, 1.0, 7.224082946777344e-05
pl, de, 1.0, 1.1547033328317444, 0.00042176246643066406
pl, nl, 1.0, 1.1772151433945726, 0.00046753883361816406
pl, pt, 0.0, 0.0, 0.00046753883361816406
pl, ja, 1.0, 1.0, 6.866455078125e-05
pl, he, 1.0, 1.0, 6.413459777832031e-05
pl, en, 0.9625684981162583, 1.2233860759493673, 0.0005941390991210938
pl, sr, 1.0, 1.0, 6.532669067382812e-05
pl, ru, 1.0, 1.0, 6.4849853515625e-05
pl, hi, 0.0, 0.0, 6.4849853515625e-05
pl, zh, 1.0, 1.0, 6.437301635742188e-05
vi, vi, 1.0, 1.0, 7.677078247070312e-05
vi, de, 1.0, 1.0, 6.532669067382812e-05
vi, nl, 1.0, 1.0, 6.4849853515625e-05
vi, pt, 0.0, 0.0, 6.4849853515625e-05
vi, ja, 1.0, 1.0, 6.461143493652344e-05
vi, he, 1.0, 1.0, 6.270408630371094e-05
vi, en, 1.0, 1.0, 6.842613220214844e-05
vi, sr, 1.0, 1.0, 6.175041198730469e-05
vi, ru, 1.0, 1.0, 6.175041198730469e-05
vi, hi, 0.0, 0.0, 6.175041198730469e-05
vi, zh, 1.0, 1.0, 6.341934204101562e-05
de, de, 1.0, 1.8767316553570244, 0.004796266555786133
de, nl, 1.0, 1.1997946677803972, 0.0005650520324707031
de, pt, 0.0, 0.0, 0.0005650520324707031
de, ja, 1.0, 1.0, 7.319450378417969e-05
de, he, 1.0, 1.0, 6.604194641113281e-05
de, en, 0.9536278993175223, 1.5416220160428684, 0.0019485950469970703
de, sr, 1.0, 1.0, 9.1552734375e-05
de, ru, 1.0, 1.0, 6.556510925292969e-05
de, hi, 0.0, 0.0, 6.556510925292969e-05
de, zh, 1.0, 1.0, 6.651878356933594e-05
nl, nl, 1.0, 1.8991056162918964, 0.0051174163818359375
nl, pt, 1.0, 1.0, 7.963180541992188e-05
nl, ja, 1.0, 1.0, 6.651878356933594e-05
nl, he, 1.0, 1.0, 6.699562072753906e-05
nl, en, 0.9754020681707769, 1.3589285714285702, 0.0011591911315917969
nl, sr, 1.0, 1.0, 7.724761962890625e-05
nl, ru, 1.0, 1.0, 6.699562072753906e-05
nl, hi, 0.0, 0.0, 6.699562072753906e-05
nl, zh, 1.0, 1.0, 6.628036499023438e-05
pt, pt, 1.0, 1.089214515304261, 0.0002655982971191406
pt, ja, 0.0, 0.0, 0.0002655982971191406
pt, he, 0.0, 0.0, 0.0002655982971191406
pt, en, 1.0, 1.0605333951762528, 0.000179290771484375
pt, sr, 0.0, 0.0, 0.000179290771484375
pt, ru, 0.0, 0.0, 0.000179290771484375
pt, hi, 1.0, 1.0, 6.961822509765625e-05
pt, zh, 0.0, 0.0, 6.961822509765625e-05
ja, ja, 1.0, 1.0, 8.654594421386719e-05
ja, he, 1.0, 1.0, 6.985664367675781e-05
ja, en, 1.0, 1.0, 7.2479248046875e-05
ja, sr, 1.0, 1.0, 6.580352783203125e-05
