Language1, Language2, SimilarityScore, Kernel, Time
id, id, 1.0, 2.5266016827441073, 0.002839803695678711
id, fr, 0.3749864907111364, 2.0195412853715853, 0.002614259719848633
id, mr, 1.0, 1.0225000000000009, 0.00014400482177734375
id, tr, 0.49961371318255016, 1.4027668807142766, 0.0008707046508789062
id, lv, 0.46691154676888297, 1.3561391808465764, 0.0006535053253173828
id, el, 0.4894202473835309, 1.1254977371763983, 0.0004546642303466797
id, es, 0.3311565033658581, 1.7393458383743685, 0.02705979347229004
id, pl, 0.3540517913436275, 2.0180635595053595, 0.002750396728515625
id, vi, 0.42830616090491375, 1.3639640499819399, 0.0012590885162353516
id, de, 0.3473396331885669, 2.1086049259431525, 0.02637791633605957
id, ml, 0.5672565230741794, 1.1919550264141663, 0.0006680488586425781
id, sh, 0.3633857927876073, 1.5098251830163578, 0.0006949901580810547
id, nl, 0.3054837256106865, 1.965208607535618, 0.003069162368774414
id, si, 1.0, 1.0, 0.00012159347534179688
id, pt, 0.35008239519381695, 1.7088194508791852, 0.018614768981933594
id, ro, 0.5852010687439179, 1.256247183053344, 0.0006127357482910156
id, ja, 0.3721728642846742, 1.4138865491268073, 0.001560211181640625
id, simple, 0.3966654112387841, 1.9759223545858415, 0.0014967918395996094
id, it, 0.4036825290700233, 2.153950946530333, 0.0015342235565185547
id, he, 0.45636251424539576, 1.2261174505849335, 0.0006721019744873047
id, da, 0.4611323853837664, 1.4735400150596225, 0.0008559226989746094
id, en, 0.32387061578605725, 2.1366080430619863, 0.019194841384887695
id, sr, 0.417709669898138, 1.3751655142108008, 0.0012362003326416016
id, sv, 0.39616699926267884, 1.5935455573797643, 0.0016689300537109375
id, ckb, 0.7863954451402115, 1.040032467532468, 0.0002262592315673828
id, ru, 0.3329651365644586, 1.5531620031943492, 0.0018792152404785156
id, hi, 0.526027006718079, 1.1836533507819071, 0.0005364418029785156
id, bs, 0.3196189984927666, 1.60892992826518, 0.001253366470336914
id, te, 0.6681656402455087, 1.1044467177302502, 0.0003230571746826172
id, zh, 0.3409565660634916, 1.4824475620005286, 0.017939090728759766
id, mk, 0.5777814876119247, 1.1634430716489756, 0.0006005764007568359
id, hu, 0.4728805815051119, 1.1797419822806032, 0.0006701946258544922
id, ko, 0.44462381024131303, 1.2791687042530566, 0.0010228157043457031
id, war, 1.0, 1.0225000000000009, 0.0001556873321533203
fr, fr, 1.0, 4.275404472125795, 0.05634331703186035
fr, mr, 0.953225785585603, 1.0121621621621624, 0.0001780986785888672
fr, tr, 0.4308471404269171, 1.4737877689866283, 0.0012764930725097656
fr, lv, 0.413985870466415, 1.3555061277641873, 0.0007433891296386719
fr, el, 0.5990571262068894, 1.1551345194440916, 0.0004482269287109375
fr, es, 0.21577380249716466, 3.361557335115031, 0.021969079971313477
fr, pl, 0.18899206889345005, 3.310441594716469, 0.025780200958251953
fr, vi, 0.4099798789279588, 1.5832923229593654, 0.01836252212524414
fr, de, 0.18451778573591351, 3.640892231096844, 0.03763556480407715
fr, ml, 0.5053367687130439, 1.2361654704791525, 0.0008363723754882812
fr, sh, 0.3141493185204905, 1.5322897164034894, 0.017095088958740234
fr, nl, 0.18450482094462484, 3.3769983714509606, 0.11530375480651855
fr, si, 1.0, 1.0, 0.00012803077697753906
fr, pt, 0.3188036628565074, 2.7812395929363665, 0.03318643569946289
fr, ro, 0.5820925640859387, 1.2939998216376698, 0.0009579658508300781
fr, ja, 0.3541626087063206, 1.766470756670396, 0.019838571548461914
fr, simple, 0.2763908347202126, 1.8631671132353151, 0.0023620128631591797
fr, it, 0.1419892285174635, 3.387258549347352, 0.015569925308227539
fr, he, 0.5991360550807368, 1.2867779221952205, 0.0010097026824951172
fr, da, 0.43546648692796813, 1.4852819663667245, 0.001264333724975586
fr, en, 0.1566957469819011, 3.752618118393394, 0.06012701988220215
