Language1, Language2, SimilarityScore, Kernel, Time
eu, eu, 1.0, 1.0, 0.0001270771026611328
eu, fi, 1.0, 1.0, 6.628036499023438e-05
eu, id, 1.0, 1.0, 6.222724914550781e-05
eu, lb, 0.0, 0.0, 6.222724914550781e-05
eu, ast, 1.0, 1.0, 5.9604644775390625e-05
eu, eo, 1.0, 1.0, 5.936622619628906e-05
eu, zu, 0.0, 0.0, 5.936622619628906e-05
eu, sco, 1.0, 1.0, 5.841255187988281e-05
eu, ar, 1.0, 1.0, 5.745887756347656e-05
eu, fr, 1.0, 1.0, 5.888938903808594e-05
eu, tr, 1.0, 1.0, 6.0558319091796875e-05
eu, lv, 1.0, 1.0, 5.7220458984375e-05
eu, el, 1.0, 1.0, 5.698204040527344e-05
eu, hr, 1.0, 1.0, 5.91278076171875e-05
eu, nn, 1.0, 1.0, 5.8650970458984375e-05
eu, es, 1.0, 1.0, 5.841255187988281e-05
eu, pl, 1.0, 1.0, 5.984306335449219e-05
eu, mg, 0.0, 0.0, 5.984306335449219e-05
eu, vi, 1.0, 1.0, 6.127357482910156e-05
eu, zh-yue, 0.0, 0.0, 6.127357482910156e-05
eu, uk, 1.0, 1.0, 6.0558319091796875e-05
eu, de, 1.0, 1.0, 5.9604644775390625e-05
eu, ml, 1.0, 1.0, 5.7697296142578125e-05
eu, sh, 1.0, 1.0, 5.841255187988281e-05
eu, et, 1.0, 1.0, 5.841255187988281e-05
eu, cs, 1.0, 1.0, 5.9604644775390625e-05
eu, yi, 0.0, 0.0, 5.9604644775390625e-05
eu, nl, 1.0, 1.0, 6.0558319091796875e-05
eu, pt, 1.0, 1.0, 5.936622619628906e-05
eu, ro, 1.0, 1.0, 8.082389831542969e-05
eu, sq, 1.0, 1.0, 6.29425048828125e-05
eu, ja, 1.0, 1.0, 6.127357482910156e-05
eu, be, 1.0, 1.0, 6.29425048828125e-05
eu, is, 0.0, 0.0, 6.29425048828125e-05
eu, ta, 1.0, 1.0, 6.723403930664062e-05
eu, simple, 1.0, 1.0, 6.556510925292969e-05
eu, la, 1.0, 1.0, 6.771087646484375e-05
eu, ka, 1.0, 1.0, 6.914138793945312e-05
eu, it, 1.0, 1.0, 7.033348083496094e-05
eu, he, 1.0, 1.0, 7.104873657226562e-05
eu, da, 1.0, 1.0, 7.176399230957031e-05
eu, fa, 1.0, 1.0, 7.152557373046875e-05
eu, en, 1.0, 1.0, 7.486343383789062e-05
eu, als, 1.0, 1.0, 7.295608520507812e-05
eu, sk, 1.0, 1.0, 7.510185241699219e-05
eu, sw, 1.0, 1.0, 7.319450378417969e-05
eu, th, 1.0, 1.0, 7.200241088867188e-05
eu, sr, 1.0, 1.0, 7.295608520507812e-05
eu, lmo, 0.0, 0.0, 7.295608520507812e-05
eu, sv, 1.0, 1.0, 7.390975952148438e-05
eu, oc, 1.0, 1.0, 7.367134094238281e-05
eu, no, 1.0, 1.0, 7.557868957519531e-05
eu, bg, 1.0, 1.0, 7.43865966796875e-05
eu, ckb, 1.0, 1.0, 7.414817810058594e-05
eu, bn, 1.0, 1.0, 7.033348083496094e-05
eu, hak, 0.0, 0.0, 7.033348083496094e-05
eu, lo, 1.0, 1.0, 7.605552673339844e-05
eu, ru, 1.0, 1.0, 7.390975952148438e-05
