Language1, Language2, SimilarityScore, Kernel, Time
id, id, 1.0, 1.0225000000000009, 0.00021028518676757812
id, fr, 1.0, 1.0225000000000009, 0.00018405914306640625
id, tr, 0.0, 0.0, 0.00018405914306640625
id, el, 0.0, 0.0, 0.00018405914306640625
id, es, 1.0, 1.0225000000000009, 0.00011110305786132812
id, pl, 1.0, 1.0225000000000009, 0.00020313262939453125
id, de, 1.0, 1.0, 7.414817810058594e-05
id, sh, 0.0, 0.0, 7.414817810058594e-05
id, nl, 1.0, 1.0225000000000009, 0.00011873245239257812
id, pt, 1.0, 1.0225000000000009, 0.00017690658569335938
id, ro, 1.0, 1.0225000000000009, 0.00011181831359863281
id, ja, 0.0, 0.0, 0.00011181831359863281
id, it, 1.0, 1.0225000000000009, 0.00011396408081054688
id, ceb, 1.0, 1.0, 6.699562072753906e-05
id, da, 1.0, 1.0225000000000009, 0.0001804828643798828
id, en, 0.8216064286890065, 1.015789473684211, 0.0001747608184814453
id, sr, 0.0, 0.0, 0.0001747608184814453
id, sv, 1.0, 1.0225000000000009, 0.00010561943054199219
id, ru, 1.0, 1.0225000000000009, 9.965896606445312e-05
id, zh, 1.0, 1.0, 6.222724914550781e-05
id, mk, 0.0, 0.0, 6.222724914550781e-05
id, hu, 0.0, 0.0, 6.222724914550781e-05
id, ko, 0.0, 0.0, 6.222724914550781e-05
fr, fr, 1.0, 2.5925989999228856, 0.019840717315673828
fr, tr, 1.0, 1.0, 0.00015211105346679688
fr, el, 1.0, 1.0225000000000009, 0.00017690658569335938
fr, es, 0.30256574362919986, 2.181505199960814, 0.010610818862915039
fr, pl, 0.34843403455738003, 2.2216908258764647, 0.014955997467041016
fr, de, 0.12827823347660833, 3.177749114157502, 0.010801553726196289
fr, sh, 1.0, 1.0225000000000009, 0.00019049644470214844
fr, nl, 0.33772300499482494, 1.7944735022005218, 0.004567861557006836
fr, pt, 0.4779095829050174, 2.2641974472653583, 0.01334071159362793
fr, ro, 1.0, 1.0225000000000009, 0.0001690387725830078
fr, ja, 0.9636193459247894, 1.3194006309148278, 0.0010170936584472656
fr, it, 0.22522289790438346, 2.3661408039689458, 0.012779951095581055
fr, ceb, 0.42876039147989253, 1.7482117451606476, 0.003775358200073242
fr, da, 0.49553912970475894, 2.34119536739148, 0.015520811080932617
fr, en, 0.37321366685251633, 2.386953319517434, 0.01590704917907715
fr, sr, 1.0, 1.0225000000000009, 0.00019049644470214844
fr, sv, 0.21512608976220296, 2.4027178566629814, 0.011141538619995117
fr, ru, 0.3525833256240695, 2.1074061955850123, 0.009345769882202148
fr, zh, 1.0, 1.0450000000000004, 0.00024509429931640625
fr, mk, 1.0, 1.0225000000000009, 0.00017690658569335938
fr, hu, 1.0, 1.0450000000000004, 0.00021505355834960938
fr, ko, 1.0, 1.0, 0.00014281272888183594
tr, tr, 1.0, 1.0, 6.842613220214844e-05
tr, el, 0.0, 0.0, 6.842613220214844e-05
tr, es, 1.0, 1.0, 6.508827209472656e-05
tr, pl, 1.0, 1.0, 0.00014066696166992188
tr, de, 1.0, 1.0, 7.128715515136719e-05
tr, sh, 0.0, 0.0, 7.128715515136719e-05
tr, nl, 1.0, 1.0, 6.413459777832031e-05
tr, pt, 1.0, 1.0, 0.00014328956604003906
tr, ro, 0.0, 0.0, 0.00014328956604003906
tr, ja, 0.0, 0.0, 0.00014328956604003906
tr, it, 1.0, 1.0, 7.581710815429688e-05
tr, ceb, 1.0, 1.0, 6.461143493652344e-05
tr, da, 1.0, 1.0, 0.00015974044799804688
tr, en, 1.0, 1.0, 0.00015234947204589844
tr, sr, 0.0, 0.0, 0.00015234947204589844
tr, sv, 1.0, 1.0, 8.130073547363281e-05
tr, ru, 1.0, 1.0, 6.914138793945312e-05
tr, zh, 0.0, 0.0, 6.914138793945312e-05
tr, mk, 0.0, 0.0, 6.914138793945312e-05
tr, hu, 0.0, 0.0, 6.914138793945312e-05
tr, ko, 0.0, 0.0, 6.914138793945312e-05
el, el, 1.0, 1.0225000000000009, 0.0001285076141357422
el, es, 1.0, 1.0, 7.009506225585938e-05
el, pl, 1.0, 1.0, 0.00016689300537109375
el, de, 1.0, 1.0, 0.00011181831359863281
el, sh, 1.0, 1.0, 6.985664367675781e-05
el, nl, 0.0, 0.0, 6.985664367675781e-05
el, pt, 0.0, 0.0, 6.985664367675781e-05
el, ro, 0.0, 0.0, 6.985664367675781e-05
el, ja, 0.0, 0.0, 6.985664367675781e-05
el, it, 1.0, 1.0, 0.00014257431030273438
el, ceb, 0.0, 0.0, 0.00014257431030273438
el, da, 0.0, 0.0, 0.00014257431030273438
el, en, 1.0, 1.0, 0.00015926361083984375
el, sr, 1.0, 1.0, 7.224082946777344e-05
el, sv, 1.0, 1.0, 6.508827209472656e-05
el, ru, 1.0, 1.0, 6.437301635742188e-05
el, zh, 0.0, 0.0, 6.437301635742188e-05
el, mk, 1.0, 1.0, 6.532669067382812e-05
el, hu, 1.0, 1.0, 6.389617919921875e-05
el, ko, 0.0, 0.0, 6.389617919921875e-05
es, es, 1.0, 2.4458299139439816, 0.011241912841796875
es, pl, 0.36313455550600926, 2.154818258724799, 0.011835098266601562
