Language1, Language2, SimilarityScore, Kernel, Time
fr, fr, 1.0, 1.0, 0.00013875961303710938
fr, tr, 1.0, 1.0, 7.367134094238281e-05
fr, pl, 1.0, 1.0, 5.817413330078125e-05
fr, de, 1.0, 1.0, 7.486343383789062e-05
fr, nl, 1.0, 1.0, 7.700920104980469e-05
fr, pt, 1.0, 1.0, 9.179115295410156e-05
fr, ja, 1.0, 1.0, 7.581710815429688e-05
fr, en, 1.0, 1.0, 9.489059448242188e-05
fr, ru, 1.0, 1.0, 9.34600830078125e-05
tr, tr, 1.0, 1.0, 8.606910705566406e-05
tr, pl, 1.0, 1.0, 7.43865966796875e-05
tr, de, 1.0, 1.0, 9.179115295410156e-05
tr, nl, 1.0, 1.0, 9.417533874511719e-05
tr, pt, 1.0, 1.0, 9.369850158691406e-05
tr, ja, 1.0, 1.0, 8.440017700195312e-05
tr, en, 1.0, 1.0, 9.274482727050781e-05
tr, ru, 1.0, 1.0, 9.226799011230469e-05
pl, pl, 1.0, 1.0, 7.367134094238281e-05
pl, de, 1.0, 1.0, 7.605552673339844e-05
pl, nl, 1.0, 1.0, 7.653236389160156e-05
pl, pt, 1.0, 1.0, 5.6743621826171875e-05
pl, ja, 1.0, 1.0, 6.29425048828125e-05
pl, en, 1.0, 1.0, 7.867813110351562e-05
pl, ru, 1.0, 1.0, 5.7697296142578125e-05
de, de, 1.0, 1.0, 7.009506225585938e-05
de, nl, 1.0, 1.0, 9.369850158691406e-05
de, pt, 1.0, 1.0, 9.274482727050781e-05
de, ja, 1.0, 1.0, 7.486343383789062e-05
de, en, 1.0, 1.0, 9.1552734375e-05
de, ru, 1.0, 1.0, 8.106231689453125e-05
nl, nl, 1.0, 1.0065741417092764, 0.000141143798828125
nl, pt, 1.0, 1.0, 5.793571472167969e-05
nl, ja, 1.0, 1.0, 7.677078247070312e-05
nl, en, 1.0, 1.0, 7.700920104980469e-05
nl, ru, 1.0, 1.0, 9.34600830078125e-05
pt, pt, 1.0, 1.0, 7.62939453125e-05
pt, ja, 1.0, 1.0, 7.939338684082031e-05
pt, en, 1.0, 1.0, 8.440017700195312e-05
pt, ru, 1.0, 1.0, 9.298324584960938e-05
ja, ja, 1.0, 1.0, 7.772445678710938e-05
ja, en, 1.0, 1.0, 7.605552673339844e-05
ja, ru, 1.0, 1.0, 7.414817810058594e-05
en, en, 1.0, 1.0, 7.486343383789062e-05
en, ru, 1.0, 1.0, 9.369850158691406e-05
ru, ru, 1.0, 1.0, 7.414817810058594e-05
