Language1, Language2, SimilarityScore, Kernel, Time
fr, fr, 1.0, 1.0, 0.00013375282287597656
fr, es, 1.0, 1.0, 6.580352783203125e-05
fr, pl, 1.0, 1.0, 6.4849853515625e-05
fr, de, 1.0, 1.0, 6.079673767089844e-05
fr, pt, 1.0, 1.0, 6.008148193359375e-05
fr, ro, 1.0, 1.0, 5.9604644775390625e-05
fr, ja, 1.0, 1.0, 7.534027099609375e-05
fr, simple, 1.0, 1.0, 6.151199340820312e-05
fr, it, 1.0, 1.0, 6.008148193359375e-05
fr, he, 1.0, 1.0, 6.127357482910156e-05
fr, en, 1.0, 1.0, 6.031990051269531e-05
fr, sr, 1.0, 1.0, 6.008148193359375e-05
fr, zh, 1.0, 1.0, 6.0558319091796875e-05
fr, ko, 1.0, 1.0, 5.936622619628906e-05
es, es, 1.0, 1.0, 5.8650970458984375e-05
es, pl, 1.0, 1.0, 5.698204040527344e-05
es, de, 1.0, 1.0, 5.888938903808594e-05
es, pt, 1.0, 1.0, 5.841255187988281e-05
es, ro, 1.0, 1.0, 5.888938903808594e-05
es, ja, 1.0, 1.0, 5.888938903808594e-05
es, simple, 1.0, 1.0, 5.626678466796875e-05
es, it, 1.0, 1.0, 5.7697296142578125e-05
es, he, 1.0, 1.0, 5.7697296142578125e-05
es, en, 1.0, 1.0, 6.008148193359375e-05
es, sr, 1.0, 1.0, 5.841255187988281e-05
es, zh, 1.0, 1.0, 6.628036499023438e-05
es, ko, 1.0, 1.0, 6.4849853515625e-05
pl, pl, 1.0, 1.0, 6.461143493652344e-05
pl, de, 1.0, 1.0, 6.604194641113281e-05
pl, pt, 1.0, 1.0, 6.461143493652344e-05
pl, ro, 1.0, 1.0, 6.532669067382812e-05
pl, ja, 1.0, 1.0, 6.365776062011719e-05
pl, simple, 1.0, 1.0, 6.67572021484375e-05
pl, it, 1.0, 1.0, 6.556510925292969e-05
pl, he, 1.0, 1.0, 7.987022399902344e-05
pl, en, 1.0, 1.0, 7.033348083496094e-05
pl, sr, 1.0, 1.0, 6.175041198730469e-05
pl, zh, 1.0, 1.0, 6.0558319091796875e-05
pl, ko, 1.0, 1.0, 5.91278076171875e-05
de, de, 1.0, 1.0, 5.984306335449219e-05
de, pt, 1.0, 1.0, 5.888938903808594e-05
de, ro, 1.0, 1.0, 5.936622619628906e-05
de, ja, 1.0, 1.0, 5.888938903808594e-05
de, simple, 1.0, 1.0, 5.8650970458984375e-05
de, it, 1.0, 1.0, 5.91278076171875e-05
de, he, 1.0, 1.0, 5.91278076171875e-05
de, en, 1.0, 1.0, 6.270408630371094e-05
de, sr, 1.0, 1.0, 5.8650970458984375e-05
de, zh, 1.0, 1.0, 5.91278076171875e-05
de, ko, 1.0, 1.0, 5.984306335449219e-05
pt, pt, 1.0, 1.0, 5.91278076171875e-05
pt, ro, 1.0, 1.0, 5.888938903808594e-05
pt, ja, 1.0, 1.0, 5.91278076171875e-05
pt, simple, 1.0, 1.0, 5.984306335449219e-05
pt, it, 1.0, 1.0, 5.888938903808594e-05
pt, he, 1.0, 1.0, 5.888938903808594e-05
pt, en, 1.0, 1.0, 6.198883056640625e-05
pt, sr, 1.0, 1.0, 6.008148193359375e-05
pt, zh, 1.0, 1.0, 5.984306335449219e-05
pt, ko, 1.0, 1.0, 6.008148193359375e-05
ro, ro, 1.0, 1.0, 6.008148193359375e-05
ro, ja, 1.0, 1.0, 6.031990051269531e-05
ro, simple, 1.0, 1.0, 6.008148193359375e-05
ro, it, 1.0, 1.0, 7.390975952148438e-05
ro, he, 1.0, 1.0, 6.103515625e-05
ro, en, 1.0, 1.0, 6.222724914550781e-05
ro, sr, 1.0, 1.0, 6.031990051269531e-05
ro, zh, 1.0, 1.0, 5.9604644775390625e-05
ro, ko, 1.0, 1.0, 6.079673767089844e-05
ja, ja, 1.0, 1.0, 6.031990051269531e-05
ja, simple, 1.0, 1.0, 5.984306335449219e-05
ja, it, 1.0, 1.0, 5.91278076171875e-05
ja, he, 1.0, 1.0, 5.9604644775390625e-05
ja, en, 1.0, 1.0, 6.29425048828125e-05
ja, sr, 1.0, 1.0, 6.127357482910156e-05
ja, zh, 1.0, 1.0, 5.984306335449219e-05
ja, ko, 1.0, 1.0, 6.031990051269531e-05
simple, simple, 1.0, 1.0, 6.008148193359375e-05
simple, it, 1.0, 1.0, 6.0558319091796875e-05
simple, he, 1.0, 1.0, 6.008148193359375e-05
simple, en, 1.0, 1.0, 6.270408630371094e-05
simple, sr, 1.0, 1.0, 6.008148193359375e-05
simple, zh, 1.0, 1.0, 6.127357482910156e-05
simple, ko, 1.0, 1.0, 6.0558319091796875e-05
it, it, 1.0, 1.0, 6.0558319091796875e-05
it, he, 1.0, 1.0, 6.079673767089844e-05
it, en, 1.0, 1.0, 6.318092346191406e-05
it, sr, 1.0, 1.0, 6.103515625e-05
it, zh, 1.0, 1.0, 6.079673767089844e-05
it, ko, 1.0, 1.0, 6.008148193359375e-05
he, he, 1.0, 1.0, 5.9604644775390625e-05
he, en, 1.0, 1.0, 6.222724914550781e-05
he, sr, 1.0, 1.0, 0.00019598007202148438
he, zh, 1.0, 1.0, 7.557868957519531e-05
he, ko, 1.0, 1.0, 5.936622619628906e-05
en, en, 1.0, 2.4899999999999993, 0.00014853477478027344
en, sr, 1.0, 1.0, 6.103515625e-05
en, zh, 1.0, 1.0, 6.079673767089844e-05
en, ko, 1.0, 1.0, 5.984306335449219e-05
sr, sr, 1.0, 1.0, 5.91278076171875e-05
sr, zh, 1.0, 1.0, 5.9604644775390625e-05
sr, ko, 1.0, 1.0, 5.793571472167969e-05
zh, zh, 1.0, 1.0, 5.793571472167969e-05
zh, ko, 1.0, 1.0, 5.5789947509765625e-05
ko, ko, 1.0, 1.0, 5.626678466796875e-05
