Language1, Language2, SimilarityScore, Kernel, Time
fr, fr, 1.0, 1.0, 0.00013971328735351562
fr, de, 1.0, 1.0, 7.486343383789062e-05
fr, it, 1.0, 1.0, 7.05718994140625e-05
fr, en, 1.0, 1.0, 6.771087646484375e-05
de, de, 1.0, 1.606225858076961, 0.0024068355560302734
de, it, 1.0, 1.0892145153042612, 0.0002884864807128906
de, en, 1.0, 1.154703332831743, 0.0004436969757080078
it, it, 1.0, 1.2902499832129468, 0.0008285045623779297
it, en, 1.0, 1.0605333951762521, 0.00017714500427246094
en, en, 1.0, 1.8765844909150715, 0.0047550201416015625
