Language1, Language2, SimilarityScore, Kernel, Time
hy, kbp, 0.664009673215306, 2.551966527196653, 0.011399507522583008
hy, ka, 1.0, 3.902499999999979, 0.009323835372924805
hy, tt, 1.0, 2.8450000000000015, 0.019460439682006836
hy, srn, 0.0, 0.0, 0.019460439682006836
hy, it, 0.12644953666572212, 5.830206821792328, 0.13020014762878418
hy, om, 0.7690990303325336, 1.063556701030928, 0.00015211105346679688
hy, olo, 0.765714988439447, 2.5072222222222207, 0.010442972183227539
hy, kab, 0.5881522624472633, 1.2432231365230473, 0.0004534721374511719
hy, ceb, 0.36303524650014424, 2.642074527675922, 0.018519878387451172
hy, he, 0.7723492363847586, 4.914891242536223, 0.014883041381835938
hy, da, 0.12219609369933589, 5.18644082463575, 0.13048958778381348
hy, arc, 1.0, 1.0450000000000004, 0.0001239776611328125
hy, cv, 1.0, 2.7100000000000017, 0.015737295150756836
hy, fa, 1.0, 5.635000000000014, 0.0190584659576416
hy, scn, 0.33280329875231424, 2.9813510723152126, 0.023400306701660156
hy, ps, 1.0, 1.5400000000000027, 0.0011012554168701172
hy, wa, 0.21119700937664515, 2.2050214027308335, 0.0012493133544921875
hy, kv, 1.0, 2.5300000000000047, 0.010875940322875977
hy, ff, 1.0, 1.0, 5.53131103515625e-05
hy, got, 1.0, 1.0, 4.744529724121094e-05
hy, en, 0.133234855766464, 6.149904146533171, 0.1830577850341797
hy, als, 0.28878826509217875, 1.421868511328528, 0.0009152889251708984
hy, cdo, 0.5736115589650551, 2.7334314619630145, 0.018660306930541992
hy, ksh, 0.5534819254615253, 1.1892227389943046, 0.0003731250762939453
hy, tl, 0.2573992167490042, 3.230679854826971, 0.039830684661865234
hy, sk, 0.3561511081226151, 4.532074113362567, 0.01923370361328125
hy, ts, 1.0, 1.0, 5.936622619628906e-05
hy, sw, 0.1429575757236145, 2.720719515193683, 0.013178586959838867
hy, th, 1.0, 4.240000000000005, 0.010924577713012695
hy, cr, 1.0, 1.0, 5.6743621826171875e-05
hy, mt, 0.9215443959836818, 1.0867307692307706, 0.00019121170043945312
hy, zh-classical, 1.0, 2.8225000000000025, 0.01851177215576172
hy, dv, 1.0, 1.764999999999998, 0.002004384994506836
hy, ku, 0.4292456623146741, 2.5299565597317963, 0.011534452438354492
hy, sr, 0.20671614301679675, 5.614802075812733, 0.02347731590270996
hy, lmo, 0.2948857054929362, 2.485394400712957, 0.01026010513305664
hy, lrc, 1.0, 1.0225000000000009, 8.463859558105469e-05
hy, pih, 0.7863954451402115, 1.040032467532468, 0.00010919570922851562
hy, gv, 0.3537802619345768, 2.7633013171850442, 0.020597457885742188
hy, lg, 1.0, 1.0225000000000009, 8.58306884765625e-05
hy, koi, 1.0, 1.1799999999999986, 0.0002980232238769531
