Language1, Language2, SimilarityScore, Kernel, Time
id, id, 1.0, 10.754204481999992, 0.07174539566040039
id, fr, 0.0, 0.0, 0.07174539566040039
id, mr, 0.23119166036510283, 2.5373936141037925, 0.013760566711425781
id, tr, 0.14973126685224689, 5.334123240845791, 0.0327301025390625
id, lv, 0.182531237704677, 3.860473603245652, 0.08405303955078125
id, el, 0.0, 0.0, 0.08405303955078125
id, es, 0.0, 0.0, 0.08405303955078125
id, pl, 0.0, 0.0, 0.08405303955078125
id, vi, 0.13702510794956485, 4.87509237988373, 0.028313159942626953
id, de, 0.0, 0.0, 0.028313159942626953
id, ml, 0.18134284380277435, 3.0575480700868223, 0.025568485260009766
id, sh, 0.2062685347426415, 3.9225341521938044, 0.03236508369445801
id, nl, 0.0, 0.0, 0.03236508369445801
id, si, 0.3677742647737323, 1.5280488170980564, 0.0011973381042480469
id, pt, 0.0, 0.0, 0.0011973381042480469
id, ro, 0.19691262435346882, 3.5731223917931314, 0.045599937438964844
id, ja, 0.0, 0.0, 0.045599937438964844
id, simple, 0.14740874297652803, 4.903934420356594, 0.07082319259643555
id, it, 0.0, 0.0, 0.07082319259643555
id, ceb, 0.3019256550720824, 1.9483312638281713, 0.0023009777069091797
id, he, 0.17820282941982704, 3.2072835665168276, 0.04222416877746582
id, da, 0.18326557452739953, 4.302995294589598, 0.031976938247680664
id, en, 0.0, 0.0, 0.031976938247680664
id, sr, 0.19046069676138547, 3.2207371539421885, 0.04514575004577637
id, sv, 0.0, 0.0, 0.04514575004577637
id, ckb, 0.3670027018993202, 1.8309130705350383, 0.004024028778076172
id, ru, 0.0, 0.0, 0.004024028778076172
id, hi, 0.16674692494745655, 3.29392690396168, 0.048722267150878906
id, arz, 0.3100535454554835, 1.9213498777958031, 0.0033409595489501953
id, bs, 0.33301628182387705, 1.9270235590187075, 0.002934694290161133
id, te, 0.3382307822716061, 1.5483895960774006, 0.0014154911041259766
id, zh, 0.0, 0.0, 0.0014154911041259766
id, mk, 0.1553988639125472, 4.1003390507415505, 0.14191317558288574
id, hu, 0.20575981236490598, 3.7508132265580385, 0.06160759925842285
id, ko, 0.0, 0.0, 0.06160759925842285
id, war, 0.48109212172834653, 1.550325141914429, 0.0015430450439453125
fr, fr, 1.0, 1.0, 7.605552673339844e-05
fr, mr, 0.0, 0.0, 7.605552673339844e-05
fr, tr, 0.0, 0.0, 7.605552673339844e-05
fr, lv, 0.0, 0.0, 7.605552673339844e-05
fr, el, 0.0, 0.0, 7.605552673339844e-05
fr, es, 1.0, 1.0, 0.00010943412780761719
fr, pl, 0.0, 0.0, 0.00010943412780761719
fr, vi, 0.0, 0.0, 0.00010943412780761719
fr, de, 1.0, 1.0, 6.580352783203125e-05
fr, ml, 0.0, 0.0, 6.580352783203125e-05
fr, sh, 0.0, 0.0, 6.580352783203125e-05
fr, nl, 0.0, 0.0, 6.580352783203125e-05
fr, si, 0.0, 0.0, 6.580352783203125e-05
fr, pt, 1.0, 1.0, 6.723403930664062e-05
fr, ro, 0.0, 0.0, 6.723403930664062e-05
fr, ja, 0.0, 0.0, 6.723403930664062e-05
fr, simple, 0.0, 0.0, 6.723403930664062e-05
fr, it, 1.0, 1.0, 9.989738464355469e-05
fr, ceb, 0.0, 0.0, 9.989738464355469e-05
fr, he, 0.0, 0.0, 9.989738464355469e-05
fr, da, 0.0, 0.0, 9.989738464355469e-05
fr, en, 1.0, 1.0, 7.2479248046875e-05
fr, sr, 0.0, 0.0, 7.2479248046875e-05
fr, sv, 1.0, 1.0, 6.198883056640625e-05
fr, ckb, 0.0, 0.0, 6.198883056640625e-05
fr, ru, 0.0, 0.0, 6.198883056640625e-05
fr, hi, 0.0, 0.0, 6.198883056640625e-05
fr, arz, 0.0, 0.0, 6.198883056640625e-05
fr, bs, 0.0, 0.0, 6.198883056640625e-05
fr, te, 0.0, 0.0, 6.198883056640625e-05
fr, zh, 1.0, 1.0, 6.866455078125e-05
fr, mk, 0.0, 0.0, 6.866455078125e-05
fr, hu, 0.0, 0.0, 6.866455078125e-05
fr, ko, 0.0, 0.0, 6.866455078125e-05
fr, war, 0.0, 0.0, 6.866455078125e-05
mr, mr, 1.0, 2.484999999999994, 0.018529415130615234
mr, tr, 0.2726898287884632, 2.418698287992448, 0.01279759407043457
mr, lv, 0.5217198417559433, 2.2387570680606865, 0.010966300964355469
mr, el, 0.0, 0.0, 0.010966300964355469
mr, es, 0.0, 0.0, 0.010966300964355469
mr, pl, 0.0, 0.0, 0.010966300964355469
mr, vi, 0.7398469272126226, 2.4189521435009596, 0.015212774276733398
mr, de, 0.0, 0.0, 0.015212774276733398
mr, ml, 1.0, 2.0574999999999983, 0.006883382797241211
mr, sh, 0.28611308695738014, 2.194642365523444, 0.007102012634277344
mr, nl, 0.0, 0.0, 0.007102012634277344
mr, si, 1.0, 1.3150000000000022, 0.0008673667907714844
mr, pt, 0.0, 0.0, 0.0008673667907714844
mr, ro, 0.6031966409326186, 2.0792381512188367, 0.007555246353149414
mr, ja, 0.0, 0.0, 0.007555246353149414
mr, simple, 0.1737940516395945, 2.5839390917591336, 0.010982751846313477
mr, it, 0.0, 0.0, 0.010982751846313477
mr, ceb, 0.3142765191352448, 1.6124515916923654, 0.001844644546508789
mr, he, 1.0, 2.1700000000000044, 0.008890390396118164
mr, da, 0.2191020476052555, 2.0956347284627976, 0.007033824920654297
mr, en, 0.0, 0.0, 0.007033824920654297
mr, sr, 1.0, 2.1475000000000084, 0.00844120979309082
mr, sv, 0.0, 0.0, 0.00844120979309082
mr, ckb, 1.0, 1.6299999999999997, 0.002393960952758789
mr, ru, 0.0, 0.0, 0.002393960952758789
mr, hi, 1.0, 2.2375, 0.010179519653320312
mr, arz, 1.0, 1.4724999999999986, 0.001489877700805664
mr, bs, 0.395127647633893, 1.5095773577965015, 0.001834869384765625
mr, te, 1.0, 1.3825000000000038, 0.0011303424835205078
mr, zh, 0.0, 0.0, 0.0011303424835205078
mr, mk, 1.0, 2.2150000000000034, 0.009861230850219727
mr, hu, 0.3522300530515566, 2.0747560794497906, 0.008047103881835938
mr, ko, 0.0, 0.0, 0.008047103881835938
mr, war, 0.5645135977148211, 1.3769350988861133, 0.0011212825775146484
tr, tr, 1.0, 13.58789071492999, 0.07750821113586426
tr, lv, 0.2126849087315409, 3.8006820312952687, 0.09186720848083496
tr, el, 0.0, 0.0, 0.09186720848083496
tr, es, 0.0, 0.0, 0.09186720848083496
tr, pl, 0.0, 0.0, 0.09186720848083496
tr, vi, 0.1922848318877394, 4.385771350858654, 0.021569252014160156
tr, de, 0.0, 0.0, 0.021569252014160156
tr, ml, 0.25868143631841817, 2.8710153446732423, 0.030710697174072266
tr, sh, 0.22285326422979815, 3.542725330684926, 0.03568863868713379
tr, nl, 0.0, 0.0, 0.03568863868713379
tr, si, 0.3851386573847867, 1.476589471032813, 0.0011343955993652344
tr, pt, 0.0, 0.0, 0.0011343955993652344
tr, ro, 0.2417483434557625, 3.4264397000472044, 0.059644460678100586
tr, ja, 0.0, 0.0, 0.059644460678100586
tr, simple, 0.14619797209521235, 4.479006791223834, 0.06572723388671875
tr, it, 0.0, 0.0, 0.06572723388671875
tr, ceb, 0.28018451187649474, 2.097287169058877, 0.0024683475494384766
tr, he, 0.23204672207463345, 3.241554379206237, 0.053441524505615234
tr, da, 0.1645818852777754, 3.7986719739168504, 0.03383278846740723
tr, en, 0.0, 0.0, 0.03383278846740723
tr, sr, 0.24086740106017349, 3.1497664959615905, 0.04592609405517578
tr, sv, 0.0, 0.0, 0.04592609405517578
tr, ckb, 0.34104125767926446, 1.9552963794628988, 0.004189252853393555
tr, ru, 0.0, 0.0, 0.004189252853393555
tr, hi, 0.22572777123995627, 2.9510204436686074, 0.025534629821777344
tr, arz, 0.359884470811296, 1.8529961975604752, 0.0031023025512695312
tr, bs, 0.3356687071122664, 1.8896577629490041, 0.003125905990600586
tr, te, 0.3749778937961015, 1.4996291362341798, 0.0012021064758300781
tr, zh, 0.0, 0.0, 0.0012021064758300781
tr, mk, 0.19243175354692127, 4.399655978651263, 0.02187037467956543
tr, hu, 0.21420948044624913, 4.024152506538877, 0.08699488639831543
tr, ko, 0.0, 0.0, 0.08699488639831543
tr, war, 0.37930609609240723, 1.670580298511703, 0.0015978813171386719
lv, lv, 1.0, 3.945369498627336, 0.1258714199066162
lv, el, 0.0, 0.0, 0.1258714199066162
lv, es, 0.0, 0.0, 0.1258714199066162
lv, pl, 0.0, 0.0, 0.1258714199066162
lv, vi, 0.36215256764786247, 3.40181033268394, 0.08584403991699219
lv, de, 0.0, 0.0, 0.08584403991699219
lv, ml, 0.4221457040828859, 2.4527539892919514, 0.01671314239501953
lv, sh, 0.2623479983651668, 2.768382641756504, 0.0186612606048584
lv, nl, 0.0, 0.0, 0.0186612606048584
lv, si, 0.6900532593187497, 1.382056308204115, 0.0011296272277832031
lv, pt, 0.0, 0.0, 0.0011296272277832031
lv, ro, 0.37784791825896413, 2.849360868924125, 0.0329282283782959
lv, ja, 0.0, 0.0, 0.0329282283782959
lv, simple, 0.15470527332061978, 3.519159736646587, 0.03871774673461914
lv, it, 0.0, 0.0, 0.03871774673461914
lv, ceb, 0.3226028870324492, 1.890766118057258, 0.0022516250610351562
lv, he, 0.3990198712821852, 2.8745265689421013, 0.03628730773925781
lv, da, 0.19428040486761897, 3.0181871394933824, 0.027813434600830078
lv, en, 0.0, 0.0, 0.027813434600830078
lv, sr, 0.434868625575683, 2.810426887055631, 0.03282523155212402
lv, sv, 0.0, 0.0, 0.03282523155212402
lv, ckb, 0.5736154257810039, 1.6308718275910008, 0.002490997314453125
lv, ru, 0.0, 0.0, 0.002490997314453125
lv, hi, 0.45841525351135787, 2.4424715776455175, 0.015921354293823242
lv, arz, 0.6057157484262045, 1.6504922152981565, 0.0026214122772216797
lv, bs, 0.40723794031952243, 1.7659984143814758, 0.0031375885009765625
lv, te, 0.7141392530210936, 1.3574476257632502, 0.001110076904296875
lv, zh, 0.0, 0.0, 0.001110076904296875
lv, mk, 0.36323575869641295, 3.193216974740017, 0.06326794624328613
lv, hu, 0.2872296133698045, 2.9813496830664583, 0.042864322662353516
lv, ko, 0.0, 0.0, 0.042864322662353516
lv, war, 0.47449543205400474, 1.5073791889538273, 0.0014870166778564453
el, el, 1.0, 1.0225000000000009, 0.00012183189392089844
el, es, 1.0, 1.0, 7.033348083496094e-05
el, pl, 1.0, 1.0, 6.651878356933594e-05
el, vi, 0.0, 0.0, 6.651878356933594e-05
el, de, 1.0, 1.0, 6.985664367675781e-05
el, ml, 0.0, 0.0, 6.985664367675781e-05
el, sh, 0.0, 0.0, 6.985664367675781e-05
el, nl, 0.0, 0.0, 6.985664367675781e-05
el, si, 0.0, 0.0, 6.985664367675781e-05
el, pt, 0.0, 0.0, 6.985664367675781e-05
el, ro, 0.0, 0.0, 6.985664367675781e-05
el, ja, 1.0, 1.0225000000000009, 0.00012373924255371094
el, simple, 0.0, 0.0, 0.00012373924255371094
el, it, 0.0, 0.0, 0.00012373924255371094
el, ceb, 0.0, 0.0, 0.00012373924255371094
el, he, 0.0, 0.0, 0.00012373924255371094
el, da, 0.0, 0.0, 0.00012373924255371094
el, en, 1.0, 1.0225000000000009, 0.00012230873107910156
el, sr, 0.0, 0.0, 0.00012230873107910156
el, sv, 0.0, 0.0, 0.00012230873107910156
el, ckb, 0.0, 0.0, 0.00012230873107910156
el, ru, 1.0, 1.0, 6.628036499023438e-05
el, hi, 0.0, 0.0, 6.628036499023438e-05
el, arz, 0.0, 0.0, 6.628036499023438e-05
el, bs, 0.0, 0.0, 6.628036499023438e-05
el, te, 0.0, 0.0, 6.628036499023438e-05
el, zh, 1.0, 1.0, 6.937980651855469e-05
el, mk, 0.0, 0.0, 6.937980651855469e-05
el, hu, 0.0, 0.0, 6.937980651855469e-05
el, ko, 1.0, 1.0, 0.00011515617370605469
el, war, 0.0, 0.0, 0.00011515617370605469
es, es, 1.0, 1.0900000000000025, 0.00025844573974609375
es, pl, 0.0, 0.0, 0.00025844573974609375
es, vi, 0.0, 0.0, 0.00025844573974609375
es, de, 1.0, 1.0225000000000009, 0.00012493133544921875
es, ml, 0.0, 0.0, 0.00012493133544921875
es, sh, 0.0, 0.0, 0.00012493133544921875
es, nl, 0.0, 0.0, 0.00012493133544921875
es, si, 0.0, 0.0, 0.00012493133544921875
es, pt, 1.0, 1.0, 7.271766662597656e-05
es, ro, 0.0, 0.0, 7.271766662597656e-05
es, ja, 1.0, 1.0, 6.890296936035156e-05
es, simple, 0.0, 0.0, 6.890296936035156e-05
es, it, 1.0, 1.0, 6.961822509765625e-05
es, ceb, 0.0, 0.0, 6.961822509765625e-05
es, he, 0.0, 0.0, 6.961822509765625e-05
es, da, 0.0, 0.0, 6.961822509765625e-05
es, en, 1.0, 1.0675000000000008, 0.0002281665802001953
es, sr, 0.0, 0.0, 0.0002281665802001953
es, sv, 1.0, 1.0, 6.318092346191406e-05
es, ckb, 0.0, 0.0, 6.318092346191406e-05
es, ru, 1.0, 1.0225000000000009, 0.00011730194091796875
es, hi, 0.0, 0.0, 0.00011730194091796875
es, arz, 0.0, 0.0, 0.00011730194091796875
es, bs, 0.0, 0.0, 0.00011730194091796875
es, te, 0.0, 0.0, 0.00011730194091796875
es, zh, 1.0, 1.0225000000000009, 0.00011944770812988281
es, mk, 0.0, 0.0, 0.00011944770812988281
es, hu, 0.0, 0.0, 0.00011944770812988281
es, ko, 1.0, 1.0225000000000009, 0.00015020370483398438
es, war, 0.0, 0.0, 0.00015020370483398438
pl, pl, 1.0, 1.0, 6.771087646484375e-05
pl, vi, 0.0, 0.0, 6.771087646484375e-05
pl, de, 0.0, 0.0, 6.771087646484375e-05
pl, ml, 0.0, 0.0, 6.771087646484375e-05
pl, sh, 0.0, 0.0, 6.771087646484375e-05
pl, nl, 0.0, 0.0, 6.771087646484375e-05
pl, si, 0.0, 0.0, 6.771087646484375e-05
pl, pt, 0.0, 0.0, 6.771087646484375e-05
pl, ro, 0.0, 0.0, 6.771087646484375e-05
pl, ja, 1.0, 1.0, 9.965896606445312e-05
pl, simple, 0.0, 0.0, 9.965896606445312e-05
pl, it, 0.0, 0.0, 9.965896606445312e-05
pl, ceb, 0.0, 0.0, 9.965896606445312e-05
pl, he, 0.0, 0.0, 9.965896606445312e-05
pl, da, 0.0, 0.0, 9.965896606445312e-05
pl, en, 1.0, 1.0, 0.00010609626770019531
pl, sr, 0.0, 0.0, 0.00010609626770019531
pl, sv, 0.0, 0.0, 0.00010609626770019531
pl, ckb, 0.0, 0.0, 0.00010609626770019531
pl, ru, 0.0, 0.0, 0.00010609626770019531
pl, hi, 0.0, 0.0, 0.00010609626770019531
pl, arz, 0.0, 0.0, 0.00010609626770019531
pl, bs, 0.0, 0.0, 0.00010609626770019531
pl, te, 0.0, 0.0, 0.00010609626770019531
pl, zh, 0.0, 0.0, 0.00010609626770019531
pl, mk, 0.0, 0.0, 0.00010609626770019531
pl, hu, 0.0, 0.0, 0.00010609626770019531
pl, ko, 0.0, 0.0, 0.00010609626770019531
pl, war, 0.0, 0.0, 0.00010609626770019531
vi, vi, 1.0, 5.782698241692494, 0.03480362892150879
vi, de, 0.0, 0.0, 0.03480362892150879
vi, ml, 0.6702832419104928, 2.7788756547617317, 0.03387594223022461
vi, sh, 0.21303578522716615, 3.1466017216224706, 0.04477953910827637
vi, nl, 0.0, 0.0, 0.04477953910827637
vi, si, 1.0, 1.405000000000002, 0.001085042953491211
vi, pt, 0.0, 0.0, 0.001085042953491211
vi, ro, 0.42962251563520787, 3.0023170009155455, 0.045821428298950195
vi, ja, 0.0, 0.0, 0.045821428298950195
vi, simple, 0.13035710242836407, 3.9846380847078517, 0.07212305068969727
vi, it, 0.0, 0.0, 0.07212305068969727
vi, ceb, 0.2898622420034095, 1.7895459204213966, 0.0026280879974365234
vi, he, 0.6379081482789637, 3.026437659404354, 0.04996848106384277
vi, da, 0.18234147070562015, 3.2212383266553144, 0.040587663650512695
vi, en, 0.0, 0.0, 0.040587663650512695
vi, sr, 0.549835043496284, 2.9858548636422118, 0.04639148712158203
vi, sv, 0.0, 0.0, 0.04639148712158203
vi, ckb, 0.867762405679397, 1.7437410071942414, 0.00325775146484375
vi, ru, 0.0, 0.0, 0.00325775146484375
vi, hi, 0.6477075873597171, 3.0937558822479736, 0.05339479446411133
vi, arz, 0.8445622967910309, 1.6769254760341437, 0.0026788711547851562
vi, bs, 0.39307594174217797, 1.6708000795689721, 0.002814054489135742
vi, te, 1.0, 1.449999999999999, 0.001409292221069336
vi, zh, 0.0, 0.0, 0.001409292221069336
vi, mk, 0.6621786077014918, 3.679042716190228, 0.13982772827148438
vi, hu, 0.2850611585765856, 3.13016879750987, 0.05941462516784668
vi, ko, 0.0, 0.0, 0.05941462516784668
vi, war, 0.5570458374320768, 1.4737607092091822, 0.0013670921325683594
de, de, 1.0, 1.0225000000000009, 0.00011205673217773438
de, ml, 0.0, 0.0, 0.00011205673217773438
de, sh, 0.0, 0.0, 0.00011205673217773438
de, nl, 0.0, 0.0, 0.00011205673217773438
de, si, 0.0, 0.0, 0.00011205673217773438
de, pt, 1.0, 1.0, 7.62939453125e-05
de, ro, 0.0, 0.0, 7.62939453125e-05
de, ja, 1.0, 1.0, 6.151199340820312e-05
de, simple, 0.0, 0.0, 6.151199340820312e-05
de, it, 1.0, 1.0, 6.723403930664062e-05
de, ceb, 0.0, 0.0, 6.723403930664062e-05
de, he, 0.0, 0.0, 6.723403930664062e-05
de, da, 0.0, 0.0, 6.723403930664062e-05
de, en, 1.0, 1.0225000000000009, 0.00010848045349121094
de, sr, 0.0, 0.0, 0.00010848045349121094
de, sv, 1.0, 1.0, 5.888938903808594e-05
de, ckb, 0.0, 0.0, 5.888938903808594e-05
de, ru, 1.0, 1.0, 5.8650970458984375e-05
de, hi, 0.0, 0.0, 5.8650970458984375e-05
de, arz, 0.0, 0.0, 5.8650970458984375e-05
de, bs, 0.0, 0.0, 5.8650970458984375e-05
de, te, 0.0, 0.0, 5.8650970458984375e-05
de, zh, 1.0, 1.0225000000000009, 0.0001010894775390625
de, mk, 0.0, 0.0, 0.0001010894775390625
de, hu, 0.0, 0.0, 0.0001010894775390625
de, ko, 1.0, 1.0, 0.00010037422180175781
de, war, 0.0, 0.0, 0.00010037422180175781
ml, ml, 1.0, 3.0025000000000075, 0.04510188102722168
ml, sh, 0.2604825173290345, 2.3338512550779678, 0.008625507354736328
ml, nl, 0.0, 0.0, 0.008625507354736328
ml, si, 1.0, 1.3375000000000004, 0.0008511543273925781
ml, pt, 0.0, 0.0, 0.0008511543273925781
ml, ro, 0.4956909506835352, 2.190801325334133, 0.008897781372070312
ml, ja, 0.0, 0.0, 0.008897781372070312
ml, simple, 0.16666215909784385, 2.6863301390394287, 0.011951684951782227
ml, it, 0.0, 0.0, 0.011951684951782227
ml, ceb, 0.3161585045250445, 1.5887972740382363, 0.0016772747039794922
ml, he, 1.0, 2.282499999999994, 0.01141500473022461
ml, da, 0.22854338843000147, 2.1323717052698177, 0.007633686065673828
ml, en, 0.0, 0.0, 0.007633686065673828
ml, sr, 0.6753791431698521, 2.304369851729821, 0.012130975723266602
ml, sv, 0.0, 0.0, 0.012130975723266602
ml, ckb, 1.0, 1.6524999999999999, 0.0025093555450439453
ml, ru, 0.0, 0.0, 0.0025093555450439453
ml, hi, 1.0, 2.327500000000001, 0.01257777214050293
ml, arz, 1.0, 1.449999999999999, 0.0013859272003173828
ml, bs, 0.3909930060869528, 1.4183980712739446, 0.0014071464538574219
ml, te, 1.0, 1.4275000000000002, 0.001241445541381836
ml, zh, 0.0, 0.0, 0.001241445541381836
ml, mk, 1.0, 2.5750000000000024, 0.02147507667541504
ml, hu, 0.3279901386483472, 2.1955795042634243, 0.009759902954101562
ml, ko, 0.0, 0.0, 0.009759902954101562
ml, war, 0.5645135977148211, 1.3769350988861133, 0.0011258125305175781
sh, sh, 1.0, 6.865067822116628, 0.13154077529907227
sh, nl, 0.0, 0.0, 0.13154077529907227
sh, si, 0.5016629645011718, 1.3347127683251154, 0.00087738037109375
sh, pt, 0.0, 0.0, 0.00087738037109375
sh, ro, 0.2872330959908973, 2.6218001728533347, 0.017744064331054688
sh, ja, 0.0, 0.0, 0.017744064331054688
sh, simple, 0.18141489643972084, 3.410635774306145, 0.02330803871154785
sh, it, 0.0, 0.0, 0.02330803871154785
sh, ceb, 0.31426706653121333, 1.8794653374228834, 0.001973390579223633
sh, he, 0.24023708426389423, 2.4995752391879207, 0.012917280197143555
sh, da, 0.2125144476500449, 2.9818369077882325, 0.0142059326171875
sh, en, 0.0, 0.0, 0.0142059326171875
sh, sr, 0.227533130032295, 2.7347231800262697, 0.02068185806274414
sh, sv, 0.0, 0.0, 0.02068185806274414
sh, ckb, 0.34452650664302414, 1.7524450713972248, 0.002391338348388672
sh, ru, 0.0, 0.0, 0.002391338348388672
sh, hi, 0.2521157594011928, 2.444890625099786, 0.011378288269042969
sh, arz, 0.4718690906202514, 1.527197249653721, 0.0016815662384033203
sh, bs, 0.48508191771478365, 1.9041003589808045, 0.0028111934661865234
sh, te, 0.5187336189404562, 1.4278414876475616, 0.0012111663818359375
sh, zh, 0.0, 0.0, 0.0012111663818359375
