Root path: ../../graphs/oecdTopics/
Sample Size: 100

type; dataset; language; mean; stdgml; work; fr; 1.0; 0.0
gml; work; es; 1.0; 0.0
gml; temperature; simple; 1.0; 0.0
gml; temperature; he; 1.0; 0.0
gml; temperature; da; 1.0; 0.0
gml; temperature; en; 1.0; 0.0
gml; temperature; sv; 1.0; 0.0
gml; temperature; ckb; 1.0; 0.0
gml; temperature; ru; 1.0; 0.0
gml; temperature; te; 1.0; 0.0
gml; temperature; zh; 1.0; 0.0
gml; temperature; ko; 1.0; 0.0
gml; Bible; en; 1.0; 0.0
gml; blazonry; id; 1.0; 0.0
gml; blazonry; fr; 1.0; 0.0
gml; terminology; id; 1.0; 0.0
gml; terminology; fr; 1.0; 0.0
gml; terminology; tr; 1.0; 0.0
gml; terminology; es; 1.0; 0.0
gml; terminology; pl; 1.0; 0.0
gml; terminology; vi; 1.0; 0.0
gml; terminology; de; 1.0; 0.0
gml; terminology; nl; 1.0; 0.0
gml; terminology; pt; 1.0; 0.0
gml; terminology; ja; 1.0; 0.0
gml; terminology; it; 1.0; 0.0
gml; terminology; he; 1.0; 0.0
gml; terminology; da; 1.0; 0.0
gml; terminology; en; 1.0; 0.0
gml; terminology; sv; 1.0; 0.0
gml; terminology; ru; 1.0; 0.0
gml; terminology; hi; 1.0; 0.0
gml; terminology; zh; 1.0; 0.0
gml; terminology; ko; 1.0; 0.0
gml; social class; id; 1.0; 0.0
gml; social class; fr; 1.0; 0.0
gml; social class; mr; 1.0; 0.0
gml; social class; tr; 1.0; 0.0
gml; social class; lv; 1.0; 0.0
gml; social class; el; 1.0; 0.0
gml; social class; es; 1.0; 0.0
gml; social class; pl; 1.0; 0.0
gml; social class; vi; 1.0; 0.0
gml; social class; de; 1.0; 0.0
gml; social class; ml; 1.0; 0.0
gml; social class; sh; 1.0; 0.0
gml; social class; nl; 1.0; 0.0
gml; social class; pt; 1.0; 0.0
gml; social class; ro; 1.0; 0.0
gml; social class; ja; 1.0; 0.0
gml; social class; simple; 1.0; 0.0
gml; social class; it; 1.0; 0.0
gml; social class; he; 1.0; 0.0
gml; social class; da; 1.0; 0.0
gml; social class; en; 1.0; 0.0
gml; social class; sr; 1.0; 0.0
gml; social class; sv; 1.0; 0.0
gml; social class; ckb; 1.0; 0.0
gml; social class; ru; 1.0; 0.0
gml; social class; hi; 1.0; 0.0
gml; social class; arz; 1.0; 0.0
gml; social class; bs; 1.0; 0.0
gml; social class; zh; 1.0; 0.0
gml; social class; mk; 1.0; 0.0
gml; social class; hu; 1.0; 0.0
gml; social class; ko; 1.0; 0.0
gml; social class; war; 1.0; 0.0
gml; languoid class; id; 1.0; 0.0
gml; languoid class; fr; 1.0; 0.0
gml; languoid class; mr; 1.0; 0.0
gml; languoid class; tr; 1.0; 0.0
gml; languoid class; lv; 1.0; 0.0
gml; languoid class; el; 1.0; 0.0
gml; languoid class; es; 1.0; 0.0
gml; languoid class; pl; 1.0; 0.0
gml; languoid class; vi; 1.0; 0.0
gml; languoid class; de; 1.0; 0.0
gml; languoid class; ml; 1.0; 0.0
gml; languoid class; sh; 1.0; 0.0
gml; languoid class; nl; 1.0; 0.0
gml; languoid class; si; 1.0; 0.0
gml; languoid class; pt; 1.0; 0.0
gml; languoid class; ro; 1.0; 0.0
gml; languoid class; ja; 1.0; 0.0
gml; languoid class; simple; 1.0; 0.0
gml; languoid class; it; 1.0; 0.0
gml; languoid class; ceb; 1.0; 0.0
gml; languoid class; he; 1.0; 0.0
gml; languoid class; da; 1.0; 0.0
gml; languoid class; en; 1.0; 0.0
gml; languoid class; sr; 1.0; 0.0
gml; languoid class; sv; 1.0; 0.0
gml; languoid class; ckb; 1.0; 0.0
gml; languoid class; ru; 1.0; 0.0
gml; languoid class; hi; 1.0; 0.0
gml; languoid class; arz; 1.0; 0.0
gml; languoid class; bs; 1.0; 0.0
gml; languoid class; te; 1.0; 0.0
gml; languoid class; zh; 1.0; 0.0
gml; languoid class; mk; 1.0; 0.0
gml; languoid class; hu; 1.0; 0.0
gml; languoid class; ko; 1.0; 0.0
gml; languoid class; war; 1.0; 0.0
gml; organism; id; 1.0; 0.0
gml; organism; fr; 1.0; 0.0
gml; organism; tr; 1.0; 0.0
gml; organism; lv; 1.0; 0.0
gml; organism; el; 1.0; 0.0
gml; organism; es; 1.0; 0.0
gml; organism; pl; 1.0; 0.0
gml; organism; vi; 1.0; 0.0
gml; organism; de; 1.0; 0.0
gml; organism; ml; 1.0; 0.0
gml; organism; sh; 1.0; 0.0
gml; organism; nl; 1.0; 0.0
gml; organism; si; 1.0; 0.0
gml; organism; pt; 1.0; 0.0
gml; organism; ro; 1.0; 0.0
gml; organism; ja; 1.0; 0.0
gml; organism; simple; 1.0; 0.0
gml; organism; it; 1.0; 0.0
gml; organism; he; 1.0; 0.0
gml; organism; da; 1.0; 0.0
gml; organism; en; 1.0; 0.0
gml; organism; sr; 1.0; 0.0
gml; organism; sv; 1.0; 0.0
gml; organism; ckb; 1.0; 0.0
gml; organism; ru; 1.0; 0.0
gml; organism; hi; 1.0; 0.0
gml; organism; bs; 1.0; 0.0
gml; organism; te; 1.0; 0.0
gml; organism; zh; 1.0; 0.0
gml; organism; mk; 1.0; 0.0
gml; organism; hu; 1.0; 0.0
gml; organism; ko; 1.0; 0.0
gml; organism; war; 1.0; 0.0
gml; biochemical receptor; fr; 1.0; 0.0
gml; biochemical receptor; es; 1.0; 0.0
gml; biochemical receptor; pl; 1.0; 0.0
gml; biochemical receptor; vi; 1.0; 0.0
gml; biochemical receptor; de; 1.0; 0.0
gml; biochemical receptor; sh; 1.0; 0.0
gml; biochemical receptor; nl; 1.0; 0.0
gml; biochemical receptor; pt; 1.0; 0.0
gml; biochemical receptor; ja; 1.0; 0.0
gml; biochemical receptor; it; 1.0; 0.0
gml; biochemical receptor; en; 1.0; 0.0
gml; biochemical receptor; sr; 1.0; 0.0
gml; biochemical receptor; sv; 1.0; 0.0
gml; biochemical receptor; ru; 1.0; 0.0
gml; biochemical receptor; zh; 1.0; 0.0
gml; biochemical receptor; hu; 1.0; 0.0
gml; chemical substance; id; 1.0; 0.0
gml; chemical substance; fr; 1.0; 0.0
gml; chemical substance; mr; 1.0; 0.0
gml; chemical substance; tr; 1.0; 0.0
gml; chemical substance; lv; 1.0; 0.0
gml; chemical substance; el; 1.0; 0.0
gml; chemical substance; es; 1.0; 0.0
gml; chemical substance; pl; 1.0; 0.0
gml; chemical substance; vi; 1.0; 0.0
gml; chemical substance; de; 1.0; 0.0
gml; chemical substance; ml; 1.0; 0.0
gml; chemical substance; sh; 1.0; 0.0
gml; chemical substance; nl; 1.0; 0.0
gml; chemical substance; si; 1.0; 0.0
gml; chemical substance; pt; 1.0; 0.0
gml; chemical substance; ro; 1.0; 0.0
gml; chemical substance; ja; 1.0; 0.0
gml; chemical substance; simple; 1.0; 0.0
gml; chemical substance; it; 1.0; 0.0
gml; chemical substance; ceb; 1.0; 0.0
gml; chemical substance; he; 1.0; 0.0
gml; chemical substance; da; 1.0; 0.0
gml; chemical substance; en; 1.0; 0.0
gml; chemical substance; sr; 1.0; 0.0
gml; chemical substance; sv; 1.0; 0.0
gml; chemical substance; ckb; 1.0; 0.0
gml; chemical substance; ru; 1.0; 0.0
gml; chemical substance; hi; 1.0; 0.0
gml; chemical substance; bs; 1.0; 0.0
gml; chemical substance; te; 1.0; 0.0
gml; chemical substance; zh; 1.0; 0.0
gml; chemical substance; mk; 1.0; 0.0
gml; chemical substance; hu; 1.0; 0.0
gml; chemical substance; ko; 1.0; 0.0
gml; chemical substance; war; 1.0; 0.0
gml; economy; id; 1.0; 0.0
gml; economy; fr; 1.0; 0.0
gml; economy; mr; 1.0; 0.0
gml; economy; tr; 1.0; 0.0
gml; economy; lv; 1.0; 0.0
gml; economy; el; 1.0; 0.0
gml; economy; es; 1.0; 0.0
gml; economy; pl; 1.0; 0.0
gml; economy; vi; 1.0; 0.0
gml; economy; de; 1.0; 0.0
gml; economy; ml; 1.0; 0.0
gml; economy; sh; 1.0; 0.0
gml; economy; nl; 1.0; 0.0
gml; economy; pt; 1.0; 0.0
gml; economy; ro; 1.0; 0.0
gml; economy; ja; 1.0; 0.0
gml; economy; simple; 1.0; 0.0
gml; economy; it; 1.0; 0.0
gml; economy; he; 1.0; 0.0
gml; economy; da; 1.0; 0.0
gml; economy; en; 1.0; 0.0
gml; economy; sr; 1.0; 0.0
gml; economy; sv; 1.0; 0.0
gml; economy; ru; 1.0; 0.0
gml; economy; hi; 1.0; 0.0
gml; economy; arz; 1.0; 0.0
gml; economy; bs; 1.0; 0.0
gml; economy; te; 1.0; 0.0
gml; economy; zh; 1.0; 0.0
gml; economy; mk; 1.0; 0.0
gml; economy; ko; 1.0; 0.0
gml; genome; en; 1.0; 0.0
gml; prison; id; 1.0; 0.0
gml; prison; fr; 1.0; 0.0
gml; prison; mr; 1.0; 0.0
gml; prison; tr; 1.0; 0.0
gml; prison; lv; 1.0; 0.0
gml; prison; el; 1.0; 0.0
gml; prison; es; 1.0; 0.0
gml; prison; pl; 1.0; 0.0
gml; prison; vi; 1.0; 0.0
gml; prison; de; 1.0; 0.0
gml; prison; ml; 1.0; 0.0
gml; prison; sh; 1.0; 0.0
gml; prison; nl; 1.0; 0.0
gml; prison; si; 1.0; 0.0
gml; prison; pt; 1.0; 0.0
gml; prison; ro; 1.0; 0.0
gml; prison; ja; 1.0; 0.0
gml; prison; simple; 1.0; 0.0
gml; prison; it; 1.0; 0.0
gml; prison; ceb; 1.0; 0.0
gml; prison; he; 1.0; 0.0
gml; prison; da; 1.0; 0.0
gml; prison; en; 1.0; 0.0
gml; prison; sr; 1.0; 0.0
gml; prison; sv; 1.0; 0.0
gml; prison; ckb; 1.0; 0.0
gml; prison; ru; 1.0; 0.0
gml; prison; hi; 1.0; 0.0
gml; prison; arz; 1.0; 0.0
gml; prison; bs; 1.0; 0.0
gml; prison; te; 1.0; 0.0
gml; prison; zh; 1.0; 0.0
gml; prison; mk; 1.0; 0.0
gml; prison; hu; 1.0; 0.0
gml; prison; ko; 1.0; 0.0
gml; international trade; nl; 1.0; 0.0
gml; international trade; ja; 1.0; 0.0
gml; international trade; en; 1.0; 0.0
gml; international trade; zh; 1.0; 0.0
gml; aspect of history; id; 1.0; 0.0
gml; aspect of history; fr; 1.0; 0.0
gml; aspect of history; mr; 1.0; 0.0
gml; aspect of history; tr; 1.0; 0.0
gml; aspect of history; lv; 1.0; 0.0
gml; aspect of history; el; 1.0; 0.0
gml; aspect of history; es; 1.0; 0.0
gml; aspect of history; pl; 1.0; 0.0
gml; aspect of history; vi; 1.0; 0.0
gml; aspect of history; de; 1.0; 0.0
gml; aspect of history; ml; 1.0; 0.0
gml; aspect of history; sh; 1.0; 0.0
gml; aspect of history; nl; 1.0; 0.0
gml; aspect of history; si; 1.0; 0.0
gml; aspect of history; pt; 1.0; 0.0
gml; aspect of history; ro; 1.0; 0.0
gml; aspect of history; ja; 1.0; 0.0
gml; aspect of history; simple; 1.0; 0.0
gml; aspect of history; it; 1.0; 0.0
gml; aspect of history; ceb; 1.0; 0.0
gml; aspect of history; he; 1.0; 0.0
gml; aspect of history; da; 1.0; 0.0
gml; aspect of history; en; 1.0; 0.0
gml; aspect of history; sr; 1.0; 0.0
gml; aspect of history; sv; 1.0; 0.0
gml; aspect of history; ckb; 1.0; 0.0
gml; aspect of history; ru; 1.0; 0.0
gml; aspect of history; hi; 1.0; 0.0
gml; aspect of history; arz; 1.0; 0.0
gml; aspect of history; bs; 1.0; 0.0
gml; aspect of history; te; 1.0; 0.0
gml; aspect of history; zh; 1.0; 0.0
gml; aspect of history; mk; 1.0; 0.0
gml; aspect of history; hu; 1.0; 0.0
gml; aspect of history; ko; 1.0; 0.0
gml; aspect of history; war; 1.0; 0.0
gml; Christian hymn; id; 1.0; 0.0
gml; Christian hymn; fr; 1.0; 0.0
gml; Christian hymn; el; 1.0; 0.0
gml; Christian hymn; es; 1.0; 0.0
gml; Christian hymn; pl; 1.0; 0.0
gml; Christian hymn; vi; 1.0; 0.0
gml; Christian hymn; de; 1.0; 0.0
gml; Christian hymn; nl; 1.0; 0.0
gml; Christian hymn; pt; 1.0; 0.0
gml; Christian hymn; ro; 1.0; 0.0
gml; Christian hymn; ja; 1.0; 0.0
gml; Christian hymn; simple; 1.0; 0.0
gml; Christian hymn; it; 1.0; 0.0
gml; Christian hymn; he; 1.0; 0.0
gml; Christian hymn; da; 1.0; 0.0
gml; Christian hymn; en; 1.0; 0.0
gml; Christian hymn; sr; 1.0; 0.0
gml; Christian hymn; sv; 1.0; 0.0
gml; Christian hymn; ru; 1.0; 0.0
gml; Christian hymn; zh; 1.0; 0.0
gml; Christian hymn; hu; 1.0; 0.0
gml; Christian hymn; ko; 1.0; 0.0
gml; stellar evolution; id; 1.0; 0.0
gml; stellar evolution; fr; 1.0; 0.0
gml; stellar evolution; mr; 1.0; 0.0
gml; stellar evolution; tr; 1.0; 0.0
gml; stellar evolution; lv; 1.0; 0.0
gml; stellar evolution; el; 1.0; 0.0
gml; stellar evolution; es; 1.0; 0.0
gml; stellar evolution; pl; 1.0; 0.0
gml; stellar evolution; vi; 1.0; 0.0
gml; stellar evolution; de; 1.0; 0.0
gml; stellar evolution; ml; 1.0; 0.0
gml; stellar evolution; sh; 1.0; 0.0
gml; stellar evolution; nl; 1.0; 0.0
gml; stellar evolution; si; 1.0; 0.0
gml; stellar evolution; pt; 1.0; 0.0
gml; stellar evolution; ro; 1.0; 0.0
gml; stellar evolution; ja; 1.0; 0.0
gml; stellar evolution; simple; 1.0; 0.0
gml; stellar evolution; it; 1.0; 0.0
gml; stellar evolution; he; 1.0; 0.0
gml; stellar evolution; da; 1.0; 0.0
gml; stellar evolution; en; 1.0; 0.0
gml; stellar evolution; sr; 1.0; 0.0
gml; stellar evolution; sv; 1.0; 0.0
gml; stellar evolution; ru; 1.0; 0.0
gml; stellar evolution; hi; 1.0; 0.0
gml; stellar evolution; bs; 1.0; 0.0
gml; stellar evolution; zh; 1.0; 0.0
gml; stellar evolution; mk; 1.0; 0.0
gml; stellar evolution; hu; 1.0; 0.0
gml; stellar evolution; ko; 1.0; 0.0
gml; protist; es; 1.0; 0.0
gml; military term; id; 1.0; 0.0
gml; military term; fr; 1.0; 0.0
gml; military term; tr; 1.0; 0.0
gml; military term; el; 1.0; 0.0
gml; military term; es; 1.0; 0.0
gml; military term; pl; 1.0; 0.0
gml; military term; vi; 1.0; 0.0
gml; military term; de; 1.0; 0.0
gml; military term; sh; 1.0; 0.0
gml; military term; nl; 1.0; 0.0
gml; military term; si; 1.0; 0.0
gml; military term; pt; 1.0; 0.0
gml; military term; ro; 1.0; 0.0
gml; military term; ja; 1.0; 0.0
gml; military term; simple; 1.0; 0.0
gml; military term; it; 1.0; 0.0
gml; military term; he; 1.0; 0.0
gml; military term; en; 1.0; 0.0
gml; military term; sr; 1.0; 0.0
gml; military term; sv; 1.0; 0.0
gml; military term; ru; 1.0; 0.0
gml; military term; hi; 1.0; 0.0
gml; military term; zh; 1.0; 0.0
gml; military term; mk; 1.0; 0.0
gml; military term; hu; 1.0; 0.0
gml; military term; ko; 1.0; 0.0
gml; historical language; id; 1.0; 0.0
gml; historical language; fr; 1.0; 0.0
gml; historical language; mr; 1.0; 0.0
gml; historical language; tr; 1.0; 0.0
gml; historical language; lv; 1.0; 0.0
gml; historical language; el; 1.0; 0.0
gml; historical language; es; 1.0; 0.0
gml; historical language; pl; 1.0; 0.0
gml; historical language; vi; 1.0; 0.0
gml; historical language; de; 1.0; 0.0
gml; historical language; ml; 1.0; 0.0
gml; historical language; sh; 1.0; 0.0
gml; historical language; nl; 1.0; 0.0
gml; historical language; pt; 1.0; 0.0
gml; historical language; ro; 1.0; 0.0
gml; historical language; ja; 1.0; 0.0
gml; historical language; simple; 1.0; 0.0
gml; historical language; it; 1.0; 0.0
gml; historical language; he; 1.0; 0.0
gml; historical language; da; 1.0; 0.0
gml; historical language; en; 1.0; 0.0
gml; historical language; sr; 1.0; 0.0
gml; historical language; sv; 1.0; 0.0
gml; historical language; ckb; 1.0; 0.0
gml; historical language; ru; 1.0; 0.0
gml; historical language; hi; 1.0; 0.0
gml; historical language; arz; 1.0; 0.0
gml; historical language; bs; 1.0; 0.0
gml; historical language; te; 1.0; 0.0
gml; historical language; zh; 1.0; 0.0
gml; historical language; mk; 1.0; 0.0
gml; historical language; hu; 1.0; 0.0
gml; historical language; ko; 1.0; 0.0
gml; music; id; 1.0; 0.0
gml; music; fr; 1.0; 0.0
gml; music; mr; 1.0; 0.0
gml; music; tr; 1.0; 0.0
gml; music; lv; 1.0; 0.0
gml; music; es; 1.0; 0.0
gml; music; pl; 1.0; 0.0
gml; music; de; 1.0; 0.0
gml; music; nl; 1.0; 0.0
gml; music; pt; 1.0; 0.0
gml; music; ro; 1.0; 0.0
gml; music; ja; 1.0; 0.0
gml; music; it; 1.0; 0.0
gml; music; en; 1.0; 0.0
gml; music; sr; 1.0; 0.0
gml; music; sv; 1.0; 0.0
gml; music; ru; 1.0; 0.0
gml; music; zh; 1.0; 0.0
gml; music; hu; 1.0; 0.0
gml; drug; id; 1.0; 0.0
gml; drug; fr; 1.0; 0.0
gml; drug; mr; 1.0; 0.0
gml; drug; tr; 1.0; 0.0
gml; drug; lv; 1.0; 0.0
gml; drug; el; 1.0; 0.0
gml; drug; es; 1.0; 0.0
gml; drug; pl; 1.0; 0.0
gml; drug; vi; 1.0; 0.0
gml; drug; de; 1.0; 0.0
gml; drug; ml; 1.0; 0.0
gml; drug; sh; 1.0; 0.0
gml; drug; nl; 1.0; 0.0
gml; drug; si; 1.0; 0.0
gml; drug; pt; 1.0; 0.0
gml; drug; ro; 1.0; 0.0
gml; drug; ja; 1.0; 0.0
gml; drug; simple; 1.0; 0.0
gml; drug; it; 1.0; 0.0
gml; drug; ceb; 1.0; 0.0
gml; drug; he; 1.0; 0.0
gml; drug; da; 1.0; 0.0
gml; drug; en; 1.0; 0.0
gml; drug; sr; 1.0; 0.0
gml; drug; sv; 1.0; 0.0
gml; drug; ckb; 1.0; 0.0
gml; drug; ru; 1.0; 0.0
gml; drug; hi; 1.0; 0.0
gml; drug; arz; 1.0; 0.0
gml; drug; bs; 1.0; 0.0
gml; drug; te; 1.0; 0.0
gml; drug; zh; 1.0; 0.0
gml; drug; mk; 1.0; 0.0
gml; drug; hu; 1.0; 0.0
gml; drug; ko; 1.0; 0.0
gml; drug; war; 1.0; 0.0
gml; probability distribution; id; 1.0; 0.0
gml; probability distribution; fr; 1.0; 0.0
gml; probability distribution; tr; 1.0; 0.0
gml; probability distribution; el; 1.0; 0.0
gml; probability distribution; es; 1.0; 0.0
gml; probability distribution; pl; 1.0; 0.0
gml; probability distribution; vi; 1.0; 0.0
gml; probability distribution; de; 1.0; 0.0
gml; probability distribution; sh; 1.0; 0.0
gml; probability distribution; nl; 1.0; 0.0
gml; probability distribution; pt; 1.0; 0.0
gml; probability distribution; ja; 1.0; 0.0
gml; probability distribution; simple; 1.0; 0.0
gml; probability distribution; it; 1.0; 0.0
gml; probability distribution; he; 1.0; 0.0
gml; probability distribution; da; 1.0; 0.0
gml; probability distribution; en; 1.0; 0.0
gml; probability distribution; sr; 1.0; 0.0
gml; probability distribution; sv; 1.0; 0.0
gml; probability distribution; ru; 1.0; 0.0
gml; probability distribution; zh; 1.0; 0.0
gml; probability distribution; mk; 1.0; 0.0
gml; probability distribution; hu; 1.0; 0.0
gml; probability distribution; ko; 1.0; 0.0
gml; ancient Rome; it; 1.0; 0.0
gml; ancient Rome; ru; 1.0; 0.0
gml; computing; fr; 1.0; 0.0
gml; computing; de; 1.0; 0.0
gml; computing; nl; 1.0; 0.0
gml; computing; it; 1.0; 0.0
gml; computing; en; 1.0; 0.0
gml; computing; ru; 1.0; 0.0
gml; computing; ko; 1.0; 0.0
gml; agriculture; fr; 1.0; 0.0
gml; agriculture; de; 1.0; 0.0
gml; agriculture; ml; 1.0; 0.0
gml; agriculture; pt; 1.0; 0.0
gml; organic compound; id; 1.0; 0.0
gml; organic compound; fr; 1.0; 0.0
gml; organic compound; mr; 1.0; 0.0
gml; organic compound; tr; 1.0; 0.0
gml; organic compound; lv; 1.0; 0.0
gml; organic compound; el; 1.0; 0.0
gml; organic compound; es; 1.0; 0.0
gml; organic compound; pl; 1.0; 0.0
gml; organic compound; vi; 1.0; 0.0
gml; organic compound; de; 1.0; 0.0
gml; organic compound; ml; 1.0; 0.0
gml; organic compound; sh; 1.0; 0.0
gml; organic compound; nl; 1.0; 0.0
gml; organic compound; pt; 1.0; 0.0
gml; organic compound; ro; 1.0; 0.0
gml; organic compound; ja; 1.0; 0.0
gml; organic compound; simple; 1.0; 0.0
gml; organic compound; it; 1.0; 0.0
gml; organic compound; he; 1.0; 0.0
gml; organic compound; da; 1.0; 0.0
gml; organic compound; en; 1.0; 0.0
gml; organic compound; sr; 1.0; 0.0
gml; organic compound; sv; 1.0; 0.0
gml; organic compound; ru; 1.0; 0.0
gml; organic compound; hi; 1.0; 0.0
gml; organic compound; bs; 1.0; 0.0
gml; organic compound; te; 1.0; 0.0
gml; organic compound; zh; 1.0; 0.0
gml; organic compound; mk; 1.0; 0.0
gml; organic compound; hu; 1.0; 0.0
gml; organic compound; ko; 1.0; 0.0
gml; organic compound; war; 1.0; 0.0
gml; rural area; id; 1.0; 0.0
gml; rural area; fr; 1.0; 0.0
gml; rural area; tr; 1.0; 0.0
gml; rural area; el; 1.0; 0.0
gml; rural area; es; 1.0; 0.0
gml; rural area; pl; 1.0; 0.0
gml; rural area; de; 1.0; 0.0
gml; rural area; sh; 1.0; 0.0
gml; rural area; nl; 1.0; 0.0
gml; rural area; pt; 1.0; 0.0
gml; rural area; ro; 1.0; 0.0
gml; rural area; ja; 1.0; 0.0
gml; rural area; it; 1.0; 0.0
gml; rural area; ceb; 1.0; 0.0
gml; rural area; da; 1.0; 0.0
gml; rural area; en; 1.0; 0.0
gml; rural area; sr; 1.0; 0.0
gml; rural area; sv; 1.0; 0.0
gml; rural area; ru; 1.0; 0.0
gml; rural area; zh; 1.0; 0.0
gml; rural area; mk; 1.0; 0.0
gml; rural area; hu; 1.0; 0.0
gml; rural area; ko; 1.0; 0.0
gml; effect; id; 1.0; 0.0
gml; effect; fr; 1.0; 0.0
gml; effect; tr; 1.0; 0.0
gml; effect; es; 1.0; 0.0
gml; effect; pl; 1.0; 0.0
gml; effect; vi; 1.0; 0.0
gml; effect; de; 1.0; 0.0
gml; effect; nl; 1.0; 0.0
gml; effect; pt; 1.0; 0.0
gml; effect; ro; 1.0; 0.0
gml; effect; ja; 1.0; 0.0
gml; effect; simple; 1.0; 0.0
gml; effect; it; 1.0; 0.0
gml; effect; he; 1.0; 0.0
gml; effect; en; 1.0; 0.0
gml; effect; ru; 1.0; 0.0
gml; effect; hi; 1.0; 0.0
gml; effect; zh; 1.0; 0.0
gml; effect; ko; 1.0; 0.0
gml; fruit; id; 1.0; 0.0
gml; fruit; fr; 1.0; 0.0
gml; fruit; mr; 1.0; 0.0
gml; fruit; tr; 1.0; 0.0
gml; fruit; lv; 1.0; 0.0
gml; fruit; es; 1.0; 0.0
gml; fruit; pl; 1.0; 0.0
gml; fruit; vi; 1.0; 0.0
gml; fruit; de; 1.0; 0.0
gml; fruit; ml; 1.0; 0.0
gml; fruit; sh; 1.0; 0.0
gml; fruit; nl; 1.0; 0.0
gml; fruit; pt; 1.0; 0.0
gml; fruit; ro; 1.0; 0.0
gml; fruit; ja; 1.0; 0.0
gml; fruit; simple; 1.0; 0.0
gml; fruit; it; 1.0; 0.0
gml; fruit; he; 1.0; 0.0
gml; fruit; da; 1.0; 0.0
gml; fruit; en; 1.0; 0.0
gml; fruit; sr; 1.0; 0.0
gml; fruit; sv; 1.0; 0.0
gml; fruit; ckb; 1.0; 0.0
gml; fruit; ru; 1.0; 0.0
gml; fruit; hi; 1.0; 0.0
gml; fruit; arz; 1.0; 0.0
gml; fruit; bs; 1.0; 0.0
gml; fruit; zh; 1.0; 0.0
gml; fruit; mk; 1.0; 0.0
gml; fruit; hu; 1.0; 0.0
gml; fruit; ko; 1.0; 0.0
gml; black hole; pt; 1.0; 0.0
gml; black hole; it; 1.0; 0.0
gml; black hole; en; 1.0; 0.0
gml; black hole; ru; 1.0; 0.0
gml; group or class of chemical substances; id; 1.0; 0.0
gml; group or class of chemical substances; fr; 1.0; 0.0
gml; group or class of chemical substances; mr; 1.0; 0.0
gml; group or class of chemical substances; tr; 1.0; 0.0
gml; group or class of chemical substances; lv; 1.0; 0.0
gml; group or class of chemical substances; el; 1.0; 0.0
gml; group or class of chemical substances; es; 1.0; 0.0
gml; group or class of chemical substances; pl; 1.0; 0.0
gml; group or class of chemical substances; vi; 1.0; 0.0
gml; group or class of chemical substances; de; 1.0; 0.0
gml; group or class of chemical substances; ml; 1.0; 0.0
gml; group or class of chemical substances; sh; 1.0; 0.0
gml; group or class of chemical substances; nl; 1.0; 0.0
gml; group or class of chemical substances; si; 1.0; 0.0
gml; group or class of chemical substances; pt; 1.0; 0.0
gml; group or class of chemical substances; ro; 1.0; 0.0
gml; group or class of chemical substances; ja; 1.0; 0.0
gml; group or class of chemical substances; simple; 1.0; 0.0
gml; group or class of chemical substances; it; 1.0; 0.0
gml; group or class of chemical substances; ceb; 1.0; 0.0
gml; group or class of chemical substances; he; 1.0; 0.0
gml; group or class of chemical substances; da; 1.0; 0.0
gml; group or class of chemical substances; en; 1.0; 0.0
gml; group or class of chemical substances; sr; 1.0; 0.0
gml; group or class of chemical substances; sv; 1.0; 0.0
gml; group or class of chemical substances; ckb; 1.0; 0.0
gml; group or class of chemical substances; ru; 1.0; 0.0
gml; group or class of chemical substances; hi; 1.0; 0.0
gml; group or class of chemical substances; arz; 1.0; 0.0
gml; group or class of chemical substances; bs; 1.0; 0.0
gml; group or class of chemical substances; te; 1.0; 0.0
gml; group or class of chemical substances; zh; 1.0; 0.0
gml; group or class of chemical substances; mk; 1.0; 0.0
gml; group or class of chemical substances; hu; 1.0; 0.0
gml; group or class of chemical substances; ko; 1.0; 0.0
gml; group or class of chemical substances; war; 1.0; 0.0
gml; lexicon; id; 1.0; 0.0
gml; lexicon; fr; 1.0; 0.0
gml; lexicon; pl; 1.0; 0.0
gml; lexicon; de; 1.0; 0.0
gml; lexicon; nl; 1.0; 0.0
gml; lexicon; ja; 1.0; 0.0
gml; lexicon; simple; 1.0; 0.0
gml; lexicon; it; 1.0; 0.0
gml; lexicon; he; 1.0; 0.0
gml; lexicon; da; 1.0; 0.0
gml; lexicon; en; 1.0; 0.0
gml; lexicon; sv; 1.0; 0.0
gml; lexicon; ru; 1.0; 0.0
gml; lexicon; zh; 1.0; 0.0
gml; lexicon; ko; 1.0; 0.0
gml; morpheme; fr; 1.0; 0.0
gml; morpheme; es; 1.0; 0.0
gml; morpheme; pl; 1.0; 0.0
gml; morpheme; de; 1.0; 0.0
gml; morpheme; nl; 1.0; 0.0
gml; morpheme; he; 1.0; 0.0
gml; morpheme; en; 1.0; 0.0
gml; morpheme; ru; 1.0; 0.0
gml; morpheme; hi; 1.0; 0.0
gml; ecosystem; id; 1.0; 0.0
gml; ecosystem; fr; 1.0; 0.0
gml; ecosystem; tr; 1.0; 0.0
gml; ecosystem; lv; 1.0; 0.0
gml; ecosystem; el; 1.0; 0.0
gml; ecosystem; es; 1.0; 0.0
gml; ecosystem; pl; 1.0; 0.0
gml; ecosystem; vi; 1.0; 0.0
gml; ecosystem; de; 1.0; 0.0
gml; ecosystem; ml; 1.0; 0.0
gml; ecosystem; sh; 1.0; 0.0
gml; ecosystem; nl; 1.0; 0.0
gml; ecosystem; si; 1.0; 0.0
gml; ecosystem; pt; 1.0; 0.0
