Root path: ../../graphs/oecdTopics/
Sample Size: 100

type; dataset; language; mean; stdgml; work; fr; 0.0; 0.0
gml; linguistic prescription; ja; 0.0; 0.0
gml; linguistic prescription; it; 0.2332380952380952; 0.15808086566913446
gml; linguistic prescription; en; 0.0; 0.0
gml; language attitude; id; 0.0; 0.0
gml; language attitude; fr; 0.0; 0.0
gml; language attitude; lv; 0.0; 0.0
gml; language attitude; es; 0.0; 0.0
gml; language attitude; pl; 0.12404369092778435; 0.05669645882225579
gml; language attitude; de; 0.0; 0.0
gml; language attitude; sh; 0.0; 0.0
gml; language attitude; nl; 0.0; 0.0
gml; language attitude; pt; 0.0; 0.0
gml; language attitude; it; 0.0; 0.0
gml; language attitude; da; 0.0; 0.0
gml; language attitude; en; 0.0; 0.0
gml; language attitude; sr; 0.0; 0.0
gml; language attitude; sv; 0.0; 0.0
gml; language attitude; ru; 0.0; 0.0
gml; language attitude; hi; 0.0; 0.0
gml; language attitude; zh; 0.0; 0.0
gml; language attitude; ko; 0.0; 0.0
gml; Ancient Egypt; fr; 0.0; 0.0
gml; Ancient Egypt; es; 0.0; 0.0
gml; Ancient Egypt; de; 0.0; 0.0
gml; Ancient Egypt; pt; 0.0; 0.0
gml; Ancient Egypt; it; 0.0; 0.0
gml; Ancient Egypt; en; 0.0; 0.0
gml; phenomenon; id; 0.0; 0.0
gml; phenomenon; fr; 0.0; 0.0
gml; phenomenon; tr; 0.0; 0.0
gml; phenomenon; lv; 0.0; 0.0
gml; phenomenon; es; 0.0; 0.0
gml; phenomenon; pl; 0.0; 0.0
gml; phenomenon; vi; 0.0; 0.0
gml; phenomenon; de; 0.0; 0.0
gml; phenomenon; nl; 0.0; 0.0
gml; phenomenon; pt; 0.0; 0.0
gml; phenomenon; ro; 0.0; 0.0
gml; phenomenon; ja; 0.0; 0.0
gml; phenomenon; simple; 0.0; 0.0
gml; phenomenon; it; 0.0; 0.0
gml; phenomenon; he; 0.0; 0.0
gml; phenomenon; da; 0.0; 0.0
gml; phenomenon; en; 0.0; 0.0
gml; phenomenon; sr; 0.0; 0.0
gml; phenomenon; sv; 0.0; 0.0
gml; phenomenon; ru; 0.0; 0.0
gml; phenomenon; te; 0.0; 0.0
gml; phenomenon; zh; 0.0; 0.0
gml; phenomenon; hu; 0.0; 0.0
gml; phenomenon; ko; 0.0; 0.0
gml; stem cell; fr; 0.0; 0.0
gml; stem cell; tr; 0.0; 0.0
gml; stem cell; pl; 0.0; 0.0
gml; stem cell; de; 0.0; 0.0
gml; stem cell; nl; 1.0; 0.0
gml; stem cell; pt; 0.0; 0.0
gml; stem cell; ja; 0.0; 0.0
gml; stem cell; en; 0.0; 0.0
gml; stem cell; ru; 0.0; 0.0
gml; paper; pl; 0.0; 0.0
gml; paper; vi; 0.0; 0.0
gml; paper; de; 0.0; 0.0
gml; paper; ja; 0.0; 0.0
gml; paper; en; 0.10300000000000001; 0.15326773959317078
gml; paper; sv; 0.0; 0.0
gml; paper; ru; 0.0; 0.0
gml; clinical sign; id; 0.0; 0.0
gml; clinical sign; fr; 0.0011688311688311688; 0.003716646239286802
gml; clinical sign; mr; 0.0; 0.0
gml; clinical sign; tr; 0.01; 0.09949874371066199
gml; clinical sign; lv; 0.0; 0.0
gml; clinical sign; el; 0.0; 0.0
gml; clinical sign; es; 0.0018382602786272512; 0.004116599276429573
gml; clinical sign; pl; 0.0017347831521059868; 0.0036317492194965963
gml; clinical sign; vi; 0.0; 0.0
gml; clinical sign; de; 0.0012628992628992627; 0.003383835069069428
gml; clinical sign; ml; 0.0; 0.0
gml; clinical sign; sh; 0.07388816131662973; 0.025050938618789383
gml; clinical sign; nl; 0.00531764705882353; 0.010023013887138749
gml; clinical sign; si; 0.0; 0.0
gml; clinical sign; pt; 0.005004855169823554; 0.005131745236866937
gml; clinical sign; ro; 0.0; 0.0
gml; clinical sign; ja; 0.0; 0.0
gml; clinical sign; simple; 0.003333333333333333; 0.03316624790355399
gml; clinical sign; it; 0.0027306903622693096; 0.005613770043683884
gml; clinical sign; he; 0.0; 0.0
gml; clinical sign; da; 0.006666666666666666; 0.04666666666666667
gml; clinical sign; en; 0.004651117726804425; 0.0012968958783470899
gml; clinical sign; sr; 0.00897897897897898; 0.015014984984954956
gml; clinical sign; sv; 0.005233333333333333; 0.01476674191101973
gml; clinical sign; ckb; 0.0; 0.0
gml; clinical sign; ru; 0.0; 0.0
gml; clinical sign; hi; 0.0; 0.0
gml; clinical sign; arz; 0.0; 0.0
gml; clinical sign; bs; 0.04; 0.08000000000000003
gml; clinical sign; te; 0.0; 0.0
gml; clinical sign; zh; 0.0; 0.0
gml; clinical sign; mk; 0.0; 0.0
gml; clinical sign; hu; 0.02; 0.13999999999999999
gml; clinical sign; ko; 0.0; 0.0
gml; clinical sign; war; 0.0; 0.0
gml; mental state; id; 0.0; 0.0
gml; mental state; fr; 0.0; 0.0
gml; mental state; tr; 0.0; 0.0
gml; mental state; lv; 0.0; 0.0
gml; mental state; el; 0.0; 0.0
gml; mental state; es; 0.0; 0.0
gml; mental state; pl; 0.0; 0.0
gml; mental state; de; 0.0; 0.0
gml; mental state; nl; 0.0; 0.0
gml; mental state; pt; 0.0; 0.0
gml; mental state; ro; 0.0; 0.0
gml; mental state; ja; 0.0; 0.0
gml; mental state; simple; 0.0; 0.0
gml; mental state; it; 0.0; 0.0
gml; mental state; da; 0.0; 0.0
gml; mental state; en; 0.0; 0.0
gml; mental state; sr; 0.0; 0.0
gml; mental state; sv; 0.0; 0.0
gml; mental state; ru; 0.0; 0.0
gml; mental state; mk; 0.0; 0.0
gml; mental state; hu; 0.0; 0.0
gml; condition; id; 0.02; 0.13999999999999999
gml; condition; fr; 0.0; 0.0
gml; condition; mr; 0.0; 0.0
gml; condition; tr; 0.0; 0.0
gml; condition; lv; 0.0; 0.0
gml; condition; el; 0.0; 0.0
gml; condition; es; 0.01; 0.09949874371066199
gml; condition; pl; 0.0; 0.0
gml; condition; vi; 0.0; 0.0
gml; condition; de; 0.0; 0.0
gml; condition; ml; 0.0; 0.0
gml; condition; sh; 0.0; 0.0
gml; condition; nl; 0.02; 0.13999999999999999
gml; condition; si; 0.0; 0.0
gml; condition; pt; 0.0; 0.0
gml; condition; ro; 0.0; 0.0
gml; condition; ja; 0.0; 0.0
gml; condition; simple; 0.0; 0.0
gml; condition; it; 0.0; 0.0
gml; condition; ceb; 0.0; 0.0
gml; condition; he; 0.0; 0.0
gml; condition; da; 0.0; 0.0
gml; condition; en; 0.0014285714285714286; 0.014214106244380282
gml; condition; sr; 0.0; 0.0
gml; condition; sv; 0.0; 0.0
gml; condition; ckb; 0.0; 0.0
gml; condition; ru; 0.0; 0.0
gml; condition; hi; 0.0; 0.0
gml; condition; bs; 0.0; 0.0
gml; condition; te; 0.0; 0.0
gml; condition; zh; 0.0; 0.0
gml; condition; mk; 0.0; 0.0
gml; condition; hu; 0.0; 0.0
gml; condition; ko; 0.0; 0.0
gml; congenital abnormality; pt; 0.0; 0.0
gml; congenital abnormality; en; 0.0; 0.0
gml; languoid; fr; 0.0; 0.0
gml; languoid; el; 0.0; 0.0
gml; languoid; de; 0.0; 0.0
gml; languoid; en; 0.0; 0.0
gml; languoid; ru; 0.0; 0.0
gml; languoid; zh; 0.0; 0.0
gml; cell; id; 0.15083333333333332; 0.11361062599345335
gml; cell; fr; 0.0; 0.0
gml; cell; tr; 0.41; 0.49183330509431744
gml; cell; lv; 0.0; 0.0
gml; cell; el; 0.0; 0.0
gml; cell; es; 0.0; 0.0
gml; cell; pl; 0.01; 0.05686240703077326
gml; cell; vi; 0.0; 0.0
gml; cell; de; 0.0; 0.0
gml; cell; ml; 0.0; 0.0
gml; cell; sh; 0.0; 0.0
gml; cell; nl; 0.026666666666666665; 0.09043106644167023
gml; cell; pt; 0.03354578754578755; 0.04629066238087967
gml; cell; ro; 1.0; 0.0
gml; cell; ja; 0.0; 0.0
gml; cell; simple; 0.0; 0.0
gml; cell; it; 0.08; 0.2712931993250107
gml; cell; he; 0.0; 0.0
gml; cell; da; 0.0; 0.0
gml; cell; en; 0.03708208491385079; 0.025774910060370287
gml; cell; sr; 0.0; 0.0
gml; cell; sv; 0.06; 0.23748684174075832
gml; cell; ckb; 0.0; 0.0
gml; cell; ru; 0.0; 0.0
gml; cell; hi; 0.0; 0.0
gml; cell; bs; 0.0; 0.0
gml; cell; zh; 0.0; 0.0
gml; cell; mk; 0.0; 0.0
gml; cell; ko; 0.0; 0.0
gml; art; id; 0.0; 0.0
gml; art; fr; 0.006153846153846154; 0.020868707640385446
gml; art; mr; 0.0; 0.0
gml; art; tr; 0.0; 0.0
gml; art; lv; 0.0; 0.0
gml; art; el; 0.0; 0.0
gml; art; es; 0.006923076923076923; 0.022013981571160284
gml; art; pl; 0.005714285714285714; 0.02799416848895061
gml; art; vi; 0.02; 0.13999999999999999
gml; art; de; 0.008; 0.039191835884530846
gml; art; ml; 0.0; 0.0
gml; art; sh; 0.08463636363636365; 0.08852661426094917
gml; art; nl; 0.013333333333333332; 0.06531972647421808
gml; art; si; 0.0; 0.0
gml; art; pt; 0.013216374269005847; 0.02420544060492236
gml; art; ro; 0.0; 0.0
gml; art; ja; 0.0; 0.0
gml; art; simple; 0.05333333333333333; 0.14696938456699066
gml; art; it; 0.018204707170224415; 0.024343350306943484
gml; art; he; 0.0; 0.0
gml; art; da; 0.0; 0.0
gml; art; en; 0.016060779571105178; 0.015814912170504257
gml; art; sr; 0.0; 0.0
gml; art; sv; 0.12714879069132745; 0.03906823021694687
gml; art; ckb; 0.0; 0.0
gml; art; ru; 0.0; 0.0
gml; art; hi; 0.0; 0.0
gml; art; arz; 0.0; 0.0
gml; art; bs; 0.0; 0.0
gml; art; te; 0.0; 0.0
gml; art; zh; 0.0; 0.0
gml; art; mk; 0.0; 0.0
gml; art; hu; 0.0; 0.0
gml; art; ko; 0.0; 0.0
gml; art; war; 0.0; 0.0
gml; education; id; 0.0; 0.0
gml; education; fr; 0.0; 0.0
gml; education; mr; 0.0; 0.0
gml; education; tr; 0.0; 0.0
gml; education; el; 0.0; 0.0
gml; education; es; 0.0; 0.0
gml; education; pl; 0.25999999999999995; 0.29280255007996997
gml; education; vi; 0.0; 0.0
gml; education; de; 0.0; 0.0
gml; education; ml; 0.0; 0.0
gml; education; sh; 0.0; 0.0
gml; education; nl; 0.0; 0.0
gml; education; si; 0.0; 0.0
gml; education; pt; 0.04; 0.19595917942265423
gml; education; ro; 0.0; 0.0
gml; education; ja; 0.0; 0.0
gml; education; simple; 0.0; 0.0
gml; education; it; 0.0; 0.0
gml; education; he; 0.0; 0.0
gml; education; da; 0.0; 0.0
gml; education; en; 0.004285714285714285; 0.024369603013188544
gml; education; sr; 0.0; 0.0
gml; education; sv; 0.0; 0.0
gml; education; ckb; 0.0; 0.0
gml; education; ru; 0.0; 0.0
gml; education; hi; 0.0; 0.0
gml; education; bs; 0.0; 0.0
gml; education; te; 0.0; 0.0
gml; education; zh; 0.0; 0.0
gml; education; mk; 0.0; 0.0
gml; education; hu; 0.0; 0.0
gml; education; ko; 0.0; 0.0
gml; education; war; 0.0; 0.0
gml; biological model; de; 0.0; 0.0
gml; biological model; pt; 0.0; 0.0
gml; biological model; en; 0.0; 0.0
gml; biological model; ru; 0.0; 0.0
gml; politics; id; 0.0; 0.0
gml; politics; fr; 0.02; 0.06
gml; politics; tr; 0.0; 0.0
gml; politics; es; 0.0; 0.0
gml; politics; pl; 0.0; 0.0
gml; politics; vi; 0.0; 0.0
gml; politics; de; 0.0; 0.0
gml; politics; nl; 0.0; 0.0
gml; politics; pt; 0.0; 0.0
gml; politics; ro; 0.0; 0.0
gml; politics; ja; 0.0; 0.0
gml; politics; it; 0.0; 0.0
gml; politics; he; 0.0; 0.0
gml; politics; da; 0.0; 0.0
gml; politics; en; 0.027818181818181822; 0.04908787869434514
gml; politics; sv; 0.0; 0.0
gml; politics; ru; 0.0; 0.0
gml; politics; zh; 0.0; 0.0
gml; politics; hu; 0.0; 0.0
gml; politics; ko; 0.0; 0.0
gml; war; id; 0.002275743222235608; 0.0011639810456918571
gml; war; fr; 0.0025087832640989095; 0.0008767286327284695
gml; war; mr; 0.0; 0.0
gml; war; tr; 0.0002564102564102564; 0.0025512498387349225
gml; war; lv; 0.0; 0.0
gml; war; el; 0.0; 0.0
gml; war; es; 0.001406619601959793; 0.000880177227974648
gml; war; pl; 0.0016392736707113971; 0.0011992759658012828
gml; war; vi; 0.0; 0.0
gml; war; de; 0.0012020761170792843; 0.0009794215098221223
gml; war; ml; 0.0; 0.0
gml; war; sh; 0.003265127117856818; 0.002464075596714437
gml; war; nl; 0.0060653536829447; 0.0014401065866624057
gml; war; si; 0.0; 0.0
gml; war; pt; 0.002440488513119652; 0.0012240074488985282
gml; war; ro; 0.0003448275862068965; 0.00343099116243662
gml; war; ja; 0.0; 0.0
gml; war; simple; 0.0019514695830485306; 0.005004308148475551
gml; war; it; 0.009789501759441014; 0.000811529782201972
gml; war; ceb; 0.0; 0.0
gml; war; he; 0.0; 0.0
gml; war; da; 0.011276510235772022; 0.003453731399894657
gml; war; en; 0.008649675112875621; 0.0006256839128210448
gml; war; sr; 0.0; 0.0
gml; war; sv; 0.0023830001239252435; 0.0017486027495635134
gml; war; ckb; 0.0; 0.0
gml; war; ru; 0.0; 0.0
gml; war; hi; 0.0; 0.0
gml; war; arz; 0.0; 0.0
gml; war; bs; 0.006472602739726028; 0.00905367736507221
gml; war; te; 0.0; 0.0
gml; war; zh; 0.0; 0.0
gml; war; mk; 0.0; 0.0
gml; war; hu; 0.0; 0.0
gml; war; ko; 0.0; 0.0
gml; war; war; 0.0; 0.0
gml; affix; es; 0.0; 0.0
gml; music style; id; 0.0; 0.0
gml; music style; fr; 0.014520833405629376; 0.013428664620328087
gml; music style; mr; 0.0; 0.0
gml; music style; tr; 0.04; 0.19595917942265423
gml; music style; lv; 0.0; 0.0
gml; music style; el; 0.0; 0.0
gml; music style; es; 0.00460960960960961; 0.01091717570005202
gml; music style; pl; 0.002; 0.019899748742132392
gml; music style; vi; 0.0; 0.0
gml; music style; de; 0.004745578231292517; 0.01059827089116761
gml; music style; ml; 0.0; 0.0
gml; music style; sh; 0.0; 0.0
gml; music style; nl; 0.005789473684210527; 0.016467881944381067
gml; music style; si; 0.0; 0.0
gml; music style; pt; 0.012086021505376344; 0.02010903335165175
gml; music style; ro; 0.013333333333333332; 0.06531972647421808
gml; music style; ja; 0.0; 0.0
gml; music style; simple; 0.01; 0.09949874371066199
gml; music style; it; 0.007953216374269005; 0.02050155951998813
gml; music style; he; 0.0; 0.0
gml; music style; da; 0.01; 0.09949874371066199
gml; music style; en; 0.02054879468199641; 0.007208435438126499
gml; music style; sr; 0.01; 0.09949874371066199
gml; music style; sv; 0.006363636363636364; 0.023195183313041955
gml; music style; ckb; 0.0; 0.0
gml; music style; ru; 0.0; 0.0
gml; music style; hi; 0.0; 0.0
gml; music style; bs; 0.0; 0.0
gml; music style; te; 0.0; 0.0
gml; music style; zh; 0.0; 0.0
gml; music style; mk; 0.0; 0.0
gml; music style; hu; 0.0; 0.0
gml; music style; ko; 0.0; 0.0
gml; service; id; 0.0; 0.0
gml; service; fr; 0.003333333333333333; 0.033166247903554
gml; service; tr; 0.0; 0.0
gml; service; el; 0.0; 0.0
gml; service; es; 0.023333333333333334; 0.08504900548115382
gml; service; pl; 0.08666666666666666; 0.14621141466307536
gml; service; vi; 0.0; 0.0
gml; service; de; 0.007142857142857142; 0.031134992453861955
gml; service; ml; 0.0; 0.0
gml; service; sh; 0.0; 0.0
gml; service; nl; 0.0; 0.0
gml; service; si; 0.0; 0.0
gml; service; pt; 0.002; 0.01989974874213239
gml; service; ro; 0.0; 0.0
gml; service; ja; 0.0; 0.0
gml; service; simple; 0.0; 0.0
gml; service; it; 0.027307692307692307; 0.0424688074417293
gml; service; he; 0.0; 0.0
gml; service; da; 0.0; 0.0
gml; service; en; 0.005714285714285714; 0.01547435886597326
gml; service; sr; 0.0; 0.0
gml; service; sv; 0.02; 0.13999999999999999
gml; service; ru; 0.0; 0.0
gml; service; hi; 0.0; 0.0
gml; service; zh; 0.0; 0.0
gml; service; hu; 0.0; 0.0
gml; service; ko; 0.04; 0.19595917942265428
gml; feminism; fr; 0.0; 0.0
gml; feminism; es; 0.0; 0.0
gml; feminism; nl; 0.0; 0.0
gml; feminism; ja; 0.0; 0.0
gml; feminism; en; 1.0; 0.0
gml; feminism; ru; 0.0; 0.0
gml; book; id; 0.0; 0.0
gml; book; fr; 0.0233470558340216; 0.016892726955402275
gml; book; mr; 0.0; 0.0
gml; book; tr; 0.0; 0.0
gml; book; el; 0.0; 0.0
gml; book; es; 0.002140151515151515; 0.008966377962673295
gml; book; pl; 0.0; 0.0
gml; book; vi; 0.0; 0.0
gml; book; de; 0.021333765497123413; 0.02165573622588378
gml; book; ml; 0.0; 0.0
gml; book; nl; 0.0; 0.0
gml; book; pt; 0.003333333333333333; 0.033166247903554
gml; book; ro; 0.0; 0.0
gml; book; ja; 0.0; 0.0
gml; book; simple; 0.0; 0.0
gml; book; it; 0.028905332898223838; 0.009754687754136357
gml; book; he; 0.0; 0.0
gml; book; en; 0.011591017424160759; 0.002856212462445384
gml; book; sr; 0.0; 0.0
gml; book; sv; 0.027467836257309943; 0.038500693561423105
gml; book; ru; 0.0; 0.0
gml; book; te; 0.0; 0.0
gml; book; zh; 0.0; 0.0
gml; book; mk; 0.0; 0.0
gml; book; hu; 0.0; 0.0
gml; book; ko; 0.0; 0.0
gml; goods; id; 0.0; 0.0
gml; goods; fr; 0.0; 0.0
gml; goods; mr; 0.0; 0.0
gml; goods; tr; 0.0; 0.0
gml; goods; lv; 0.0; 0.0
gml; goods; el; 0.0; 0.0
gml; goods; es; 0.22; 0.41424630354415964
gml; goods; pl; 0.0; 0.0
gml; goods; vi; 0.0; 0.0
gml; goods; de; 0.0; 0.0
gml; goods; ml; 0.0; 0.0
gml; goods; sh; 0.0; 0.0
gml; goods; nl; 0.0; 0.0
gml; goods; si; 0.0; 0.0
gml; goods; pt; 0.0; 0.0
gml; goods; ro; 0.0; 0.0
gml; goods; ja; 0.0; 0.0
gml; goods; simple; 0.0; 0.0
gml; goods; it; 0.0; 0.0
gml; goods; ceb; 0.0; 0.0
gml; goods; he; 0.0; 0.0
gml; goods; da; 0.0; 0.0
gml; goods; en; 0.11; 0.31288975694324034
gml; goods; sr; 0.0; 0.0
gml; goods; sv; 0.27; 0.44395945760846234
gml; goods; ckb; 0.0; 0.0
gml; goods; ru; 0.0; 0.0
gml; goods; hi; 0.0; 0.0
gml; goods; bs; 0.0; 0.0
gml; goods; te; 0.0; 0.0
gml; goods; zh; 0.0; 0.0
gml; goods; mk; 0.0; 0.0
gml; goods; hu; 0.0; 0.0
gml; goods; ko; 0.0; 0.0
gml; goods; war; 0.0; 0.0
gml; vegetable; fr; 0.0; 0.0
gml; vegetable; tr; 0.0; 0.0
gml; vegetable; es; 0.0; 0.0
gml; vegetable; pl; 0.0; 0.0
gml; vegetable; vi; 0.0; 0.0
gml; vegetable; de; 0.0; 0.0
gml; vegetable; nl; 0.41; 0.49183330509431744
gml; vegetable; pt; 0.0; 0.0
gml; vegetable; ja; 0.0; 0.0
gml; vegetable; simple; 0.0; 0.0
gml; vegetable; it; 0.0; 0.0
gml; vegetable; he; 0.0; 0.0
gml; vegetable; da; 0.0; 0.0
gml; vegetable; en; 0.10899999999999999; 0.1319810592471511
gml; vegetable; sv; 0.0; 0.0
gml; vegetable; ckb; 0.0; 0.0
gml; vegetable; ru; 0.0; 0.0
gml; vegetable; zh; 0.0; 0.0
gml; vegetable; hu; 0.0; 0.0
gml; vegetable; ko; 0.0; 0.0
gml; deep sea community; fr; 0.0; 0.0
gml; deep sea community; es; 0.0; 0.0
gml; deep sea community; nl; 0.0; 0.0
gml; deep sea community; pt; 0.0; 0.0
gml; deep sea community; en; 0.0; 0.0
gml; deep sea community; sv; 0.0; 0.0
gml; plot; id; 0.0; 0.0
gml; plot; fr; 0.0; 0.0
gml; plot; pl; 0.0; 0.0
gml; plot; de; 0.0; 0.0
gml; plot; ml; 0.0; 0.0
gml; plot; nl; 0.0; 0.0
gml; plot; pt; 0.0; 0.0
gml; plot; it; 0.0; 0.0
gml; plot; en; 0.3666666666666667; 0.28480012484391765
gml; plot; ru; 0.0; 0.0
gml; plot; zh; 0.0; 0.0
gml; literature; id; 0.09; 0.28618176042508375
gml; literature; fr; 0.0; 0.0
gml; literature; tr; 0.0; 0.0
gml; literature; el; 0.0; 0.0
gml; literature; es; 0.02; 0.13999999999999999
gml; literature; pl; 0.0; 0.0
gml; literature; de; 0.0; 0.0
gml; literature; ml; 0.0; 0.0
gml; literature; nl; 0.0; 0.0
gml; literature; si; 0.0; 0.0
gml; literature; pt; 0.04666666666666666; 0.11566234381931648
gml; literature; ro; 0.0; 0.0
gml; literature; ja; 0.0; 0.0
gml; literature; it; 0.03900000000000001; 0.0881986394452885
gml; literature; he; 0.0; 0.0
gml; literature; da; 0.0; 0.0
gml; literature; en; 0.017809145177566224; 0.023283071798569588
gml; literature; sr; 0.0; 0.0
gml; literature; sv; 0.11333333333333334; 0.19561867668161612
gml; literature; ru; 0.0; 0.0
gml; literature; hi; 0.0; 0.0
gml; literature; arz; 0.0; 0.0
gml; literature; zh; 0.0; 0.0
gml; literature; hu; 0.0; 0.0
gml; literature; ko; 0.0; 0.0
gml; women's history; es; 0.0; 0.0
gml; women's history; pt; 0.0; 0.0
gml; women's history; simple; 0.0; 0.0
gml; women's history; he; 0.0; 0.0
gml; women's history; en; 0.0; 0.0
gml; women's history; sv; 0.0; 0.0
gml; tree; id; 0.04; 0.19595917942265426
gml; tree; fr; 0.0; 0.0
gml; tree; mr; 0.0; 0.0
gml; tree; tr; 0.0; 0.0
gml; tree; el; 0.0; 0.0
gml; tree; es; 0.0; 0.0
gml; tree; pl; 0.0; 0.0
gml; tree; vi; 0.0; 0.0
gml; tree; de; 0.0; 0.0
gml; tree; ml; 0.0; 0.0
gml; tree; sh; 0.0; 0.0
gml; tree; nl; 0.0; 0.0
gml; tree; si; 0.0; 0.0
gml; tree; pt; 0.0; 0.0
gml; tree; ro; 0.0; 0.0
gml; tree; ja; 0.0; 0.0
gml; tree; simple; 0.46; 0.49839743177508444
gml; tree; it; 0.0; 0.0
gml; tree; ceb; 0.0; 0.0
gml; tree; he; 0.0; 0.0
gml; tree; da; 0.0; 0.0
gml; tree; en; 0.001702127659574468; 0.005772195730319376
gml; tree; sr; 0.0; 0.0
gml; tree; sv; 0.01; 0.05686240703077326
gml; tree; ru; 0.0; 0.0
gml; tree; hi; 0.0; 0.0
gml; tree; arz; 0.0; 0.0
gml; tree; bs; 0.0; 0.0
gml; tree; te; 0.0; 0.0
gml; tree; zh; 0.0; 0.0
gml; tree; mk; 0.0; 0.0
gml; tree; hu; 0.01; 0.05686240703077326
gml; tree; ko; 0.0; 0.0
gml; tree; war; 0.0; 0.0
gml; inorganic compound; fr; 0.0; 0.0
gml; inorganic compound; pl; 0.0; 0.0
gml; inorganic compound; vi; 0.0; 0.0
gml; inorganic compound; de; 0.0; 0.0
gml; inorganic compound; sh; 0.0; 0.0
gml; inorganic compound; nl; 0.08; 0.2712931993250108
gml; inorganic compound; ja; 0.0; 0.0
gml; inorganic compound; simple; 0.0; 0.0
gml; inorganic compound; it; 0.0; 0.0
gml; inorganic compound; en; 0.23; 0.4208325082500163
gml; inorganic compound; sr; 0.0; 0.0
gml; inorganic compound; ru; 0.0; 0.0
gml; inorganic compound; zh; 0.0; 0.0
gml; inorganic compound; hu; 0.0; 0.0
gml; narrative; id; 0.11; 0.31288975694324034
gml; narrative; fr; 0.058666151369736144; 0.014819490027966615
gml; narrative; tr; 0.0; 0.0
gml; narrative; el; 0.0; 0.0
gml; narrative; es; 0.0; 0.0
gml; narrative; pl; 0.0; 0.0
gml; narrative; vi; 0.0; 0.0
gml; narrative; de; 0.005388964864296233; 0.007870544992896501
gml; narrative; ml; 0.0; 0.0
gml; narrative; sh; 0.0; 0.0
gml; narrative; nl; 0.0037537491479209266; 0.004533822826416452
gml; narrative; pt; 0.0; 0.0
gml; narrative; ro; 0.0; 0.0
gml; narrative; ja; 0.0; 0.0
gml; narrative; it; 0.006666666666666666; 0.04666666666666667
gml; narrative; he; 0.0; 0.0
gml; narrative; da; 0.0; 0.0
gml; narrative; en; 0.0009090909090909091; 0.009045340337332909
gml; narrative; sr; 0.0; 0.0
gml; narrative; sv; 0.0; 0.0
gml; narrative; ru; 0.0; 0.0
gml; narrative; hi; 0.0; 0.0
gml; narrative; zh; 0.0; 0.0
gml; narrative; hu; 0.0; 0.0
gml; narrative; ko; 0.0; 0.0
gml; religious hymn; nl; 0.0; 0.0
gml; religious hymn; en; 0.0; 0.0
gml; mathematical concept; id; 0.037564102564102565; 0.047184190122345475
gml; mathematical concept; fr; 0.003343434343434343; 0.008583713338650977
gml; mathematical concept; mr; 0.0; 0.0
gml; mathematical concept; tr; 0.011818181818181816; 0.03057303949236407
gml; mathematical concept; lv; 0.0; 0.0
gml; mathematical concept; el; 0.0; 0.0
gml; mathematical concept; es; 0.0031034482758620693; 0.009868336566382195
gml; mathematical concept; pl; 0.0029411764705882353; 0.012820291010413742
gml; mathematical concept; vi; 0.0; 0.0
gml; mathematical concept; de; 0.004634920634920636; 0.007029996998705633
gml; mathematical concept; ml; 0.0; 0.0
gml; mathematical concept; sh; 0.05436363636363637; 0.06285204980976561
gml; mathematical concept; nl; 0.01052370726891275; 0.012563909640243592
gml; mathematical concept; si; 0.0; 0.0
gml; mathematical concept; pt; 0.005473484848484849; 0.012491086698155067
gml; mathematical concept; ro; 0.006666666666666666; 0.04666666666666667
gml; mathematical concept; ja; 0.0; 0.0
gml; mathematical concept; simple; 0.00857142857142857; 0.033926691677251195
gml; mathematical concept; it; 0.008306124255491343; 0.010808630641055438
gml; mathematical concept; he; 0.0; 0.0
gml; mathematical concept; da; 0.02; 0.0495695759225642
gml; mathematical concept; en; 0.0035882871238092757; 0.003962587655254806
gml; mathematical concept; sr; 0.003333333333333333; 0.033166247903554
gml; mathematical concept; sv; 0.004285714285714285; 0.013627702877384937
gml; mathematical concept; ckb; 0.0; 0.0
gml; mathematical concept; ru; 0.0; 0.0
gml; mathematical concept; hi; 0.0; 0.0
gml; mathematical concept; arz; 0.0; 0.0
gml; mathematical concept; bs; 0.043888888888888894; 0.06037179048545564
gml; mathematical concept; te; 0.0; 0.0
gml; mathematical concept; zh; 0.0; 0.0
gml; mathematical concept; mk; 0.0; 0.0
gml; mathematical concept; hu; 0.0; 0.0
gml; mathematical concept; ko; 0.0; 0.0
gml; mathematical concept; war; 0.06; 0.23748684174075835
gml; communication medium; id; 0.024722222222222222; 0.04982918352596395
gml; communication medium; fr; 0.009095238095238094; 0.020068985333982405
gml; communication medium; mr; 0.0; 0.0
gml; communication medium; tr; 0.029722222222222223; 0.05882792966476022
gml; communication medium; lv; 0.0; 0.0
gml; communication medium; el; 0.01; 0.09949874371066199
gml; communication medium; es; 0.012222222222222221; 0.024976922421932113
gml; communication medium; pl; 0.02571428571428571; 0.054883922035138706
gml; communication medium; vi; 0.02; 0.06
gml; communication medium; de; 0.015955882352941177; 0.027689559791612563
gml; communication medium; ml; 0.0; 0.0
gml; communication medium; sh; 0.02; 0.13999999999999999
gml; communication medium; nl; 0.019487179487179488; 0.03766177029144893
gml; communication medium; si; 0.0; 0.0
gml; communication medium; pt; 0.013428571428571427; 0.028701134159486035
gml; communication medium; ro; 0.019999999999999997; 0.07916228058025275
gml; communication medium; ja; 0.012857142857142855; 0.04088310863215481
gml; communication medium; simple; 0.04333333333333333; 0.11210114480533492
gml; communication medium; it; 0.053168498168498154; 0.04200576717450511
