Language1, Language2, SimilarityScore, Time
id, id, 1.0, 0.004842519760131836
id, fr, 0.06951871657754011, 0.01239633560180664
id, mr, 0.001509813789632612, 0.0020639896392822266
id, tr, 0.07352395098403268, 0.0031731128692626953
id, lv, 0.00997506234413965, 0.002034425735473633
id, el, 0.026276648487853247, 0.0019197463989257812
id, es, 0.09447188147204079, 0.008988380432128906
id, pl, 0.07270461154964686, 0.005378007888793945
id, vi, 0.04366602687140115, 0.0019683837890625
id, de, 0.0632540705165749, 0.0111083984375
id, ml, 0.006539235412474849, 0.0021965503692626953
id, sh, 0.10884353741496598, 0.003082752227783203
id, nl, 0.08855256802447271, 0.007788419723510742
id, si, 0.0010070493454179255, 0.00180816650390625
id, pt, 0.08736149028424603, 0.008089542388916016
id, ro, 0.07435344827586207, 0.0031003952026367188
id, ja, 0.0405770964833183, 0.003329038619995117
id, simple, 0.06016260162601626, 0.0026619434356689453
id, it, 0.07809993830968538, 0.011184453964233398
id, ceb, 0.0010075566750629723, 0.0018870830535888672
id, he, 0.024319066147859923, 0.002344369888305664
id, da, 0.06820530485704444, 0.0031585693359375
id, en, 0.035653332709887076, 0.0593717098236084
id, sr, 0.03616133518776078, 0.0021049976348876953
id, sv, 0.10184746565608717, 0.005357027053833008
id, ckb, 0.0015082956259426848, 0.0018794536590576172
id, ru, 0.06383909051158723, 0.002084016799926758
id, hi, 0.00801201802704056, 0.0020742416381835938
id, arz, 0.0005032712632108706, 0.00191497802734375
id, bs, 0.05908720456397718, 0.001985311508178711
id, te, 0.0005032712632108706, 0.0009248256683349609
id, zh, 0.031521242576518956, 0.00104522705078125
id, mk, 0.005533199195171026, 0.0009074211120605469
id, hu, 0.06756206756206756, 0.0014536380767822266
id, ko, 0.024330900243309004, 0.0010001659393310547
id, war, 0.006033182503770739, 0.0009629726409912109
id, union, 0.0318926735218509, 0.1268599033355713
fr, fr, 1.0, 0.01147913932800293
fr, mr, 0.00041568518775114314, 0.004819631576538086
fr, tr, 0.03123809523809524, 0.009572982788085938
fr, lv, 0.003457814661134163, 0.009099721908569336
fr, el, 0.009402654867256638, 0.008333444595336914
fr, es, 0.10583074392250046, 0.016306161880493164
fr, pl, 0.07475959052838382, 0.013443708419799805
fr, vi, 0.011473842371260756, 0.008178472518920898
fr, de, 0.09313875305623472, 0.017817974090576172
fr, ml, 0.0018010529232474369, 0.008341312408447266
fr, sh, 0.045996156310057656, 0.005932331085205078
fr, nl, 0.09486851716581446, 0.008666515350341797
fr, si, 0.0004158004158004158, 0.004843235015869141
fr, pt, 0.08068437640702386, 0.008033275604248047
fr, ro, 0.04779505480499618, 0.0055694580078125
fr, ja, 0.01864864864864865, 0.005011558532714844
fr, simple, 0.029554709050308683, 0.005799770355224609
fr, it, 0.1074288432569571, 0.010606527328491211
fr, ceb, 0.0002772002772002772, 0.004652261734008789
fr, he, 0.01074676219344172, 0.004961967468261719
fr, da, 0.0336228287841191, 0.005688905715942383
fr, en, 0.06794316148090648, 0.054381370544433594
fr, sr, 0.016060977269633864, 0.011217117309570312
fr, sv, 0.0684398313331171, 0.012404680252075195
fr, ckb, 0.0005541701302299807, 0.008627176284790039
fr, ru, 0.030388597552776658, 0.008797883987426758
fr, hi, 0.0027689325764917623, 0.00935220718383789
fr, arz, 0.0004158004158004158, 0.008177042007446289
fr, bs, 0.02918364664125148, 0.010602951049804688
fr, te, 0.0002771618625277162, 0.024512767791748047
fr, zh, 0.014084507042253521, 0.009401082992553711
fr, mk, 0.0015239678581324466, 0.009299755096435547
fr, hu, 0.03261012491781722, 0.010182619094848633
fr, ko, 0.010748243075651096, 0.008932828903198242
fr, war, 0.0009689922480620155, 0.006298065185546875
fr, union, 0.11592223650385604, 0.17239999771118164
mr, mr, 1.0, 3.266334533691406e-05
mr, tr, 0.003303964757709251, 0.00047588348388671875
mr, lv, 0.046511627906976744, 2.4557113647460938e-05
mr, el, 0.046511627906976744, 2.7179718017578125e-05
mr, es, 0.0006138735420503376, 0.0033235549926757812
mr, pl, 0.0009430996541967935, 0.001772165298461914
mr, vi, 0.015625, 7.367134094238281e-05
mr, de, 0.00042289258528333803, 0.004913330078125
mr, ml, 0.05, 2.7418136596679688e-05
mr, sh, 0.0031545741324921135, 0.0004353523254394531
mr, nl, 0.0008373456144023446, 0.0030508041381835938
mr, si, 0.14285714285714285, 1.6689300537109375e-05
mr, pt, 0.0006265664160401002, 0.0027701854705810547
mr, ro, 0.0019821605550049554, 0.00039887428283691406
mr, ja, 0.009230769230769232, 8.487701416015625e-05
mr, simple, 0.003194888178913738, 0.000244140625
mr, it, 0.00044411547002220575, 0.004489421844482422
mr, ceb, 0.0, 2.09808349609375e-05
mr, he, 0.016129032258064516, 3.147125244140625e-05
mr, da, 0.0017873100983020554, 0.00043582916259765625
mr, en, 0.00011816699359534895, 0.06021475791931152
mr, sr, 0.011904761904761904, 0.00019502639770507812
mr, sv, 0.0011240164855751218, 0.0031540393829345703
mr, ckb, 0.09090909090909091, 2.5987625122070312e-05
mr, ru, 0.008908685968819599, 0.0002224445343017578
mr, hi, 0.1, 1.6450881958007812e-05
mr, arz, 0.0, 1.1205673217773438e-05
mr, bs, 0.0032414910858995136, 0.00045752525329589844
mr, te, 0.0, 1.4066696166992188e-05
mr, zh, 0.01090909090909091, 0.00011348724365234375
mr, mk, 0.11764705882352941, 1.33514404296875e-05
mr, hu, 0.0031201248049922, 0.00043511390686035156
mr, ko, 0.016260162601626018, 4.839897155761719e-05
mr, war, 0.10526315789473684, 2.288818359375e-05
mr, union, 8.033419023136246e-05, 0.15142154693603516
tr, tr, 1.0, 0.0016336441040039062
tr, lv, 0.010683760683760684, 0.0006833076477050781
tr, el, 0.02694300518134715, 0.0006721019744873047
tr, es, 0.05099818511796733, 0.0075643062591552734
tr, pl, 0.04555925262349629, 0.0046651363372802734
tr, vi, 0.07662082514734773, 0.0008141994476318359
tr, de, 0.029873808910636106, 0.009303092956542969
tr, ml, 0.012074643249176729, 0.0007097721099853516
tr, sh, 0.05698005698005698, 0.0015494823455810547
tr, nl, 0.038946791003839826, 0.006940603256225586
tr, si, 0.002205071664829107, 0.0007164478302001953
tr, pt, 0.04363769710304364, 0.006607770919799805
tr, ro, 0.049972542559033495, 0.0016574859619140625
tr, ja, 0.07336244541484715, 0.0008542537689208984
tr, simple, 0.05085910652920962, 0.0012066364288330078
tr, it, 0.04104934076389833, 0.010785579681396484
tr, ceb, 0.002207505518763797, 0.00079345703125
tr, he, 0.04158215010141988, 0.0007190704345703125
tr, da, 0.04604242110708743, 0.0017178058624267578
tr, en, 0.014482888127317966, 0.1236116886138916
tr, sr, 0.03770197486535009, 0.0010008811950683594
tr, sv, 0.05150088287227781, 0.004159212112426758
tr, ckb, 0.0032967032967032967, 0.0006661415100097656
tr, ru, 0.044753086419753084, 0.0008716583251953125
tr, hi, 0.014115092290988056, 0.0006296634674072266
tr, arz, 0.0011013215859030838, 0.0006566047668457031
tr, bs, 0.049723756906077346, 0.0011928081512451172
tr, te, 0.0011013215859030838, 0.0006525516510009766
tr, zh, 0.05456171735241502, 0.0007586479187011719
tr, mk, 0.008771929824561403, 0.0006282329559326172
tr, hu, 0.08047585724282715, 0.0009229183197021484
tr, ko, 0.03636363636363636, 0.0003540515899658203
tr, war, 0.004357298474945534, 0.0003254413604736328
tr, union, 0.01455655526992288, 0.12234807014465332
lv, lv, 1.0, 7.939338684082031e-05
