Language1, Language2, SimilarityScore, Kernel, Time
bat-smg, bat-smg, 1.0, 1.0, 0.0001251697540283203
bat-smg, nds, 0.0, 0.0, 0.0001251697540283203
bat-smg, eu, 1.0, 1.0, 0.00012946128845214844
bat-smg, fi, 0.0, 0.0, 0.00012946128845214844
bat-smg, id, 1.0, 1.0, 0.00010156631469726562
bat-smg, lb, 0.0, 0.0, 0.00010156631469726562
bat-smg, ast, 0.0, 0.0, 0.00010156631469726562
bat-smg, eo, 1.0, 1.0, 0.0001461505889892578
bat-smg, sco, 1.0, 1.0, 6.4849853515625e-05
bat-smg, tk, 0.0, 0.0, 6.4849853515625e-05
bat-smg, vep, 0.0, 0.0, 6.4849853515625e-05
bat-smg, ar, 1.0, 1.0, 0.00013303756713867188
bat-smg, fr, 1.0, 1.0, 0.0001366138458251953
bat-smg, br, 0.0, 0.0, 0.0001366138458251953
bat-smg, mr, 0.0, 0.0, 0.0001366138458251953
bat-smg, tr, 0.0, 0.0, 0.0001366138458251953
bat-smg, lv, 0.0, 0.0, 0.0001366138458251953
bat-smg, mzn, 0.0, 0.0, 0.0001366138458251953
bat-smg, el, 0.0, 0.0, 0.0001366138458251953
bat-smg, nap, 1.0, 1.0, 0.00015211105346679688
bat-smg, nv, 0.0, 0.0, 0.00015211105346679688
bat-smg, hr, 0.0, 0.0, 0.00015211105346679688
bat-smg, nn, 1.0, 1.0, 0.0001227855682373047
bat-smg, rue, 0.0, 0.0, 0.0001227855682373047
bat-smg, es, 1.0, 1.0, 0.00012302398681640625
bat-smg, pl, 1.0, 1.0, 0.00012826919555664062
bat-smg, mg, 0.0, 0.0, 0.00012826919555664062
bat-smg, vi, 0.0, 0.0, 0.00012826919555664062
bat-smg, zh-yue, 0.0, 0.0, 0.00012826919555664062
bat-smg, uk, 1.0, 1.0, 0.00015878677368164062
bat-smg, de, 0.0, 0.0, 0.00015878677368164062
bat-smg, diq, 0.0, 0.0, 0.00015878677368164062
bat-smg, an, 0.0, 0.0, 0.00015878677368164062
bat-smg, kn, 1.0, 1.0, 0.00011372566223144531
bat-smg, bar, 0.0, 0.0, 0.00011372566223144531
bat-smg, ml, 0.0, 0.0, 0.00011372566223144531
bat-smg, io, 1.0, 1.0, 5.936622619628906e-05
bat-smg, pa, 0.0, 0.0, 5.936622619628906e-05
bat-smg, sh, 0.0, 0.0, 5.936622619628906e-05
bat-smg, et, 0.0, 0.0, 5.936622619628906e-05
bat-smg, cs, 1.0, 1.0, 9.870529174804688e-05
bat-smg, yi, 1.0, 1.0, 4.506111145019531e-05
bat-smg, nl, 1.0, 1.0, 0.0001323223114013672
bat-smg, fj, 0.0, 0.0, 0.0001323223114013672
bat-smg, si, 1.0, 1.0, 5.841255187988281e-05
bat-smg, pt, 1.0, 1.0, 0.00011897087097167969
bat-smg, sd, 0.0, 0.0, 0.00011897087097167969
bat-smg, ro, 1.0, 1.0, 0.00011920928955078125
bat-smg, sq, 0.0, 0.0, 0.00011920928955078125
bat-smg, ja, 0.0, 0.0, 0.00011920928955078125
bat-smg, ne, 0.0, 0.0, 0.00011920928955078125
bat-smg, ht, 0.0, 0.0, 0.00011920928955078125
bat-smg, fy, 1.0, 1.0, 0.00012040138244628906
bat-smg, ki, 0.0, 0.0, 0.00012040138244628906
bat-smg, be-tarask, 0.0, 0.0, 0.00012040138244628906
bat-smg, be, 0.0, 0.0, 0.00012040138244628906
bat-smg, is, 0.0, 0.0, 0.00012040138244628906
bat-smg, ta, 0.0, 0.0, 0.00012040138244628906
bat-smg, hy, 0.0, 0.0, 0.00012040138244628906
bat-smg, cy, 0.0, 0.0, 0.00012040138244628906
bat-smg, simple, 1.0, 1.0, 0.00011420249938964844
bat-smg, la, 1.0, 1.0, 5.7697296142578125e-05
bat-smg, ka, 0.0, 0.0, 5.7697296142578125e-05
bat-smg, tt, 0.0, 0.0, 5.7697296142578125e-05
bat-smg, it, 0.0, 0.0, 5.7697296142578125e-05
bat-smg, kab, 0.0, 0.0, 5.7697296142578125e-05
bat-smg, he, 1.0, 1.0, 9.894371032714844e-05
bat-smg, da, 1.0, 1.0, 5.9604644775390625e-05
bat-smg, fa, 1.0, 1.0, 5.602836608886719e-05
bat-smg, scn, 1.0, 1.0, 5.435943603515625e-05
bat-smg, ps, 0.0, 0.0, 5.435943603515625e-05
bat-smg, en, 1.0, 1.0, 0.00012135505676269531
bat-smg, tl, 0.0, 0.0, 0.00012135505676269531
bat-smg, sk, 1.0, 1.0, 0.00011968612670898438
bat-smg, sw, 1.0, 1.0, 7.081031799316406e-05
bat-smg, th, 1.0, 1.0, 5.984306335449219e-05
bat-smg, ku, 0.0, 0.0, 5.984306335449219e-05
bat-smg, sr, 0.0, 0.0, 5.984306335449219e-05
bat-smg, sv, 1.0, 1.0, 0.0001571178436279297
bat-smg, oc, 0.0, 0.0, 0.0001571178436279297
bat-smg, no, 1.0, 1.0, 8.7738037109375e-05
bat-smg, as, 0.0, 0.0, 8.7738037109375e-05
bat-smg, bg, 0.0, 0.0, 8.7738037109375e-05
bat-smg, my, 0.0, 0.0, 8.7738037109375e-05
bat-smg, ckb, 1.0, 1.0, 0.00011420249938964844
bat-smg, bn, 1.0, 1.0, 6.175041198730469e-05
bat-smg, or, 0.0, 0.0, 6.175041198730469e-05
bat-smg, ru, 1.0, 1.0, 0.0001285076141357422
bat-smg, so, 1.0, 1.0, 6.365776062011719e-05
bat-smg, hi, 0.0, 0.0, 6.365776062011719e-05
bat-smg, wuu, 0.0, 0.0, 6.365776062011719e-05
bat-smg, az, 1.0, 1.0, 0.0001227855682373047
bat-smg, bs, 0.0, 0.0, 0.0001227855682373047
bat-smg, te, 1.0, 1.0, 0.00012230873107910156
bat-smg, zh, 1.0, 1.0, 0.0001251697540283203
bat-smg, mk, 0.0, 0.0, 0.0001251697540283203
bat-smg, ext, 1.0, 1.0, 0.00011348724365234375
bat-smg, sl, 0.0, 0.0, 0.00011348724365234375
bat-smg, su, 0.0, 0.0, 0.00011348724365234375
bat-smg, ga, 0.0, 0.0, 0.00011348724365234375
bat-smg, gl, 0.0, 0.0, 0.00011348724365234375
bat-smg, hu, 0.0, 0.0, 0.00011348724365234375
bat-smg, uz, 0.0, 0.0, 0.00011348724365234375
bat-smg, co, 0.0, 0.0, 0.00011348724365234375
bat-smg, af, 0.0, 0.0, 0.00011348724365234375
bat-smg, mn, 0.0, 0.0, 0.00011348724365234375
bat-smg, ko, 1.0, 1.0, 0.00014090538024902344
bat-smg, ms, 1.0, 1.0, 6.461143493652344e-05
bat-smg, ca, 1.0, 1.0, 7.033348083496094e-05
bat-smg, pnb, 0.0, 0.0, 7.033348083496094e-05
bat-smg, war, 0.0, 0.0, 7.033348083496094e-05
bat-smg, lt, 0.0, 0.0, 7.033348083496094e-05
bat-smg, kk, 0.0, 0.0, 7.033348083496094e-05
bat-smg, jv, 0.0, 0.0, 7.033348083496094e-05
bat-smg, ur, 1.0, 1.0, 9.1552734375e-05
nds, nds, 1.0, 1.0, 4.6253204345703125e-05
nds, eu, 1.0, 1.0, 0.00012063980102539062
nds, fi, 1.0, 1.0, 6.103515625e-05
nds, id, 1.0, 1.0, 8.416175842285156e-05
nds, lb, 1.0, 1.0, 8.320808410644531e-05
nds, ast, 1.0, 1.0, 7.653236389160156e-05
nds, eo, 1.0, 1.0, 0.00012874603271484375
nds, sco, 0.0, 0.0, 0.00012874603271484375
nds, tk, 0.0, 0.0, 0.00012874603271484375
nds, vep, 0.0, 0.0, 0.00012874603271484375
nds, ar, 1.0, 1.0, 0.00014019012451171875
nds, fr, 1.0, 1.0, 0.00012445449829101562
nds, br, 0.0, 0.0, 0.00012445449829101562
nds, mr, 0.0, 0.0, 0.00012445449829101562
nds, tr, 1.0, 1.0, 0.00014209747314453125
nds, lv, 1.0, 1.0, 7.367134094238281e-05
nds, mzn, 0.0, 0.0, 7.367134094238281e-05
nds, el, 1.0, 1.0, 0.00012183189392089844
nds, nap, 0.0, 0.0, 0.00012183189392089844
nds, nv, 0.0, 0.0, 0.00012183189392089844
nds, hr, 1.0, 1.0, 0.00012755393981933594
nds, nn, 1.0, 1.0, 6.437301635742188e-05
nds, rue, 0.0, 0.0, 6.437301635742188e-05
nds, es, 1.0, 1.0, 0.00012373924255371094
nds, pl, 1.0, 1.0, 0.00011968612670898438
nds, mg, 0.0, 0.0, 0.00011968612670898438
nds, vi, 1.0, 1.0, 0.00013637542724609375
nds, zh-yue, 0.0, 0.0, 0.00013637542724609375
nds, uk, 1.0, 1.0, 0.00012373924255371094
nds, de, 1.0, 1.0, 0.00012087821960449219
nds, diq, 0.0, 0.0, 0.00012087821960449219
nds, an, 0.0, 0.0, 0.00012087821960449219
nds, kn, 0.0, 0.0, 0.00012087821960449219
nds, bar, 0.0, 0.0, 0.00012087821960449219
nds, ml, 1.0, 1.0, 7.2479248046875e-05
nds, io, 0.0, 0.0, 7.2479248046875e-05
nds, pa, 0.0, 0.0, 7.2479248046875e-05
nds, sh, 1.0, 1.0, 0.0001239776611328125
nds, et, 1.0, 1.0, 6.699562072753906e-05
nds, cs, 1.0, 1.0, 8.869171142578125e-05
nds, yi, 0.0, 0.0, 8.869171142578125e-05
nds, nl, 1.0, 1.0, 0.0001380443572998047
nds, fj, 0.0, 0.0, 0.0001380443572998047
nds, si, 0.0, 0.0, 0.0001380443572998047
nds, pt, 1.0, 1.0, 0.00013375282287597656
nds, sd, 0.0, 0.0, 0.00013375282287597656
nds, ro, 1.0, 1.0, 0.0001399517059326172
nds, sq, 0.0, 0.0, 0.0001399517059326172
nds, ja, 1.0, 1.0, 0.0001232624053955078
nds, ne, 1.0, 1.0, 6.29425048828125e-05
nds, ht, 0.0, 0.0, 6.29425048828125e-05
nds, fy, 0.0, 0.0, 6.29425048828125e-05
nds, ki, 0.0, 0.0, 6.29425048828125e-05
nds, be-tarask, 0.0, 0.0, 6.29425048828125e-05
nds, be, 1.0, 1.0, 0.00012922286987304688
nds, is, 0.0, 0.0, 0.00012922286987304688
nds, ta, 0.0, 0.0, 0.00012922286987304688
nds, hy, 0.0, 0.0, 0.00012922286987304688
nds, cy, 0.0, 0.0, 0.00012922286987304688
nds, simple, 1.0, 1.0, 7.081031799316406e-05
nds, la, 1.0, 1.0, 6.365776062011719e-05
nds, ka, 1.0, 1.0, 0.00010061264038085938
nds, tt, 1.0, 1.0, 6.318092346191406e-05
nds, it, 1.0, 1.0, 0.00011372566223144531
nds, kab, 0.0, 0.0, 0.00011372566223144531
nds, he, 1.0, 1.0, 6.532669067382812e-05
nds, da, 0.0, 0.0, 6.532669067382812e-05
nds, fa, 1.0, 1.0, 6.985664367675781e-05
nds, scn, 0.0, 0.0, 6.985664367675781e-05
nds, ps, 0.0, 0.0, 6.985664367675781e-05
nds, en, 1.0, 1.0, 0.00015473365783691406
nds, tl, 0.0, 0.0, 0.00015473365783691406
nds, sk, 1.0, 1.0, 0.0001361370086669922
nds, sw, 0.0, 0.0, 0.0001361370086669922
nds, th, 1.0, 1.0, 7.581710815429688e-05
nds, ku, 0.0, 0.0, 7.581710815429688e-05
nds, sr, 1.0, 1.0, 0.0001239776611328125
nds, sv, 1.0, 1.0, 0.00010132789611816406
