Root path: ../../graphsReduced/
Sample Size: 100

type; dataset; language; mean; std; rep0; rep1; rep2; rep3; rep4; rep5; rep6; rep7; rep8; rep9; rep10; rep11; rep12; rep13; rep14; rep15; rep16; rep17; rep18; rep19; rep20; rep21; rep22; rep23; rep24; rep25; rep26; rep27; rep28; rep29; rep30; rep31; rep32; rep33; rep34; rep35; rep36; rep37; rep38; rep39; rep40; rep41; rep42; rep43; rep44; rep45; rep46; rep47; rep48; rep49; rep50; rep51; rep52; rep53; rep54; rep55; rep56; rep57; rep58; rep59; rep60; rep61; rep62; rep63; rep64; rep65; rep66; rep67; rep68; rep69; rep70; rep71; rep72; rep73; rep74; rep75; rep76; rep77; rep78; rep79; rep80; rep81; rep82; rep83; rep84; rep85; rep86; rep87; rep88; rep89; rep90; rep91; rep92; rep93; rep94; rep95; rep96; rep97; rep98; rep99
gml; chemical compound; hi; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0
gml; chemical compound; arz; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0
gml; chemical compound; bs; 0.018192780315793165; 0.0004219921713548074; 0.017942736139986742; 0.017798432576822447; 0.017598178937871474; 0.018378510797642376; 0.018544675054820617; 0.018496711027827437; 0.018630449725376853; 0.01777366256246674; 0.018600239001999076; 0.018494649531732663; 0.01865368066136772; 0.0187600098557296; 0.017833754497277133; 0.017467344454460333; 0.018588131303702203; 0.017528554489168475; 0.017834954378008173; 0.017800454237705945; 0.01768181592022589; 0.017873631295288593; 0.018271060605743072; 0.017812641914011156; 0.0186801124096807; 0.01886798862732515; 0.017615284121255844; 0.01840363491527136; 0.01865914891968256; 0.01784367514947489; 0.017745614575041403; 0.018536112599224833; 0.018435870802508605; 0.018607588680144293; 0.01791489455257332; 0.018493714129166512; 0.018502812719367046; 0.017617315812230926; 0.01851121748540793; 0.018738381049196295; 0.01762624230082382; 0.018508862785520396; 0.017809598611896262; 0.017793276566244645; 0.01879744792521089; 0.01768949268089326; 0.018593233955752304; 0.01764764147852636; 0.01847056804360168; 0.017816306315243002; 0.017765073753846245; 0.017808681455490426; 0.017752856764967146; 0.017906083306374204; 0.018537383961990537; 0.018417102476500632; 0.017782675065050792; 0.017779708502776524; 0.01861433176990019; 0.018705855304054785; 0.018520325326770733; 0.01869756137761711; 0.018600791611757088; 0.017828710692395548; 0.018582406477090363; 0.01783068872611453; 0.017762836095889988; 0.018439663253225724; 0.018603643750592293; 0.018473994245336873; 0.017849545823321416; 0.017608945203937555; 0.0183319832056155; 0.017850241291988016; 0.01751676496289304; 0.01770228356617543; 0.01859122230798841; 0.017847184632856963; 0.018685562153326056; 0.01860032330370137; 0.01748654372884718; 0.018848014722151196; 0.017913208484510588; 0.0180903257186631; 0.018797558037043548; 0.018680704280042454; 0.018355690361379965; 0.01836317402986142; 0.01852901131057442; 0.017943760219921535; 0.017858329263801938; 0.017790444447070432; 0.01794675836678714; 0.01797613722210175; 0.018720537016173783; 0.018475746838412; 0.017893375941597987; 0.018578612310251624; 0.017688049968433747; 0.018670604997756756; 0.018781743496771766; 0.018604954267117512
gml; chemical compound; te; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0
gml; chemical compound; zh; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0
gml; chemical compound; mk; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0
gml; chemical compound; hu; 0.004077467677678428; 9.017698364960419e-05; 0.004139749621236198; 0.004036162933528698; 0.004111788220634816; 0.0041420858234443875; 0.00405393499186607; 0.004071940739840699; 0.0041379304417732314; 0.004022817451126013; 0.004050790042605153; 0.0041634332482725755; 0.004136447142507839; 0.0041152476158051125; 0.0038823155801445495; 0.004012222850588011; 0.004155244345106001; 0.004168001121339887; 0.004139627721327385; 0.003979730518374601; 0.004142639857360163; 0.004058309299928251; 0.004153519622828049; 0.0041094585333662295; 0.004188058232422456; 0.004284650071965657; 0.004032885416087905; 0.004017861572449979; 0.003924412904451573; 0.0041556599242608796; 0.0041666287583509865; 0.004033584044649607; 0.004014742499016469; 0.004025772543786744; 0.003920451891788719; 0.004006069410400382; 0.004171854133454686; 0.004082412313581942; 0.004097177952953898; 0.00413960930852597; 0.004153366395239918; 0.0039985214368763655; 0.004063990899124079; 0.004202704256411391; 0.004177192512485165; 0.004117494319853404; 0.003917214498809921; 0.004117834471195549; 0.0041536198352699555; 0.004112882890540784; 0.004052964905510373; 0.004006295772114367; 0.004000997569312223; 0.004108646676507237; 0.004020485734248707; 0.004095466377151487; 0.003960492727988391; 0.004126274580578581; 0.0041545820119698925; 0.004048165584877149; 0.004017354549355453; 0.004003072119749924; 0.00399953247110209; 0.0038768400873630173; 0.004190110396071313; 0.00396283266002606; 0.003999382513531562; 0.004219930985300981; 0.004192958468414094; 0.004006969059560402; 0.004104302229365; 0.00405712008235907; 0.004074413044610254; 0.004017321021911232; 0.00403661412521365; 0.004035499796287272; 0.003999813501306444; 0.003951467944318007; 0.004296312233849487; 0.0041571060243382205; 0.003983693483835518; 0.00413946689709759; 0.004140512696589627; 0.004037724322832031; 0.00419634102699497; 0.003953839210222585; 0.004059400646193192; 0.00434043369881403; 0.004155640250913699; 0.004156897326206526; 0.004051516321009763; 0.004139304910760215; 0.004183806301137258; 0.003871497296191168; 0.004164881141047725; 0.003947202489876969; 0.0040128943392731395; 0.004027965705189242; 0.004028750029245339; 0.0040299645995842395; 0.004079808057840046; 0.004011851545737706
gml; chemical compound; ko; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0
gml; chemical compound; war; 0.36295128076178457; 0.008744196412471485; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3380788308512194; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3380788308512194; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386; 0.3660254037844386
gml; holydayGML; id; 0.02396184561036581; 0.0007106546455657851; 0.025243784340260415; 0.024298147535295255; 0.023281873754179394; 0.02392442117020498; 0.024607562875078506; 0.024621722076869707; 0.025038942668243663; 0.024662498368662154; 0.023672062431371984; 0.024379145791419178; 0.025384179522501344; 0.024724035188766397; 0.02407625375761806; 0.023311078328963113; 0.02510236833843901; 0.023357716504092966; 0.02493886630179958; 0.02428594842225919; 0.0226435869695302; 0.022598456103636966; 0.02254024003317138; 0.024056687923476802; 0.02378141212228583; 0.02332551839192869; 0.024227711165291932; 0.02482830335242674; 0.023479237916213147; 0.02448386424050751; 0.02340829995907405; 0.02342998044728707; 0.023758561808384943; 0.025117788424817628; 0.024633439321883464; 0.02362266880896796; 0.023327229538669652; 0.02228132850479763; 0.023722151922577664; 0.024550610872093453; 0.02344898796375477; 0.023479570631974218; 0.023502436995811175; 0.024322679367213978; 0.023355545025977125; 0.024424561718348142; 0.023373213168775938; 0.024680663417414386; 0.022667635964485428; 0.02405226088631729; 0.024137951858157355; 0.023317894134859123; 0.024227364441394263; 0.024149183883554984; 0.02360656918615878; 0.023119332283311464; 0.023762661136427585; 0.024587122026065427; 0.024273689177989374; 0.023191937882032464; 0.023048307369528516; 0.0241536413747789; 0.02297193896825486; 0.023584158388333623; 0.023341602618339067; 0.02411995137307166; 0.02350653718722814; 0.02369922957873135; 0.025018467878639466; 0.024258334665565075; 0.023752613243291643; 0.024713555843764317; 0.024390797558259285; 0.02457755612522946; 0.024948643468430474; 0.024416241308525998; 0.023880342729332402; 0.0235403812665028; 0.024029618781839034; 0.023558013668125155; 0.024049741025225238; 0.02430072777472683; 0.023311162377283604; 0.023497797628627137; 0.022454305044598912; 0.02544464129876116; 0.02425534968645269; 0.02300694810751468; 0.024144906968983026; 0.02391350729736987; 0.02300308545365661; 0.02487394455043217; 0.02398768031312302; 0.024932782268183407; 0.02444565380767025; 0.025606191745999592; 0.0241145706611814; 0.024507253213040134; 0.02333583047028414; 0.023683452478796604; 0.024092373017951068; 0.023303776097877402
gml; holydayGML; fr; 0.01606413607668293; 0.0003987019362156753; 0.015955837675752076; 0.016858142263080498; 0.015345699650944723; 0.015620330239037432; 0.01599841405599989; 0.01621635368177302; 0.01612666558898461; 0.015766838494840646; 0.016707798762500392; 0.015911546913051744; 0.016087719603221445; 0.015468257639420727; 0.016346874743166116; 0.01637655704424583; 0.016233685696194093; 0.016342636581610958; 0.01591247095992176; 0.015987977175590497; 0.015967950645806944; 0.015646063381779735; 0.016057599282908577; 0.015864453065920766; 0.016142786451351053; 0.015792863216409724; 0.015976756173369234; 0.015949232285428876; 0.015177613280937665; 0.01548573382616126; 0.016088727109842688; 0.016011600754460543; 0.016519618744906036; 0.01579628129201325; 0.01627432914200615; 0.015483879295242713; 0.015272467875904082; 0.016079331337798798; 0.015961775942593473; 0.01606556616554205; 0.016284594388526027; 0.016447748634315095; 0.01637871108735351; 0.015890608656701402; 0.016394908595392693; 0.01590891473099696; 0.01644157218595748; 0.015784798082147587; 0.016002290516076198; 0.015740334538292423; 0.015936355609412717; 0.016391885243614252; 0.016439873045795868; 0.0153720511492776; 0.016562193285759717; 0.016547711030152158; 0.016137950847089817; 0.015858226866195774; 0.016535565643588532; 0.016196684100805825; 0.016962026241870005; 0.015708107428863645; 0.015861168336575766; 0.01641838120833922; 0.016396866771499707; 0.016361768122662212; 0.0164290706285908; 0.015741236613261465; 0.016027956789403306; 0.015534167305167304; 0.01578702193887454; 0.01593527220664955; 0.017069684754895734; 0.015552360331892043; 0.016264514866251936; 0.01642693400186488; 0.015723586589083804; 0.016231951982356; 0.016535558405581866; 0.015841935388073585; 0.016102621239738858; 0.016510369966289965; 0.016439257235452427; 0.016198239240942363; 0.016180980453731033; 0.016307021076116975; 0.01610623231546152; 0.016273151410581818; 0.016262946127993675; 0.015070877996498762; 0.016588184375459707; 0.015951955676835074; 0.016493080653915235; 0.01582119135144722; 0.01543037692281996; 0.01622130486387687; 0.015601693965905418; 0.015848721520992103; 0.01707455725933188; 0.015533908134362381; 0.01607976461299154; 0.015376187078619185
gml; holydayGML; mr; 0.06426954446910658; 0.0013674846338336615; 0.06501594114490823; 0.06451421482800739; 0.06447568882431108; 0.06452500707295526; 0.0648945850060878; 0.06403589761628324; 0.06426516646475862; 0.06513151356191992; 0.06478703643753875; 0.06682173562419919; 0.0626594812213483; 0.06541761289095607; 0.06436274147165123; 0.06530294515957613; 0.06509163172197446; 0.06513673145510775; 0.06599919488619718; 0.06606012201595586; 0.06475144479275613; 0.06504986820853366; 0.06464773366429746; 0.06437831829010299; 0.06447111749970755; 0.06526245354080489; 0.06460590170719986; 0.06666549063221659; 0.06441961892378067; 0.06451717769303263; 0.06447269331582635; 0.06532116889498756; 0.06248351263020232; 0.06408786227059032; 0.06408210246433646; 0.06518344101235334; 0.06470712720929285; 0.06554377199376289; 0.06445111946387658; 0.06400347172703012; 0.06473892374700449; 0.06487872252813319; 0.06176432368181636; 0.06457432626766071; 0.06531014421825951; 0.06475291685640497; 0.06462578744188538; 0.0616978367486496; 0.06160797651058503; 0.06416233456624397; 0.06457149473105678; 0.061850115314910914; 0.06485081993226986; 0.06218216726862797; 0.06489718679464881; 0.06143311798859345; 0.06519410560365985; 0.06551257415180349; 0.06485066961037364; 0.06601416994487672; 0.06209068007567199; 0.0623843281116808; 0.0647839586843745; 0.062247106025525537; 0.06163107530168216; 0.0650815709328103; 0.06399508803557498; 0.06059324010832127; 0.06571345785032942; 0.06484637024813977; 0.06454918910865841; 0.06700900773133377; 0.06515617446616238; 0.06392758009297506; 0.06506404708276668; 0.06160908244304283; 0.06219906696202586; 0.06329061879167387; 0.06409747857012545; 0.0648895003131642; 0.06385285841112964; 0.0642607206912031; 0.062155656591606316; 0.06602923178613528; 0.06507189027051938; 0.06484892381609773; 0.0618596766900913; 0.06172824423895418; 0.06414356172393769; 0.0644059387949378; 0.06487589962222827; 0.0661473831534211; 0.06241367789407061; 0.06507385960035596; 0.0654581990601461; 0.061795361341561404; 0.06433598997224141; 0.06202076408784741; 0.06490362246291329; 0.06418764910095211; 0.0654471379254791; 0.06570722149289747
gml; holydayGML; lv; 0.25172891204589887; 0.015314958101632057; 0.27429188517743175; 0.24700965718238044; 0.2553967929896867; 0.23800671553691075; 0.25175647872610657; 0.27429188517743175; 0.2553967929896867; 0.2553967929896867; 0.2898979485566356; 0.2204812092115424; 0.2517564787261065; 0.23582845781094; 0.24472009032316608; 0.2402530733520421; 0.26517921582035225; 0.26517921582035225; 0.2553967929896867; 0.2402530733520421; 0.2517564787261065; 0.2449655295864104; 0.2579530592760317; 0.27429188517743175; 0.22966848451216434; 0.26517921582035225; 0.2517564787261065; 0.2517564787261065; 0.2517564787261065; 0.2517564787261065; 0.24718637924871675; 0.2517564787261065; 0.24828371682826425; 0.2517564787261065; 0.2517564787261065; 0.26517921582035225; 0.2553967929896867; 0.2553967929896867; 0.2898979485566356; 0.25175647872610657; 0.2402530733520421; 0.2553967929896867; 0.23371479611805132; 0.2517564787261065; 0.23582845781094; 0.26517921582035225; 0.23166247903554; 0.24828371682826425; 0.23582845781094; 0.2553967929896867; 0.2517564787261065; 0.24718637924871675; 0.24828371682826425; 0.26105968475175495; 0.2553967929896867; 0.24828371682826425; 0.19442892566301137; 0.23582845781094; 0.23371479611805132; 0.24828371682826425; 0.2517564787261065; 0.2517564787261065; 0.22584440001865322; 0.23166247903554; 0.2517564787261065; 0.25237830515907816; 0.2553967929896867; 0.2553967929896867; 0.24718637924871675; 0.23371479611805132; 0.2553967929896867; 0.24828371682826425; 0.2553967929896867; 0.27429188517743175; 0.2517564787261065; 0.27429188517743175; 0.2517564787261065; 0.2553967929896867; 0.2553967929896867; 0.2177863024549239; 0.2553967929896867; 0.25175647872610657; 0.24233374525730356; 0.2517564787261065; 0.2517564787261065; 0.26952570232358897; 0.2553967929896867; 0.2553967929896867; 0.27429188517743175; 0.25175647872610657; 0.2553967929896867; 0.20168959288722538; 0.27429188517743175; 0.23582845781094; 0.24828371682826425; 0.27429188517743175; 0.27429188517743175; 0.26105968475175495; 0.28135735088207786; 0.26952570232358897; 0.2553967929896867; 0.24828371682826425
gml; holydayGML; el; 0.25490872462670305; 0.012799714623884436; 0.2164786953860142; 0.23371479611805132; 0.2553967929896867; 0.23582845781094; 0.27429188517743175; 0.2449655295864104; 0.2553967929896867; 0.2517564787261065; 0.2553967929896867; 0.2402530733520421; 0.2553967929896867; 0.23582845781094; 0.2553967929896867; 0.2553967929896867; 0.2553967929896867; 0.2553967929896867; 0.2553967929896867; 0.2553967929896867; 0.24718637924871675; 0.27429188517743175; 0.27429188517743175; 0.2402530733520421; 0.27429188517743175; 0.24828371682826425; 0.2517564787261065; 0.2553967929896867; 0.2517564787261065; 0.2553967929896867; 0.2517564787261065; 0.27429188517743175; 0.2517564787261065; 0.2402530733520421; 0.23371479611805132; 0.23582845781094; 0.2553967929896867; 0.27429188517743175; 0.2402530733520421; 0.27429188517743175; 0.24828371682826425; 0.2553967929896867; 0.23582845781094; 0.2517564787261065; 0.24828371682826425; 0.27429188517743175; 0.2553967929896867; 0.27429188517743175; 0.27429188517743175; 0.25237830515907816; 0.26952570232358897; 0.25175647872610657; 0.2553967929896867; 0.27429188517743175; 0.2553967929896867; 0.2517564787261065; 0.2553967929896867; 0.2517564787261065; 0.2553967929896867; 0.23582845781094; 0.2553967929896867; 0.2553967929896867; 0.24828371682826425; 0.2553967929896867; 0.2517564787261065; 0.26517921582035225; 0.24828371682826425; 0.2553967929896867; 0.27429188517743175; 0.2553967929896867; 0.2402530733520421; 0.27429188517743175; 0.2553967929896867; 0.2553967929896867; 0.2553967929896867; 0.2402530733520421; 0.27429188517743175; 0.2517564787261065; 0.2898979485566356; 0.2517564787261065; 0.2553967929896867; 0.2553967929896867; 0.2517564787261065; 0.2553967929896867; 0.2898979485566356; 0.2553967929896867; 0.2517564787261065; 0.2517564787261065; 0.2517564787261065; 0.23582845781094; 0.2517564787261065; 0.23166247903554; 0.2517564787261065; 0.27429188517743175; 0.27429188517743175; 0.2553967929896867; 0.2553967929896867; 0.27429188517743175; 0.24828371682826425; 0.2553967929896867; 0.2402530733520421; 0.2517564787261065
gml; holydayGML; es; 0.0513473080308606; 0.0024381993300155243; 0.050938539155103844; 0.05430281725716851; 0.05165029634010598; 0.05119186308163851; 0.05137908503700394; 0.052031906761397025; 0.05224311375275717; 0.05174818481174522; 0.05244146358568414; 0.0507042575102519; 0.05570952992343764; 0.05372110586213105; 0.05016011807842524; 0.05332518052000136; 0.05216275266993478; 0.05234568303867317; 0.0535919375485832; 0.05438242681994376; 0.05318329566995954; 0.04535043271640623; 0.04888683720826427; 0.051978869704921625; 0.05308197292016076; 0.04975618553619054; 0.049630604885818656; 0.04523440283997098; 0.05463465845950459; 0.05067139501980732; 0.051360791528439295; 0.05252181375580487; 0.053290913956546594; 0.050442323487986454; 0.05165427803556717; 0.05524960433785396; 0.05263100890121996; 0.05219135044507036; 0.05190957780290016; 0.04974634665078512; 0.05048930191038296; 0.05299816052158578; 0.051710213817067856; 0.049118178220270176; 0.050884551680119856; 0.05216839349046969; 0.05340947462292645; 0.0529438368806162; 0.04681060658823948; 0.04938371380193758; 0.052803628988591596; 0.04964615929635356; 0.05131896891314895; 0.04400948796761996; 0.047881015675932705; 0.05065711531738867; 0.04982292809581664; 0.054165660406055; 0.051755679128235046; 0.05280616857228262; 0.05383500607709355; 0.050055873237195014; 0.04879652239279367; 0.051710249482926254; 0.05003859614896209; 0.052181636213686; 0.05407793545092418; 0.05050441016699479; 0.048187089215093556; 0.04610337696625556; 0.05100625971509353; 0.05500951062871012; 0.05244740387593837; 0.05077925261816614; 0.05245486680483958; 0.05399437155051286; 0.051786097904664895; 0.05412965893194881; 0.0506361852699592; 0.05173089279918149; 0.05124965281705298; 0.0546686983154174; 0.05072011796647492; 0.051572517702383844; 0.05317571001074629; 0.04474094877745227; 0.05330297569330366; 0.04896106978705885; 0.0493952833776465; 0.05238944880892903; 0.053592137005965844; 0.051346521023182365; 0.0540821590628881; 0.05277112251268504; 0.05222471079650993; 0.04655437545355153; 0.0467250332159204; 0.054233154432073806; 0.05248689549282597; 0.04551885340996501; 0.04924864036707044; 0.05408541209381095
gml; holydayGML; pl; 0.027764700831510294; 0.0011618253110336732; 0.030350510550433907; 0.027451830153185027; 0.02880899756489841; 0.029738349700252523; 0.027151165634023547; 0.02631170225207222; 0.027877289906506193; 0.027770231784505106; 0.02892558316748958; 0.027281917703515752; 0.026714308368906613; 0.026963799205064868; 0.027718583744851696; 0.027377873722269554; 0.025349027119631214; 0.026388152371085157; 0.027883009064872535; 0.026625892791081563; 0.025972773426117597; 0.028939211131071854; 0.026521801065203077; 0.029219176895344385; 0.028788353258747863; 0.02763057163440039; 0.028131835993114095; 0.027267367404228762; 0.028251446191099518; 0.028391219579286527; 0.02812510860182588; 0.02803667919579083; 0.027784138585043062; 0.02783722749768366; 0.028370960699372803; 0.0266873691565002; 0.029511268195659583; 0.02698281014248142; 0.029251495607837883; 0.028642951308171936; 0.027206898102575133; 0.03043425244840943; 0.027823304235669123; 0.02726423750651364; 0.027274644613831212; 0.028250636189977283; 0.026185149617969375; 0.02566764157674009; 0.026834315164963502; 0.030451541334292495; 0.028204736448352228; 0.027166835337974007; 0.031030557277560374; 0.026299260182440186; 0.027632773498068447; 0.02688974787813148; 0.02735277245648505; 0.028052963410374332; 0.02709637720313445; 0.02806034393143125; 0.026759058197720852; 0.02778107123892074; 0.029390281415735457; 0.028283934301168066; 0.0290040747378028; 0.02702344001829459; 0.027133319464921; 0.02752932495202138; 0.028189325502730102; 0.029123901349319515; 0.030807327220245807; 0.026262684768732173; 0.027520552364614197; 0.026051804108267167; 0.028377924938317364; 0.02844988530466133; 0.026747697361572266; 0.027170118460404517; 0.028439675443135186; 0.02799978362403433; 0.026699043379934655; 0.0273957108531984; 0.028427265701299845; 0.026244521300720813; 0.028881903465738483; 0.027383975809940654; 0.028229897612412475; 0.02577755911628439; 0.02699758899980577; 0.02621140530309957; 0.02652699130169806; 0.027514628207899842; 0.027537824980224626; 0.028931517452043358; 0.029274340103978006; 0.026171644031966194; 0.026775995950880458; 0.027908310572981224; 0.02852134985020223; 0.026906689296607333; 0.028672852766046385; 0.029222903532927814
