Root path: ../../graphsReduced/
Sample Size: 100

type; dataset; language; mean; std
gml; coat of arms; arz; 0.5; 0.0
gml; coat of arms; bs; 0.5337040010393775; 0.006582852424299273
gml; coat of arms; zh; 0.5; 0.0
gml; coat of arms; mk; 0.5; 0.0
gml; coat of arms; hu; 0.5; 0.0
gml; coat of arms; ko; 0.5; 0.0
gml; theoremGML; id; 0.5065384183595694; 0.005007892881073195
gml; theoremGML; fr; 0.5008553225020976; 0.00027712150200679173
gml; theoremGML; mr; 0.5; 0.0
gml; theoremGML; lv; 0.5036666666666666; 0.010429658564774676
gml; theoremGML; el; 0.5015513078470826; 0.0030907810050657594
gml; theoremGML; es; 0.5007381632008676; 0.0005166110275286362
gml; theoremGML; pl; 0.5006264107840526; 0.0005612431647856676
gml; theoremGML; vi; 0.501906297933409; 0.001612273942134756
gml; theoremGML; de; 0.5003131316190333; 0.00023156658627192898
gml; theoremGML; ml; 0.5137328954570335; 0.014192132570424284
gml; theoremGML; sh; 0.5075064886911383; 0.010574030568066814
gml; theoremGML; nl; 0.5007155812235144; 0.00100322689388833
gml; theoremGML; si; 0.515; 0.08529361054615991
gml; theoremGML; pt; 0.5012689800188092; 0.000612123356132491
gml; theoremGML; ro; 0.5011017669045191; 0.0020670482508577327
gml; theoremGML; ja; 0.5009429779595994; 0.000542298280936164
gml; theoremGML; simple; 0.501842105263158; 0.006714395169564769
gml; theoremGML; it; 0.5017580498263662; 0.0005045810592388803
gml; theoremGML; he; 0.5014135973382053; 0.0007832454545956903
gml; theoremGML; da; 0.5024749090571876; 0.0035962479450668337
gml; theoremGML; en; 0.5003989983406014; 0.00013355278257237192
gml; theoremGML; sr; 0.5021188034688855; 0.0023755308461782727
gml; theoremGML; sv; 0.5005213922596308; 0.0006243052507353754
gml; theoremGML; ckb; 0.5095934876127519; 0.009121520463388929
gml; theoremGML; ru; 0.5005304725490942; 0.00032870279917211455
gml; theoremGML; hi; 0.5080526406734611; 0.0046152743979319885
gml; theoremGML; bs; 0.5032825843103199; 0.005644803672410257
gml; theoremGML; te; 0.5; 0.0
gml; theoremGML; zh; 0.5017191340533176; 0.0005359695207468859
gml; theoremGML; mk; 0.51207869209756; 0.010072451827781255
gml; theoremGML; hu; 0.500985717449681; 0.0010935395458967479
gml; theoremGML; ko; 0.5014593111574868; 0.000704344977903771
gml; theoremGML; war; 0.5; 0.0
gml; chemical compound; id; 0.5073276366521541; 0.0010276110600092735
gml; chemical compound; fr; 0.502194693936857; 0.00038995980010322255
gml; chemical compound; mr; 0.5; 0.0
gml; chemical compound; lv; 0.5016474954735224; 0.0013619029626751164
gml; chemical compound; el; 0.5; 0.0
gml; chemical compound; es; 0.5012964758837647; 0.00043363150412064906
gml; chemical compound; pl; 0.503853243079641; 0.0004841701460518061
gml; chemical compound; vi; 0.5032596402075226; 0.0006941965494034841
gml; chemical compound; de; 0.5009693140032081; 0.00032354381493844835
gml; chemical compound; ml; 0.5; 0.0
gml; chemical compound; sh; 0.5025327322930027; 0.0003248743051033672
gml; chemical compound; nl; 0.5020807700415468; 0.0005118663545682022
gml; chemical compound; si; 0.5; 0.0
gml; chemical compound; pt; 0.5014401095394284; 0.0005873983374121924
gml; chemical compound; ro; 0.5047650251301762; 0.0009518628771057537
gml; chemical compound; ja; 0.5; 0.0
gml; chemical compound; simple; 0.5023346820061401; 0.0014168795907723178
gml; chemical compound; it; 0.5040964267832254; 0.0004463552458992526
gml; chemical compound; ceb; 0.5; 0.0
gml; chemical compound; he; 0.5003846153846154; 0.0038268747581023817
gml; chemical compound; da; 0.5029513464359127; 0.0015059584970420177
gml; chemical compound; en; 0.5062430794937257; 0.00033165915992384765
gml; chemical compound; sr; 0.5023408857356528; 0.0003426091388002943
gml; chemical compound; sv; 0.5024758523480805; 0.000555417457890277
gml; chemical compound; ckb; 0.5; 0.0
gml; chemical compound; ru; 0.5; 0.0
gml; chemical compound; hi; 0.5; 0.0
gml; chemical compound; arz; 0.5; 0.0
gml; chemical compound; bs; 0.5127867317618836; 0.001872543191766204
gml; chemical compound; te; 0.5; 0.0
gml; chemical compound; zh; 0.5; 0.0
gml; chemical compound; mk; 0.5; 0.0
gml; chemical compound; hu; 0.5025467571457881; 0.0007670565327306051
gml; chemical compound; ko; 0.5; 0.0
gml; chemical compound; war; 0.501; 0.009949874371066194
gml; holydayGML; id; 0.5132006201727949; 0.003993957348649152
gml; holydayGML; fr; 0.5100874309750633; 0.0030280018226269525
gml; holydayGML; mr; 0.562879290273218; 0.011254533381684525
gml; holydayGML; lv; 0.5038461538461538; 0.01153846153846153
gml; holydayGML; el; 0.5046794871794872; 0.01398126740550726
gml; holydayGML; es; 0.5024448266920849; 0.0028804618305995596
gml; holydayGML; pl; 0.5128096030332873; 0.0051624341619480076
gml; holydayGML; vi; 0.5081649360302452; 0.0060200350881983574
gml; holydayGML; de; 0.5139199488288082; 0.003788518517402911
gml; holydayGML; ml; 0.5344995750036438; 0.01337377440647282
gml; holydayGML; sh; 0.5100959573018397; 0.012637100874610771
gml; holydayGML; nl; 0.5048783142390427; 0.004118554786922026
gml; holydayGML; si; 0.505; 0.028431203515386628
gml; holydayGML; pt; 0.5118518298601672; 0.004419094593196146
gml; holydayGML; ro; 0.5096578652426348; 0.006135888828951066
gml; holydayGML; ja; 0.5053250321727871; 0.004178480722154277
gml; holydayGML; simple; 0.5458760685023126; 0.006706464676194358
gml; holydayGML; it; 0.5054607694192996; 0.0026198869860187936
gml; holydayGML; ceb; 0.649410836625094; 0.017501485947531596
gml; holydayGML; he; 0.5265459120376244; 0.005229293652015711
gml; holydayGML; da; 0.5172714563848585; 0.006930589722012163
gml; holydayGML; en; 0.5167292478341623; 0.0018711181611879041
gml; holydayGML; sr; 0.5282589243070654; 0.008247523541705732
gml; holydayGML; sv; 0.5073048170161963; 0.00313622779839511
gml; holydayGML; ckb; 0.515; 0.04769696007084727
gml; holydayGML; ru; 0.5111030694158524; 0.002763096276473901
gml; holydayGML; hi; 0.5089580308121658; 0.008299533820438436
gml; holydayGML; arz; 0.5577599067599066; 0.0447898669796558
gml; holydayGML; bs; 0.51; 0.039581140290126375
gml; holydayGML; te; 0.5141191417278373; 0.01853164545513174
gml; holydayGML; zh; 0.5314769595748505; 0.00372070498293725
gml; holydayGML; mk; 0.5156745827984595; 0.013303369054564255
gml; holydayGML; hu; 0.5292770775260837; 0.006638524545691774
gml; holydayGML; ko; 0.5105493258761498; 0.004458421583326907
gml; holydayGML; war; 0.51; 0.06999999999999999
gml; paintingGML; id; 0.5119930839062817; 0.0021476403642623344
gml; paintingGML; fr; 0.5001176470588236; 0.0008235294117647027
gml; paintingGML; mr; 0.5; 0.0
gml; paintingGML; lv; 0.5001960784313725; 0.0013725490196078384
gml; paintingGML; el; 0.5023375239078804; 0.0007351122541402525
gml; paintingGML; es; 0.5000612446711554; 7.964614501341214e-05
gml; paintingGML; pl; 0.5007862171859672; 0.00011667743671276332
gml; paintingGML; vi; 0.5034286315533117; 0.0028970117111069833
gml; paintingGML; de; 0.5004965817819311; 0.0002467241689345094
gml; paintingGML; ml; 0.5052843307510522; 0.0007156574114522035
gml; paintingGML; sh; 0.5004545454545455; 0.0016567988080744113
gml; paintingGML; nl; 0.5012715887811937; 0.00017789485585077447
gml; paintingGML; si; 0.5; 0.0
gml; paintingGML; pt; 0.5009623918711743; 0.00025511505983846945
gml; paintingGML; ro; 0.5165829619696027; 0.0008082606947826091
gml; paintingGML; ja; 0.5039936970890403; 0.0006911827610364776
gml; paintingGML; simple; 0.5010204081632652; 0.0030612244897959225
gml; paintingGML; it; 0.500647520514776; 4.68908005372973e-05
gml; paintingGML; ceb; 0.5; 0.0
gml; paintingGML; he; 0.5008762094529717; 0.0010850829581004618
gml; paintingGML; da; 0.5023891632327913; 0.0014922160864003313
gml; paintingGML; en; 0.5013502002558436; 4.5129656998564494e-05
gml; paintingGML; sr; 0.5055081530499934; 0.004431798803872215
gml; paintingGML; sv; 0.5018061432948488; 0.0005465960207905244
gml; paintingGML; ckb; 0.5; 0.0
gml; paintingGML; ru; 0.5011897100246764; 0.0001005704080320068
gml; paintingGML; hi; 0.5035714285714286; 0.015567496226930972
gml; paintingGML; arz; 0.55; 0.15
gml; paintingGML; bs; 0.5962763998415903; 0.018177855141079217
gml; paintingGML; te; 0.5; 0.0
gml; paintingGML; zh; 0.5025428361921712; 0.000812324716137664
gml; paintingGML; mk; 0.502; 0.014
gml; paintingGML; hu; 0.5014235496233646; 0.0023739569336012423
gml; paintingGML; ko; 0.5003846153846154; 0.0038268747581023817
gml; paintingGML; war; 0.5; 0.0
gml; term; id; 0.5; 0.0
gml; term; fr; 0.5002702702702703; 0.0018918918918918882
gml; term; mr; 0.5; 0.0
gml; term; lv; 0.5; 0.0
gml; term; el; 0.5; 0.0
gml; term; es; 0.5003658536585366; 0.002080331964540487
gml; term; pl; 0.5; 0.0
gml; term; vi; 0.5; 0.0
gml; term; de; 0.5004954954954955; 0.0014094133195641312
gml; term; ml; 0.5; 0.0
gml; term; sh; 0.5; 0.0
gml; term; nl; 0.5001428571428571; 0.0014214106244380235
gml; term; si; 0.5; 0.0
gml; term; pt; 0.5001282051282051; 0.0012756249193674569
gml; term; ro; 0.505; 0.049749371855330994
gml; term; ja; 0.5; 0.0
gml; term; simple; 0.5; 0.0
gml; term; it; 0.5002325581395349; 0.0016279069767441891
gml; term; ceb; 0.5; 0.0
gml; term; he; 0.5; 0.0
gml; term; da; 0.502; 0.014
gml; term; en; 0.5002305475504323; 0.0005282508005712877
gml; term; sr; 0.5; 0.0
gml; term; sv; 0.5001851851851852; 0.0018425693279752187
gml; term; ckb; 0.5; 0.0
gml; term; ru; 0.5; 0.0
gml; term; hi; 0.5; 0.0
gml; term; arz; 0.5; 0.0
gml; term; bs; 0.5; 0.0
gml; term; te; 0.5; 0.0
gml; term; zh; 0.5; 0.0
gml; term; mk; 0.5; 0.0
gml; term; hu; 0.5; 0.0
gml; term; ko; 0.5; 0.0
gml; term; war; 0.56; 0.16248076809271925
gml; symptom; id; 0.5019290780141844; 0.0049361702127659465
gml; symptom; fr; 0.5040020180591117; 0.00261199699450812
gml; symptom; mr; 0.5; 0.0
gml; symptom; lv; 0.505; 0.021794494717703363
gml; symptom; el; 0.5; 0.0
gml; symptom; es; 0.5025819119853456; 0.0025228794424289177
gml; symptom; pl; 0.5017475412270577; 0.0029721497570606094
gml; symptom; vi; 0.5; 0.0
gml; symptom; de; 0.5020954089250814; 0.0027001539122239364
gml; symptom; ml; 0.5; 0.0
gml; symptom; sh; 0.5803029656291602; 0.005705794710563057
gml; symptom; nl; 0.5027021474693888; 0.002893020206615647
gml; symptom; si; 0.5; 0.0
gml; symptom; pt; 0.5224859472403814; 0.0024658621607004175
gml; symptom; ro; 0.5011111111111112; 0.007777777777777783
gml; symptom; ja; 0.5; 0.0
gml; symptom; simple; 0.5020370370370371; 0.005794254758208144
gml; symptom; it; 0.5059804721894847; 0.00287083611553427
gml; symptom; ceb; 0.5; 0.0
gml; symptom; he; 0.5; 0.0
gml; symptom; da; 0.500909090909091; 0.006363636363636359
gml; symptom; en; 0.509970719071823; 0.0017392461893865124
gml; symptom; sr; 0.507116411638399; 0.004921270032846249
gml; symptom; sv; 0.5027490870307743; 0.0030792040684474065
gml; symptom; ckb; 0.5; 0.0
gml; symptom; ru; 0.5; 0.0
gml; symptom; hi; 0.5; 0.0
gml; symptom; arz; 0.5; 0.0
gml; symptom; bs; 0.5; 0.0
gml; symptom; te; 0.5; 0.0
gml; symptom; zh; 0.5; 0.0
gml; symptom; mk; 0.5; 0.0
gml; symptom; hu; 0.5087575259989052; 0.01218043316134859
gml; symptom; ko; 0.5; 0.0
gml; symptom; war; 0.5; 0.0
gml; archaeological site; id; 0.5017111230816756; 0.000885387968554826
gml; archaeological site; fr; 0.5011096769346871; 0.0003240427787430118
gml; archaeological site; mr; 0.5; 0.0
gml; archaeological site; lv; 0.5005714285714286; 0.0027994168488950505
gml; archaeological site; el; 0.5; 0.0
gml; archaeological site; es; 0.5003898683569729; 0.000399986568293379
gml; archaeological site; pl; 0.5006777885824181; 0.0005517189252433586
gml; archaeological site; vi; 0.5012994201318931; 0.0012215779995725297
gml; archaeological site; de; 0.5002404150792209; 0.00016692174677082462
gml; archaeological site; ml; 0.5; 0.0
gml; archaeological site; sh; 0.5014693046001679; 0.0006696999434304367
gml; archaeological site; nl; 0.5007829805440696; 0.0005044420303841347
gml; archaeological site; si; 0.5; 0.0
gml; archaeological site; pt; 0.5008775671730172; 0.0004627087861144581
gml; archaeological site; ro; 0.5032410664071765; 0.0013030731365754145
gml; archaeological site; ja; 0.5; 0.0
gml; archaeological site; simple; 0.5015848427347477; 0.00217506341799157
gml; archaeological site; it; 0.5015337078753723; 0.0003394078229718768
gml; archaeological site; ceb; 0.5; 0.0
gml; archaeological site; he; 0.5; 0.0
gml; archaeological site; da; 0.5045209873058554; 0.0013680451268335441
gml; archaeological site; en; 0.5027806336228636; 0.0002447634077893335
gml; archaeological site; sr; 0.5; 0.0
gml; archaeological site; sv; 0.5011543806691852; 0.0005953474693915904
gml; archaeological site; ckb; 0.5; 0.0
gml; archaeological site; ru; 0.5; 0.0
gml; archaeological site; hi; 0.5; 0.0
gml; archaeological site; arz; 0.5; 0.0
gml; archaeological site; bs; 0.506947924079322; 0.005674470480410902
gml; archaeological site; te; 0.5; 0.0
gml; archaeological site; zh; 0.5; 0.0
gml; archaeological site; mk; 0.5; 0.0
gml; archaeological site; hu; 0.5024146461467065; 0.0008070806871185232
gml; archaeological site; ko; 0.5; 0.0
gml; archaeological site; war; 0.5; 0.0
gml; plant structure; id; 0.5162486395101715; 0.007863379670796295
gml; plant structure; fr; 0.5086719983961618; 0.0028777090979149704
gml; plant structure; mr; 0.5; 0.0
gml; plant structure; tr; 0.5103689284390063; 0.013126597396770835
gml; plant structure; lv; 0.5260005646527385; 0.021308025989945162
gml; plant structure; el; 0.5; 0.0
gml; plant structure; es; 0.5061187905818791; 0.0032675267602525577
gml; plant structure; pl; 0.5053352721243187; 0.0026503410346804144
gml; plant structure; vi; 0.5; 0.0
gml; plant structure; de; 0.5069487753859427; 0.0025839283580867587
gml; plant structure; ml; 0.5; 0.0
gml; plant structure; sh; 0.5245691675497177; 0.019451282544295016
gml; plant structure; nl; 0.5578151537306163; 0.001610863188928462
gml; plant structure; si; 0.5; 0.0
gml; plant structure; pt; 0.5046959273892654; 0.003485847440257811
gml; plant structure; ro; 0.5171620718462823; 0.023311780546781492
gml; plant structure; ja; 0.5; 0.0
gml; plant structure; simple; 0.5150085033751395; 0.008355412399059849
gml; plant structure; it; 0.5123368204767704; 0.0038171494847826326
gml; plant structure; he; 0.5; 0.0
gml; plant structure; da; 0.5230581167258376; 0.014249668551877696
gml; plant structure; en; 0.517239220408728; 0.0024321404069554205
gml; plant structure; sr; 0.5042; 0.00814616474176653
gml; plant structure; sv; 0.5036772983114447; 0.006436229204768246
gml; plant structure; ckb; 0.5; 0.0
gml; plant structure; ru; 0.5; 0.0
gml; plant structure; hi; 0.5; 0.0
gml; plant structure; bs; 0.5637361852995008; 0.014674916403551069
gml; plant structure; te; 0.5; 0.0
gml; plant structure; zh; 0.5; 0.0
gml; plant structure; mk; 0.5; 0.0
gml; plant structure; hu; 0.5; 0.0
gml; plant structure; ko; 0.5; 0.0
gml; plant structure; war; 0.5; 0.0
gml; social class; id; 0.5102945590994372; 0.010544896412451247
gml; social class; fr; 0.5095328834131017; 0.004095651976669951
gml; social class; mr; 0.5; 0.0
gml; social class; lv; 0.5; 0.0
gml; social class; el; 0.5; 0.0
gml; social class; es; 0.5054997243543597; 0.004130029192941396
gml; social class; pl; 0.5049355534998458; 0.007084529524767284
gml; social class; vi; 0.51; 0.039581140290126375
gml; social class; de; 0.5099097779197159; 0.004997188736522975
gml; social class; ml; 0.5; 0.0
gml; social class; sh; 0.5348815139287865; 0.012343127065816145
gml; social class; nl; 0.505844885043064; 0.006102226446794707
gml; social class; pt; 0.5144704445849466; 0.004916926823301768
gml; social class; ro; 0.507095238095238; 0.015510876880025238
gml; social class; ja; 0.5; 0.0
gml; social class; simple; 0.506; 0.02374868417407583
gml; social class; it; 0.5361103768947691; 0.004247646578481907
gml; social class; he; 0.5; 0.0
gml; social class; da; 0.5352445160889172; 0.012456779422057758
gml; social class; en; 0.5465855732048793; 0.0030452097804094655
gml; social class; sr; 0.5; 0.0
gml; social class; sv; 0.5079205822280067; 0.008522323891457075
gml; social class; ckb; 0.5; 0.0
gml; social class; ru; 0.5; 0.0
gml; social class; hi; 0.5; 0.0
gml; social class; arz; 0.5; 0.0
gml; social class; bs; 0.5; 0.0
gml; social class; zh; 0.5; 0.0
gml; social class; mk; 0.5; 0.0
gml; social class; hu; 0.5096509971509972; 0.014175891768054043
gml; social class; ko; 0.5; 0.0
gml; social class; war; 0.5; 0.0
gml; chemical substance; id; 0.5061264822134387; 0.010826360414863498
gml; chemical substance; fr; 0.5016160140268849; 0.003755871180138973
gml; chemical substance; mr; 0.5; 0.0
gml; chemical substance; lv; 0.5; 0.0
gml; chemical substance; el; 0.5; 0.0
gml; chemical substance; es; 0.5002631578947369; 0.002618387992385841
gml; chemical substance; pl; 0.5008620689655173; 0.0037576715030523122
gml; chemical substance; vi; 0.5020351167819522; 0.0037144904967147388
gml; chemical substance; de; 0.5010413642960814; 0.0032594099489089015
gml; chemical substance; ml; 0.5; 0.0
gml; chemical substance; sh; 0.5004761904761905; 0.003333333333333338
gml; chemical substance; nl; 0.5005882352941177; 0.00411764705882353
gml; chemical substance; si; 0.5; 0.0
gml; chemical substance; pt; 0.5014814814814815; 0.005023948135648338
gml; chemical substance; ro; 0.5; 0.0
gml; chemical substance; ja; 0.5; 0.0
gml; chemical substance; simple; 0.503; 0.017058722109231976
gml; chemical substance; it; 0.5012790697674419; 0.003638252987712103
gml; chemical substance; ceb; 0.6545238095238095; 0.08774673666819964
gml; chemical substance; he; 0.5; 0.0
gml; chemical substance; da; 0.5033333333333333; 0.009999999999999998
gml; chemical substance; en; 0.5037012106856261; 0.001482504015191981
gml; chemical substance; sr; 0.5017241379310345; 0.005172413793103459
gml; chemical substance; sv; 0.5006521739130434; 0.003708417849833037
gml; chemical substance; ckb; 0.5; 0.0
gml; chemical substance; ru; 0.5; 0.0
gml; chemical substance; hi; 0.5; 0.0
gml; chemical substance; bs; 0.5172727272727272; 0.022063020180930155
gml; chemical substance; te; 0.5; 0.0
gml; chemical substance; zh; 0.5; 0.0
gml; chemical substance; mk; 0.5; 0.0
gml; chemical substance; hu; 0.5; 0.0
gml; chemical substance; ko; 0.5; 0.0
gml; chemical substance; war; 0.5; 0.0
gml; prison; id; 0.5; 0.0
gml; prison; fr; 0.5002409638554216; 0.0011804769844738134
gml; prison; mr; 0.5; 0.0
gml; prison; lv; 0.5; 0.0
gml; prison; el; 0.5; 0.0
gml; prison; es; 0.5; 0.0
gml; prison; pl; 0.5; 0.0
gml; prison; vi; 0.5; 0.0
gml; prison; de; 0.5008007936507937; 0.0012404190645835462
gml; prison; ml; 0.5; 0.0
gml; prison; sh; 0.5; 0.0
gml; prison; nl; 0.5009910891089109; 0.0021045366712246594
gml; prison; si; 0.5; 0.0
gml; prison; pt; 0.5; 0.0
gml; prison; ro; 0.5807251754114294; 0.006426865508996049
gml; prison; ja; 0.5; 0.0
gml; prison; simple; 0.5; 0.0
gml; prison; it; 0.5004640151515152; 0.0034418017161118248
gml; prison; ceb; 0.5; 0.0
gml; prison; he; 0.5; 0.0
gml; prison; da; 0.5; 0.0
gml; prison; en; 0.5021544517852665; 0.00016025251098127983
gml; prison; sr; 0.5; 0.0
gml; prison; sv; 0.5; 0.0
gml; prison; ckb; 0.5; 0.0
gml; prison; ru; 0.5; 0.0
gml; prison; hi; 0.5; 0.0
gml; prison; arz; 0.5; 0.0
gml; prison; bs; 0.5; 0.0
gml; prison; te; 0.5; 0.0
gml; prison; zh; 0.5; 0.0
gml; prison; mk; 0.5; 0.0
gml; prison; hu; 0.505; 0.049749371855330994
gml; prison; ko; 0.5; 0.0
gml; aspect of history; id; 0.5025046876809015; 0.001258925486353394
gml; aspect of history; fr; 0.5010661014874764; 0.00016489195303118253
gml; aspect of history; mr; 0.5; 0.0
gml; aspect of history; lv; 0.5; 0.0
gml; aspect of history; el; 0.5; 0.0
gml; aspect of history; es; 0.5000560224089635; 0.0001517094006467961
gml; aspect of history; pl; 0.5008269259387188; 0.001225713382334766
gml; aspect of history; vi; 0.5; 0.0
gml; aspect of history; de; 0.5006195493664509; 0.00029487863092892926
gml; aspect of history; ml; 0.5; 0.0
gml; aspect of history; sh; 0.5019440550036623; 0.002616438156686992
gml; aspect of history; nl; 0.5021345713417545; 0.0005018877914349771
gml; aspect of history; si; 0.5; 0.0
gml; aspect of history; pt; 0.5; 0.0
gml; aspect of history; ro; 0.5012342090393516; 0.0017674077805977695
gml; aspect of history; ja; 0.5; 0.0
gml; aspect of history; simple; 0.5021393442622951; 0.004146539221123749
gml; aspect of history; it; 0.5011691808342122; 0.0003827206641654902
gml; aspect of history; ceb; 0.5; 0.0
gml; aspect of history; he; 0.5; 0.0
gml; aspect of history; da; 0.5040166321815779; 0.0026057573816923945
gml; aspect of history; en; 0.5011899494844809; 6.55205825854419e-05
gml; aspect of history; sr; 0.5002173913043478; 0.002163016167623086
gml; aspect of history; sv; 0.5013945431040204; 0.0009467853144402839
gml; aspect of history; ckb; 0.5; 0.0
gml; aspect of history; ru; 0.5; 0.0
gml; aspect of history; hi; 0.5; 0.0
gml; aspect of history; arz; 0.5; 0.0
gml; aspect of history; bs; 0.5016904761904761; 0.007105417753464413
gml; aspect of history; te; 0.5; 0.0
gml; aspect of history; zh; 0.5; 0.0
gml; aspect of history; mk; 0.5; 0.0
gml; aspect of history; hu; 0.5; 0.0
gml; aspect of history; ko; 0.5; 0.0
gml; aspect of history; war; 0.505; 0.028431203515386628
gml; historical language; id; 0.5026315789473683; 0.007894736842105253
gml; historical language; fr; 0.5053361666415487; 0.005230675746907538
gml; historical language; mr; 0.5; 0.0
gml; historical language; lv; 0.5; 0.0
gml; historical language; el; 0.5; 0.0
gml; historical language; es; 0.5; 0.0
gml; historical language; pl; 0.502; 0.013999999999999999
gml; historical language; vi; 0.5; 0.0
gml; historical language; de; 0.5050435028910766; 0.00530500848198314
gml; historical language; ml; 0.5; 0.0
gml; historical language; sh; 0.5111467720685112; 0.017156606657833282
gml; historical language; nl; 0.5147617701086385; 0.0073196213978589395
gml; historical language; pt; 0.5; 0.0
gml; historical language; ro; 0.5033333333333333; 0.023333333333333324
gml; historical language; ja; 0.5; 0.0
gml; historical language; simple; 0.5084722222222222; 0.022038739041027704
gml; historical language; it; 0.5080615079053594; 0.005370865579927193
gml; historical language; he; 0.5; 0.0
gml; historical language; da; 0.5106585081585081; 0.021615615847919954
gml; historical language; en; 0.5194765927804935; 0.003870046025939315
gml; historical language; sr; 0.5; 0.0
