Language1, Language2, SimilarityScore, Kernel, Time
fr, fr, 1.0, 1.0225000000000009, 0.0002117156982421875
fr, es, 1.0, 1.0, 8.034706115722656e-05
fr, pl, 1.0, 1.0, 6.890296936035156e-05
fr, vi, 1.0, 1.0, 6.794929504394531e-05
fr, de, 1.0, 1.0, 6.771087646484375e-05
fr, nl, 1.0, 1.0, 6.604194641113281e-05
fr, pt, 1.0, 1.0, 6.532669067382812e-05
fr, ja, 1.0, 1.0, 6.604194641113281e-05
fr, he, 1.0, 1.0, 6.580352783203125e-05
fr, en, 0.5660160774121898, 1.0391304347826091, 0.00011968612670898438
fr, sr, 1.0, 1.0, 6.556510925292969e-05
fr, ru, 1.0, 1.0, 6.604194641113281e-05
fr, hi, 1.0, 1.0, 6.413459777832031e-05
fr, zh, 1.0, 1.0, 6.580352783203125e-05
es, es, 1.0, 1.0, 6.532669067382812e-05
es, pl, 1.0, 1.0, 6.532669067382812e-05
es, vi, 1.0, 1.0, 6.580352783203125e-05
es, de, 1.0, 1.0, 6.4849853515625e-05
es, nl, 1.0, 1.0, 6.556510925292969e-05
es, pt, 0.0, 0.0, 6.556510925292969e-05
es, ja, 1.0, 1.0, 6.532669067382812e-05
es, he, 1.0, 1.0, 6.818771362304688e-05
es, en, 1.0, 1.0, 6.794929504394531e-05
es, sr, 1.0, 1.0, 6.604194641113281e-05
es, ru, 1.0, 1.0, 6.580352783203125e-05
es, hi, 0.0, 0.0, 6.580352783203125e-05
es, zh, 1.0, 1.0, 6.651878356933594e-05
pl, pl, 1.0, 1.0, 6.461143493652344e-05
pl, vi, 1.0, 1.0, 6.556510925292969e-05
pl, de, 1.0, 1.0, 6.461143493652344e-05
pl, nl, 1.0, 1.0, 6.437301635742188e-05
pl, pt, 0.0, 0.0, 6.437301635742188e-05
pl, ja, 1.0, 1.0, 6.508827209472656e-05
pl, he, 1.0, 1.0, 6.532669067382812e-05
pl, en, 1.0, 1.0, 6.747245788574219e-05
pl, sr, 1.0, 1.0, 6.532669067382812e-05
pl, ru, 1.0, 1.0, 6.532669067382812e-05
pl, hi, 0.0, 0.0, 6.532669067382812e-05
pl, zh, 1.0, 1.0, 6.628036499023438e-05
vi, vi, 1.0, 1.0, 6.580352783203125e-05
vi, de, 1.0, 1.0, 6.628036499023438e-05
vi, nl, 1.0, 1.0, 6.651878356933594e-05
vi, pt, 0.0, 0.0, 6.651878356933594e-05
vi, ja, 1.0, 1.0, 6.604194641113281e-05
vi, he, 1.0, 1.0, 6.556510925292969e-05
vi, en, 1.0, 1.0, 6.794929504394531e-05
