Language1, Language2, SimilarityScore, Kernel, Time
fr, fr, 1.0, 1.2933239022181984, 0.00024890899658203125
fr, es, 1.0, 1.100030778701139, 0.00010609626770019531
fr, pt, 1.0, 1.0, 6.890296936035156e-05
fr, ja, 1.0, 1.0, 0.00010061264038085938
fr, it, 0.8648297343763084, 1.1964505462909716, 0.00014662742614746094
fr, en, 1.0, 1.0, 5.91278076171875e-05
es, es, 1.0, 1.100030778701139, 0.00010275840759277344
es, pt, 1.0, 1.0, 5.7220458984375e-05
es, ja, 1.0, 1.0, 5.7220458984375e-05
es, it, 0.8221725170212739, 1.0085348506401137, 0.00011801719665527344
es, en, 1.0, 1.0, 7.104873657226562e-05
pt, pt, 1.0, 1.0, 7.152557373046875e-05
pt, ja, 1.0, 1.0, 7.033348083496094e-05
pt, it, 1.0, 1.0, 7.05718994140625e-05
pt, en, 0.0, 0.0, 7.05718994140625e-05
ja, ja, 1.0, 1.0225000000000009, 0.00010371208190917969
ja, it, 1.0, 1.0225000000000009, 0.0001068115234375
ja, en, 0.0, 0.0, 0.0001068115234375
it, it, 1.0, 1.412406729675069, 0.00022029876708984375
it, en, 1.0, 1.0, 6.198883056640625e-05
en, en, 1.0, 1.0, 6.031990051269531e-05
