Language1, Language2, SimilarityScore, Kernel, Time
fr, fr, 1.0, 1.0225000000000009, 0.0001888275146484375
fr, es, 0.0, 0.0, 0.0001888275146484375
fr, de, 0.0, 0.0, 0.0001888275146484375
fr, ro, 1.0, 1.0, 7.534027099609375e-05
fr, ja, 1.0, 1.0, 6.842613220214844e-05
fr, en, 1.0, 1.0, 6.866455078125e-05
fr, ru, 1.0, 1.0, 6.270408630371094e-05
fr, zh, 1.0, 1.0, 6.175041198730469e-05
fr, hu, 1.0, 1.0, 6.0558319091796875e-05
es, es, 1.0, 1.0, 7.295608520507812e-05
es, de, 0.0, 0.0, 7.295608520507812e-05
es, ro, 0.0, 0.0, 7.295608520507812e-05
es, ja, 0.0, 0.0, 7.295608520507812e-05
es, en, 0.0, 0.0, 7.295608520507812e-05
es, ru, 0.0, 0.0, 7.295608520507812e-05
es, zh, 0.0, 0.0, 7.295608520507812e-05
es, hu, 1.0, 1.0, 7.915496826171875e-05
de, de, 1.0, 1.0, 6.747245788574219e-05
de, ro, 0.0, 0.0, 6.747245788574219e-05
de, ja, 0.0, 0.0, 6.747245788574219e-05
de, en, 0.0, 0.0, 6.747245788574219e-05
de, ru, 0.0, 0.0, 6.747245788574219e-05
de, zh, 0.0, 0.0, 6.747245788574219e-05
de, hu, 0.0, 0.0, 6.747245788574219e-05
ro, ro, 1.0, 1.0225000000000009, 0.00013017654418945312
ro, ja, 0.0, 0.0, 0.00013017654418945312
ro, en, 0.0, 0.0, 0.00013017654418945312
ro, ru, 1.0, 1.0, 6.723403930664062e-05
ro, zh, 0.0, 0.0, 6.723403930664062e-05
ro, hu, 1.0, 1.0225000000000009, 0.00015544891357421875
ja, ja, 1.0, 1.0450000000000004, 0.0001773834228515625
ja, en, 1.0, 1.0, 7.534027099609375e-05
ja, ru, 0.0, 0.0, 7.534027099609375e-05
ja, zh, 1.0, 1.0, 6.866455078125e-05
ja, hu, 1.0, 1.0, 6.103515625e-05
en, en, 1.0, 1.0225000000000009, 0.00011467933654785156
en, ru, 1.0, 1.0, 6.246566772460938e-05
en, zh, 1.0, 1.0, 6.747245788574219e-05
en, hu, 0.0, 0.0, 6.747245788574219e-05
ru, ru, 1.0, 1.0225000000000009, 0.00011110305786132812
ru, zh, 0.0, 0.0, 0.00011110305786132812
ru, hu, 1.0, 1.0, 6.508827209472656e-05
zh, zh, 1.0, 1.0, 6.318092346191406e-05
zh, hu, 0.0, 0.0, 6.318092346191406e-05
hu, hu, 1.0, 1.0900000000000025, 0.000255584716796875
