Language1, Language2, SimilarityScore, Kernel, Time
fr, fr, 1.0, 1.0, 0.0001380443572998047
fr, de, 1.0, 1.0, 6.318092346191406e-05
fr, nl, 1.0, 1.0, 5.7697296142578125e-05
fr, it, 0.0, 0.0, 5.7697296142578125e-05
fr, en, 1.0, 1.0, 5.841255187988281e-05
fr, ru, 1.0, 1.0, 5.650520324707031e-05
fr, ko, 1.0, 1.0, 5.555152893066406e-05
de, de, 1.0, 1.0, 5.602836608886719e-05
de, nl, 1.0, 1.0, 7.939338684082031e-05
de, it, 0.0, 0.0, 7.939338684082031e-05
de, en, 1.0, 1.0, 5.936622619628906e-05
de, ru, 1.0, 1.0, 5.650520324707031e-05
de, ko, 1.0, 1.0, 5.698204040527344e-05
nl, nl, 1.0, 1.0, 5.5789947509765625e-05
nl, it, 0.0, 0.0, 5.5789947509765625e-05
nl, en, 1.0, 1.0, 5.650520324707031e-05
nl, ru, 1.0, 1.0, 5.602836608886719e-05
nl, ko, 1.0, 1.0, 5.4836273193359375e-05
it, it, 1.0, 1.0, 5.4836273193359375e-05
it, en, 1.0, 1.0, 5.626678466796875e-05
it, ru, 0.0, 0.0, 5.626678466796875e-05
it, ko, 0.0, 0.0, 5.626678466796875e-05
en, en, 1.0, 1.0450000000000004, 0.00014138221740722656
en, ru, 1.0, 1.0, 5.8650970458984375e-05
en, ko, 1.0, 1.0, 5.650520324707031e-05
ru, ru, 1.0, 1.0, 5.5789947509765625e-05
ru, ko, 1.0, 1.0, 5.4836273193359375e-05
ko, ko, 1.0, 1.0, 5.507469177246094e-05
